Society,Year,Node,Coherence,Capacity,Stress,Abstraction,_source_file,Node Value,Bond Strength,AC,K_S,sigma
Iran,1889,Archive,4.8,3.8,4.2,5.2,Iran_ENS_1875_2026_cleaned.csv,7.0,13.344,24.96,-0.40000000000000036,-9.984000000000009
Iran,1889,Flow,4.2,4.0,5.2,3.8,Iran_ENS_1875_2026_cleaned.csv,4.9,10.772,15.959999999999999,-1.2000000000000002,-19.152
Iran,1890,Helm,4.0,4.2,4.8,4.2,Iran_ENS_1875_2026_cleaned.csv,5.5,11.255,16.8,-0.5999999999999996,-10.079999999999995
Iran,1890,Shield,3.0,2.8,5.0,2.8,Iran_ENS_1875_2026_cleaned.csv,2.2,8.301,8.399999999999999,-2.2,-18.479999999999997
Iran,1890,Lore,6.6,5.0,4.0,6.0,Iran_ENS_1875_2026_cleaned.csv,10.6,16.831,39.599999999999994,1.0,39.599999999999994
Iran,1890,Stewards,4.0,4.6,4.4,4.2,Iran_ENS_1875_2026_cleaned.csv,6.3,11.452,16.8,0.1999999999999993,3.3599999999999883
Iran,1890,Craft,4.4,4.2,4.2,4.0,Iran_ENS_1875_2026_cleaned.csv,6.4,11.98,17.6,0.0,0.0
Iran,1890,Hands,5.2,3.8,4.2,3.0,Iran_ENS_1875_2026_cleaned.csv,6.3,12.191,15.600000000000001,-0.40000000000000036,-6.240000000000006
Iran,1890,Archive,5.2,3.8,3.8,4.8,Iran_ENS_1875_2026_cleaned.csv,7.6,14.088,24.96,0.0,0.0
Iran,1890,Flow,3.4,3.4,5.4,3.8,Iran_ENS_1875_2026_cleaned.csv,3.3,9.705,12.92,-2.0000000000000004,-25.840000000000007
Iran,1891,Helm,3.2,3.4,8.6,2.6,Iran_ENS_1875_2026_cleaned.csv,-0.7,5.684,8.32,-5.199999999999999,-43.263999999999996
Iran,1891,Shield,3.4,2.8,5.4,3.2,Iran_ENS_1875_2026_cleaned.csv,2.4,7.264,10.88,-2.6000000000000005,-28.288000000000007
Iran,1891,Lore,6.0,4.4,4.8,6.4,Iran_ENS_1875_2026_cleaned.csv,8.8,12.282,38.400000000000006,-0.39999999999999947,-15.359999999999982
Iran,1891,Stewards,3.2,2.6,6.4,4.4,Iran_ENS_1875_2026_cleaned.csv,1.6,7.573,14.080000000000002,-3.8000000000000003,-53.50400000000001
Iran,1891,Craft,3.8,3.8,6.4,3.4,Iran_ENS_1875_2026_cleaned.csv,2.9,7.534,12.92,-2.6000000000000005,-33.592000000000006
Iran,1891,Hands,3.4,3.8,6.0,2.6,Iran_ENS_1875_2026_cleaned.csv,2.5,6.614,8.84,-2.2,-19.448
Iran,1891,Archive,4.2,4.6,4.6,4.4,Iran_ENS_1875_2026_cleaned.csv,6.4,9.323,18.480000000000004,0.0,0.0
Iran,1891,Flow,3.4,2.4,7.4,3.2,Iran_ENS_1875_2026_cleaned.csv,-0.0,6.652,10.88,-5.0,-54.400000000000006
Iran,1892,Helm,4.6,3.0,5.8,4.0,Iran_ENS_1875_2026_cleaned.csv,3.8,11.569,18.4,-2.8,-51.519999999999996
Iran,1892,Shield,2.8,2.4,5.0,3.2,Iran_ENS_1875_2026_cleaned.csv,1.8,8.433,8.959999999999999,-2.6,-23.296
Iran,1892,Lore,6.4,5.0,4.6,6.0,Iran_ENS_1875_2026_cleaned.csv,9.8,16.354,38.400000000000006,0.40000000000000036,15.360000000000015
Iran,1892,Stewards,4.2,4.0,5.2,4.0,Iran_ENS_1875_2026_cleaned.csv,5.0,11.284,16.8,-1.2000000000000002,-20.160000000000004
Iran,1892,Craft,4.6,3.6,4.0,4.0,Iran_ENS_1875_2026_cleaned.csv,6.2,12.501,18.4,-0.3999999999999999,-7.359999999999998
Iran,1892,Hands,5.2,4.0,3.0,2.6,Iran_ENS_1875_2026_cleaned.csv,7.5,12.532,13.520000000000001,1.0,13.520000000000001
Iran,1892,Archive,5.0,4.2,4.4,5.4,Iran_ENS_1875_2026_cleaned.csv,7.5,14.088,27.0,-0.20000000000000018,-5.400000000000005
Iran,1892,Flow,3.6,3.4,4.4,4.0,Iran_ENS_1875_2026_cleaned.csv,4.6,10.741,14.4,-1.0000000000000004,-14.400000000000007
Iran,1893,Helm,4.0,2.8,5.4,4.0,Iran_ENS_1875_2026_cleaned.csv,3.4,10.725,16.0,-2.6000000000000005,-41.60000000000001
Iran,1893,Shield,2.4,3.6,4.6,3.2,Iran_ENS_1875_2026_cleaned.csv,3.0,7.824,7.68,-0.9999999999999996,-7.679999999999996
Iran,1893,Lore,6.2,5.4,4.6,5.4,Iran_ENS_1875_2026_cleaned.csv,9.7,15.344,33.480000000000004,0.8000000000000007,26.784000000000027
Iran,1893,Stewards,4.0,4.2,5.4,4.2,Iran_ENS_1875_2026_cleaned.csv,4.9,10.905,16.8,-1.2000000000000002,-20.160000000000004
Iran,1893,Craft,5.0,4.4,3.8,4.6,Iran_ENS_1875_2026_cleaned.csv,7.9,13.527,23.0,0.6000000000000005,13.800000000000011
Iran,1893,Hands,4.8,3.8,4.2,3.6,Iran_ENS_1875_2026_cleaned.csv,6.2,12.087,17.28,-0.40000000000000036,-6.912000000000007
Iran,1893,Archive,4.8,4.4,4.0,4.6,Iran_ENS_1875_2026_cleaned.csv,7.5,13.132,22.08,0.40000000000000036,8.832000000000008
Iran,1893,Flow,4.2,4.0,5.0,4.2,Iran_ENS_1875_2026_cleaned.csv,5.3,11.387,17.64,-1.0,-17.64
Iran,1894,Helm,4.6,3.8,6.6,3.4,Iran_ENS_1875_2026_cleaned.csv,3.5,10.743,15.639999999999999,-2.8,-43.791999999999994
Iran,1894,Shield,3.2,2.8,5.0,2.8,Iran_ENS_1875_2026_cleaned.csv,2.4,8.766,8.959999999999999,-2.2,-19.712
Iran,1894,Lore,5.6,5.0,4.0,6.0,Iran_ENS_1875_2026_cleaned.csv,9.6,15.786,33.599999999999994,1.0,33.599999999999994
Iran,1894,Stewards,4.2,4.0,4.4,4.0,Iran_ENS_1875_2026_cleaned.csv,5.8,11.775,16.8,-0.40000000000000036,-6.720000000000006
Iran,1894,Craft,5.0,3.8,4.0,4.4,Iran_ENS_1875_2026_cleaned.csv,7.0,13.573,22.0,-0.20000000000000018,-4.400000000000004
Iran,1894,Hands,4.8,4.2,4.0,3.2,Iran_ENS_1875_2026_cleaned.csv,6.6,12.14,15.36,0.20000000000000018,3.0720000000000027
Iran,1894,Archive,5.2,4.0,3.6,5.0,Iran_ENS_1875_2026_cleaned.csv,8.1,14.633,26.0,0.3999999999999999,10.399999999999999
Iran,1894,Flow,4.2,4.2,5.0,4.2,Iran_ENS_1875_2026_cleaned.csv,5.5,11.65,17.64,-0.7999999999999998,-14.111999999999997
Iran,1895,Helm,4.2,3.4,6.4,4.6,Iran_ENS_1875_2026_cleaned.csv,3.5,11.071,19.32,-3.0000000000000004,-57.96000000000001
Iran,1895,Shield,3.6,2.8,5.0,2.6,Iran_ENS_1875_2026_cleaned.csv,2.7,9.02,9.360000000000001,-2.2,-20.592000000000006
Iran,1895,Lore,6.2,5.4,4.0,6.2,Iran_ENS_1875_2026_cleaned.csv,10.7,16.409,38.440000000000005,1.4000000000000004,53.816000000000024
Iran,1895,Stewards,4.0,4.2,5.2,4.0,Iran_ENS_1875_2026_cleaned.csv,5.0,10.847,16.0,-1.0,-16.0
Iran,1895,Craft,5.4,4.4,4.2,4.4,Iran_ENS_1875_2026_cleaned.csv,7.8,13.739,23.760000000000005,0.20000000000000018,4.752000000000005
Iran,1895,Hands,4.6,5.0,3.8,3.0,Iran_ENS_1875_2026_cleaned.csv,7.3,11.479,13.799999999999999,1.2000000000000002,16.560000000000002
Iran,1895,Archive,4.6,4.4,4.0,5.0,Iran_ENS_1875_2026_cleaned.csv,7.5,13.223,23.0,0.40000000000000036,9.200000000000008
Iran,1895,Flow,3.6,3.8,5.6,3.4,Iran_ENS_1875_2026_cleaned.csv,3.5,9.53,12.24,-1.7999999999999998,-22.031999999999996
Iran,1896,Helm,3.4,3.2,8.8,2.6,Iran_ENS_1875_2026_cleaned.csv,-0.9,6.513,8.84,-5.6000000000000005,-49.504000000000005
Iran,1896,Shield,3.2,2.2,6.6,5.0,Iran_ENS_1875_2026_cleaned.csv,1.3,8.599,16.0,-4.3999999999999995,-70.39999999999999
Iran,1896,Lore,5.4,4.6,5.0,4.8,Iran_ENS_1875_2026_cleaned.csv,7.4,11.959,25.92,-0.40000000000000036,-10.36800000000001
Iran,1896,Stewards,3.6,4.8,5.8,3.6,Iran_ENS_1875_2026_cleaned.csv,4.4,8.489,12.96,-1.0,-12.96
Iran,1896,Craft,4.2,4.0,5.4,4.0,Iran_ENS_1875_2026_cleaned.csv,4.8,9.729,16.8,-1.4000000000000004,-23.520000000000007
Iran,1896,Hands,5.6,4.4,4.6,2.2,Iran_ENS_1875_2026_cleaned.csv,6.5,10.406,12.32,-0.1999999999999993,-2.463999999999991
Iran,1896,Archive,4.6,4.0,4.8,3.8,Iran_ENS_1875_2026_cleaned.csv,5.7,10.358,17.479999999999997,-0.7999999999999998,-13.983999999999995
Iran,1896,Flow,4.8,3.4,5.4,3.8,Iran_ENS_1875_2026_cleaned.csv,4.7,10.349,18.24,-2.0000000000000004,-36.480000000000004
Iran,1897,Helm,2.8,3.4,6.2,3.2,Iran_ENS_1875_2026_cleaned.csv,1.6,6.86,8.959999999999999,-2.8000000000000003,-25.088
Iran,1897,Shield,2.6,3.2,4.6,3.4,Iran_ENS_1875_2026_cleaned.csv,2.9,7.277,8.84,-1.3999999999999995,-12.375999999999996
Iran,1897,Lore,4.8,5.2,4.8,6.0,Iran_ENS_1875_2026_cleaned.csv,8.2,11.93,28.799999999999997,0.40000000000000036,11.520000000000008
Iran,1897,Stewards,4.2,4.0,4.6,4.4,Iran_ENS_1875_2026_cleaned.csv,5.8,10.144,18.480000000000004,-0.5999999999999996,-11.087999999999996
Iran,1897,Craft,4.4,4.4,4.4,3.4,Iran_ENS_1875_2026_cleaned.csv,6.1,9.621,14.96,0.0,0.0
Iran,1897,Hands,5.0,3.4,5.6,2.6,Iran_ENS_1875_2026_cleaned.csv,4.1,9.105,13.0,-2.1999999999999997,-28.599999999999998
Iran,1897,Archive,4.0,4.0,5.2,5.2,Iran_ENS_1875_2026_cleaned.csv,5.4,10.266,20.8,-1.2000000000000002,-24.960000000000004
Iran,1897,Flow,3.2,2.6,5.8,3.6,Iran_ENS_1875_2026_cleaned.csv,1.8,7.82,11.520000000000001,-3.1999999999999997,-36.864000000000004
Iran,1898,Helm,3.0,3.4,6.4,3.6,Iran_ENS_1875_2026_cleaned.csv,1.8,7.477,10.8,-3.0000000000000004,-32.400000000000006
Iran,1898,Shield,2.8,2.8,4.8,3.0,Iran_ENS_1875_2026_cleaned.csv,2.3,7.234,8.399999999999999,-2.0,-16.799999999999997
Iran,1898,Lore,5.4,4.8,4.8,5.4,Iran_ENS_1875_2026_cleaned.csv,8.1,12.364,29.160000000000004,0.0,0.0
Iran,1898,Stewards,3.8,3.8,5.4,3.2,Iran_ENS_1875_2026_cleaned.csv,3.8,8.498,12.16,-1.6000000000000005,-19.456000000000007
Iran,1898,Craft,4.6,4.0,3.8,4.2,Iran_ENS_1875_2026_cleaned.csv,6.9,10.986,19.32,0.20000000000000018,3.8640000000000034
Iran,1898,Hands,5.4,3.8,4.8,3.4,Iran_ENS_1875_2026_cleaned.csv,6.1,10.776,18.36,-1.0,-18.36
Iran,1898,Archive,3.8,4.2,4.8,5.6,Iran_ENS_1875_2026_cleaned.csv,6.0,10.629,21.279999999999998,-0.5999999999999996,-12.767999999999992
Iran,1898,Flow,2.8,2.8,6.0,3.2,Iran_ENS_1875_2026_cleaned.csv,1.2,7.023,8.959999999999999,-3.2,-28.671999999999997
Iran,1899,Helm,2.8,2.6,5.8,3.6,Iran_ENS_1875_2026_cleaned.csv,1.4,7.34,10.08,-3.1999999999999997,-32.256
Iran,1899,Shield,3.2,3.0,5.2,2.8,Iran_ENS_1875_2026_cleaned.csv,2.4,7.409,8.959999999999999,-2.2,-19.712
Iran,1899,Lore,4.6,4.6,5.6,6.4,Iran_ENS_1875_2026_cleaned.csv,6.8,11.619,29.439999999999998,-1.0,-29.439999999999998
Iran,1899,Stewards,4.4,3.4,5.4,3.8,Iran_ENS_1875_2026_cleaned.csv,4.3,9.659,16.72,-2.0000000000000004,-33.440000000000005
Iran,1899,Craft,5.0,4.4,3.6,3.8,Iran_ENS_1875_2026_cleaned.csv,7.7,11.151,19.0,0.8000000000000003,15.200000000000005
Iran,1899,Hands,4.6,4.0,4.8,3.2,Iran_ENS_1875_2026_cleaned.csv,5.4,9.654,14.719999999999999,-0.7999999999999998,-11.775999999999996
Iran,1899,Archive,4.6,4.6,5.0,4.6,Iran_ENS_1875_2026_cleaned.csv,6.5,10.678,21.159999999999997,-0.40000000000000036,-8.464000000000006
Iran,1899,Flow,2.8,3.0,5.8,2.6,Iran_ENS_1875_2026_cleaned.csv,1.3,6.521,7.279999999999999,-2.8,-20.383999999999997
Iran,1900,Helm,3.0,2.8,6.2,3.4,Iran_ENS_1875_2026_cleaned.csv,1.3,7.708,10.2,-3.4000000000000004,-34.68
Iran,1900,Shield,4.0,3.6,5.0,2.6,Iran_ENS_1875_2026_cleaned.csv,3.9,8.777,10.4,-1.4,-14.559999999999999
Iran,1900,Lore,5.2,5.2,5.0,6.6,Iran_ENS_1875_2026_cleaned.csv,8.7,13.48,34.32,0.20000000000000018,6.864000000000006
Iran,1900,Stewards,4.0,4.0,5.2,4.4,Iran_ENS_1875_2026_cleaned.csv,5.0,10.264,17.6,-1.2000000000000002,-21.120000000000005
Iran,1900,Craft,5.2,4.4,3.8,4.4,Iran_ENS_1875_2026_cleaned.csv,8.0,12.456,22.880000000000003,0.6000000000000005,13.728000000000014
Iran,1900,Hands,4.6,3.8,4.8,2.8,Iran_ENS_1875_2026_cleaned.csv,5.0,9.819,12.879999999999999,-1.0,-12.879999999999999
Iran,1900,Archive,4.2,4.4,5.2,5.0,Iran_ENS_1875_2026_cleaned.csv,5.9,10.996,21.0,-0.7999999999999998,-16.799999999999997
Iran,1900,Flow,3.2,2.4,6.0,3.2,Iran_ENS_1875_2026_cleaned.csv,1.2,7.878,10.240000000000002,-3.6,-36.86400000000001
Iran,1901,Helm,3.4,2.8,6.2,3.4,Iran_ENS_1875_2026_cleaned.csv,1.7,8.018,11.559999999999999,-3.4000000000000004,-39.304
Iran,1901,Shield,2.6,2.4,5.2,3.0,Iran_ENS_1875_2026_cleaned.csv,1.3,6.943,7.800000000000001,-2.8000000000000003,-21.840000000000003
Iran,1901,Lore,4.6,5.4,5.2,5.4,Iran_ENS_1875_2026_cleaned.csv,7.5,11.465,24.84,0.20000000000000018,4.968000000000004
Iran,1901,Stewards,4.2,4.0,4.4,3.4,Iran_ENS_1875_2026_cleaned.csv,5.5,9.739,14.28,-0.40000000000000036,-5.712000000000005
Iran,1901,Craft,5.6,4.4,4.0,4.8,Iran_ENS_1875_2026_cleaned.csv,8.4,12.772,26.88,0.40000000000000036,10.75200000000001
Iran,1901,Hands,5.0,3.6,4.4,3.0,Iran_ENS_1875_2026_cleaned.csv,5.7,10.369,15.0,-0.8000000000000003,-12.000000000000004
Iran,1901,Archive,3.4,3.4,5.4,5.2,Iran_ENS_1875_2026_cleaned.csv,4.0,9.72,17.68,-2.0000000000000004,-35.36000000000001
Iran,1901,Flow,3.6,2.8,5.8,3.4,Iran_ENS_1875_2026_cleaned.csv,2.3,8.419,12.24,-3.0,-36.72
Iran,1902,Helm,2.6,2.6,5.6,3.2,Iran_ENS_1875_2026_cleaned.csv,1.2,6.717,8.32,-2.9999999999999996,-24.959999999999997
Iran,1902,Shield,3.6,2.8,5.0,2.4,Iran_ENS_1875_2026_cleaned.csv,2.6,7.537,8.64,-2.2,-19.008000000000003
Iran,1902,Lore,5.0,4.8,5.2,6.4,Iran_ENS_1875_2026_cleaned.csv,7.8,12.071,32.0,-0.40000000000000036,-12.800000000000011
Iran,1902,Stewards,3.6,3.6,5.4,3.6,Iran_ENS_1875_2026_cleaned.csv,3.6,8.394,12.96,-1.8000000000000003,-23.328000000000007
Iran,1902,Craft,4.6,4.0,4.0,4.0,Iran_ENS_1875_2026_cleaned.csv,6.6,10.494,18.4,0.0,0.0
Iran,1902,Hands,6.0,4.4,5.4,3.0,Iran_ENS_1875_2026_cleaned.csv,6.5,10.618,18.0,-1.0,-18.0
Iran,1902,Archive,3.8,3.4,5.0,5.2,Iran_ENS_1875_2026_cleaned.csv,4.8,9.976,19.759999999999998,-1.6,-31.616
Iran,1902,Flow,2.6,3.4,6.4,2.6,Iran_ENS_1875_2026_cleaned.csv,0.9,5.999,6.760000000000001,-3.0000000000000004,-20.280000000000005
Iran,1903,Helm,3.0,2.8,5.8,3.4,Iran_ENS_1875_2026_cleaned.csv,1.7,7.355,10.2,-3.0,-30.599999999999998
Iran,1903,Shield,2.6,3.0,4.6,3.2,Iran_ENS_1875_2026_cleaned.csv,2.6,7.038,8.32,-1.5999999999999996,-13.311999999999998
Iran,1903,Lore,4.6,5.4,4.8,5.4,Iran_ENS_1875_2026_cleaned.csv,7.9,11.19,24.84,0.6000000000000005,14.904000000000012
Iran,1903,Stewards,3.6,3.8,5.4,3.6,Iran_ENS_1875_2026_cleaned.csv,3.8,8.421,12.96,-1.6000000000000005,-20.736000000000008
Iran,1903,Craft,5.4,4.4,3.2,3.6,Iran_ENS_1875_2026_cleaned.csv,8.4,11.519,19.44,1.2000000000000002,23.328000000000007
Iran,1903,Hands,4.8,4.2,5.2,3.2,Iran_ENS_1875_2026_cleaned.csv,5.4,9.635,15.36,-1.0,-15.36
Iran,1903,Archive,4.2,3.8,4.8,5.0,Iran_ENS_1875_2026_cleaned.csv,5.7,10.436,21.0,-1.0,-21.0
Iran,1903,Flow,3.4,3.6,5.6,2.2,Iran_ENS_1875_2026_cleaned.csv,2.5,6.956,7.48,-1.9999999999999996,-14.959999999999997
Iran,1904,Helm,3.2,2.8,6.0,3.8,Iran_ENS_1875_2026_cleaned.csv,1.9,8.032,12.16,-3.2,-38.912000000000006
Iran,1904,Shield,2.6,3.4,4.8,3.4,Iran_ENS_1875_2026_cleaned.csv,2.9,7.303,8.84,-1.4,-12.376
Iran,1904,Lore,4.6,4.4,4.6,5.4,Iran_ENS_1875_2026_cleaned.csv,7.1,11.56,24.84,-0.1999999999999993,-4.967999999999982
Iran,1904,Stewards,4.6,4.0,5.2,4.2,Iran_ENS_1875_2026_cleaned.csv,5.5,10.414,19.32,-1.2000000000000002,-23.184000000000005
Iran,1904,Craft,4.8,4.4,4.0,4.2,Iran_ENS_1875_2026_cleaned.csv,7.3,11.195,20.16,0.40000000000000036,8.064000000000007
Iran,1904,Hands,5.0,3.6,4.2,2.2,Iran_ENS_1875_2026_cleaned.csv,5.5,9.621,11.0,-0.6000000000000001,-6.600000000000001
Iran,1904,Archive,4.4,4.2,5.2,4.4,Iran_ENS_1875_2026_cleaned.csv,5.6,10.323,19.360000000000003,-1.0,-19.360000000000003
Iran,1904,Flow,3.2,2.8,6.6,3.0,Iran_ENS_1875_2026_cleaned.csv,0.9,7.2,9.600000000000001,-3.8,-36.480000000000004
Iran,1905,Helm,3.2,3.8,8.2,3.8,Iran_ENS_1875_2026_cleaned.csv,0.7,6.705,12.16,-4.3999999999999995,-53.50399999999999
Iran,1905,Shield,3.8,2.8,7.4,2.8,Iran_ENS_1875_2026_cleaned.csv,0.6,6.833,10.639999999999999,-4.6000000000000005,-48.944
Iran,1905,Lore,5.4,5.0,5.8,5.8,Iran_ENS_1875_2026_cleaned.csv,7.5,11.098,31.32,-0.7999999999999998,-25.055999999999994
Iran,1905,Stewards,3.0,4.0,6.4,3.8,Iran_ENS_1875_2026_cleaned.csv,2.5,7.036,11.399999999999999,-2.4000000000000004,-27.36
Iran,1905,Craft,4.0,3.6,6.2,4.6,Iran_ENS_1875_2026_cleaned.csv,3.7,8.765,18.4,-2.6,-47.839999999999996
Iran,1905,Hands,3.8,3.8,5.6,3.2,Iran_ENS_1875_2026_cleaned.csv,3.6,7.718,12.16,-1.7999999999999998,-21.887999999999998
Iran,1905,Archive,4.4,4.0,6.0,4.6,Iran_ENS_1875_2026_cleaned.csv,4.7,9.251,20.24,-2.0,-40.48
Iran,1905,Flow,3.4,2.2,6.6,3.6,Iran_ENS_1875_2026_cleaned.csv,0.8,7.267,12.24,-4.3999999999999995,-53.855999999999995
Iran,1906,Helm,3.2,2.8,9.0,3.4,Iran_ENS_1875_2026_cleaned.csv,-1.3,5.79,10.88,-6.2,-67.456
Iran,1906,Shield,3.4,3.6,8.2,3.0,Iran_ENS_1875_2026_cleaned.csv,0.3,5.918,10.2,-4.6,-46.919999999999995
Iran,1906,Lore,5.2,5.4,6.4,6.0,Iran_ENS_1875_2026_cleaned.csv,7.2,10.001,31.200000000000003,-1.0,-31.200000000000003
Iran,1906,Stewards,3.6,3.2,6.8,3.0,Iran_ENS_1875_2026_cleaned.csv,1.5,6.491,10.8,-3.5999999999999996,-38.879999999999995
Iran,1906,Craft,3.4,4.4,6.0,4.2,Iran_ENS_1875_2026_cleaned.csv,3.9,7.372,14.28,-1.5999999999999996,-22.847999999999995
Iran,1906,Hands,3.6,3.4,6.4,3.4,Iran_ENS_1875_2026_cleaned.csv,2.3,6.895,12.24,-3.0000000000000004,-36.720000000000006
Iran,1906,Archive,4.0,4.4,5.6,5.0,Iran_ENS_1875_2026_cleaned.csv,5.3,8.621,20.0,-1.1999999999999993,-23.999999999999986
Iran,1906,Flow,3.2,1.8,7.2,3.0,Iran_ENS_1875_2026_cleaned.csv,-0.7,5.989,9.600000000000001,-5.4,-51.84000000000001
Iran,1907,Helm,3.4,1.6,9.2,2.2,Iran_ENS_1875_2026_cleaned.csv,-3.1,4.765,7.48,-7.6,-56.848
Iran,1907,Shield,2.0,2.6,9.0,2.8,Iran_ENS_1875_2026_cleaned.csv,-3.0,4.004,5.6,-6.4,-35.839999999999996
Iran,1907,Lore,5.6,4.6,5.2,6.4,Iran_ENS_1875_2026_cleaned.csv,8.2,10.275,35.839999999999996,-0.6000000000000005,-21.504000000000016
Iran,1907,Stewards,3.6,3.0,7.6,5.0,Iran_ENS_1875_2026_cleaned.csv,1.5,7.128,18.0,-4.6,-82.8
Iran,1907,Craft,3.6,4.0,6.4,4.0,Iran_ENS_1875_2026_cleaned.csv,3.2,6.859,14.4,-2.4000000000000004,-34.56000000000001
Iran,1907,Hands,3.0,2.2,5.8,3.4,Iran_ENS_1875_2026_cleaned.csv,1.1,6.067,10.2,-3.5999999999999996,-36.71999999999999
Iran,1907,Archive,2.8,2.2,7.0,2.8,Iran_ENS_1875_2026_cleaned.csv,-0.6,5.155,7.839999999999999,-4.8,-37.63199999999999
Iran,1907,Flow,3.0,2.6,6.0,3.8,Iran_ENS_1875_2026_cleaned.csv,1.5,6.293,11.399999999999999,-3.4,-38.75999999999999
Iran,1908,Helm,2.0,1.6,9.4,4.2,Iran_ENS_1875_2026_cleaned.csv,-3.7,4.624,8.4,-7.800000000000001,-65.52000000000001
Iran,1908,Shield,2.6,2.0,7.6,3.0,Iran_ENS_1875_2026_cleaned.csv,-1.5,4.762,7.800000000000001,-5.6,-43.68
Iran,1908,Lore,5.4,3.6,6.0,6.2,Iran_ENS_1875_2026_cleaned.csv,6.1,9.261,33.480000000000004,-2.4,-80.352
Iran,1908,Stewards,2.2,2.4,7.0,4.2,Iran_ENS_1875_2026_cleaned.csv,-0.3,5.322,9.240000000000002,-4.6,-42.504000000000005
Iran,1908,Craft,2.8,3.2,7.8,2.4,Iran_ENS_1875_2026_cleaned.csv,-0.6,4.477,6.72,-4.6,-30.911999999999995
Iran,1908,Hands,4.8,2.0,7.0,3.2,Iran_ENS_1875_2026_cleaned.csv,1.4,6.75,15.36,-5.0,-76.8
Iran,1908,Archive,3.2,3.2,7.8,4.4,Iran_ENS_1875_2026_cleaned.csv,0.8,6.102,14.080000000000002,-4.6,-64.768
Iran,1908,Flow,3.2,3.2,8.0,3.4,Iran_ENS_1875_2026_cleaned.csv,0.1,5.432,10.88,-4.8,-52.224000000000004
Iran,1909,Helm,3.2,1.6,8.0,5.4,Iran_ENS_1875_2026_cleaned.csv,-0.5,7.204,17.28,-6.4,-110.59200000000001
Iran,1909,Shield,2.8,1.4,7.0,2.0,Iran_ENS_1875_2026_cleaned.csv,-1.8,4.746,5.6,-5.6,-31.359999999999996
Iran,1909,Lore,4.8,5.8,6.4,6.0,Iran_ENS_1875_2026_cleaned.csv,7.2,9.464,28.799999999999997,-0.6000000000000005,-17.280000000000015
Iran,1909,Stewards,4.2,3.2,8.2,3.4,Iran_ENS_1875_2026_cleaned.csv,0.9,6.723,14.28,-4.999999999999999,-71.39999999999998
Iran,1909,Craft,2.8,2.0,7.4,4.4,Iran_ENS_1875_2026_cleaned.csv,-0.4,6.387,12.32,-5.4,-66.528
Iran,1909,Hands,4.2,2.8,5.8,2.8,Iran_ENS_1875_2026_cleaned.csv,2.6,6.981,11.76,-3.0,-35.28
Iran,1909,Archive,2.8,3.2,7.0,4.4,Iran_ENS_1875_2026_cleaned.csv,1.2,6.499,12.32,-3.8,-46.815999999999995
Iran,1909,Flow,3.6,3.4,7.4,4.0,Iran_ENS_1875_2026_cleaned.csv,1.6,6.856,14.4,-4.0,-57.6
Iran,1910,Helm,2.6,2.6,7.8,5.4,Iran_ENS_1875_2026_cleaned.csv,0.1,6.794,14.040000000000001,-5.199999999999999,-73.008
Iran,1910,Shield,2.6,2.0,7.6,3.2,Iran_ENS_1875_2026_cleaned.csv,-1.4,5.363,8.32,-5.6,-46.592
Iran,1910,Lore,5.2,5.2,5.6,6.4,Iran_ENS_1875_2026_cleaned.csv,8.0,10.397,33.28,-0.39999999999999947,-13.311999999999983
Iran,1910,Stewards,3.2,3.0,7.2,3.2,Iran_ENS_1875_2026_cleaned.csv,0.6,6.022,10.240000000000002,-4.2,-43.00800000000001
Iran,1910,Craft,3.4,3.0,7.6,3.6,Iran_ENS_1875_2026_cleaned.csv,0.6,6.385,12.24,-4.6,-56.303999999999995
Iran,1910,Hands,4.0,3.0,6.4,2.6,Iran_ENS_1875_2026_cleaned.csv,1.9,6.487,10.4,-3.4000000000000004,-35.36000000000001
Iran,1910,Archive,3.4,3.2,6.6,5.0,Iran_ENS_1875_2026_cleaned.csv,2.5,7.648,17.0,-3.3999999999999995,-57.79999999999999
Iran,1910,Flow,3.2,3.0,6.2,3.2,Iran_ENS_1875_2026_cleaned.csv,1.6,6.293,10.240000000000002,-3.2,-32.76800000000001
Iran,1911,Helm,3.6,4.0,8.0,5.4,Iran_ENS_1875_2026_cleaned.csv,2.3,7.66,19.44,-4.0,-77.76
Iran,1911,Shield,2.6,2.0,7.6,3.6,Iran_ENS_1875_2026_cleaned.csv,-1.2,5.666,9.360000000000001,-5.6,-52.416000000000004
Iran,1911,Lore,5.8,4.4,6.0,6.2,Iran_ENS_1875_2026_cleaned.csv,7.3,10.551,35.96,-1.5999999999999996,-57.53599999999999
Iran,1911,Stewards,3.8,2.6,5.0,4.6,Iran_ENS_1875_2026_cleaned.csv,3.7,8.273,17.479999999999997,-2.4,-41.95199999999999
Iran,1911,Craft,4.0,3.6,7.0,4.2,Iran_ENS_1875_2026_cleaned.csv,2.7,7.496,16.8,-3.4,-57.12
Iran,1911,Hands,3.4,2.4,6.0,3.0,Iran_ENS_1875_2026_cleaned.csv,1.3,6.353,10.2,-3.6,-36.72
Iran,1911,Archive,1.4,2.6,7.2,3.6,Iran_ENS_1875_2026_cleaned.csv,-1.4,4.588,5.04,-4.6,-23.183999999999997
Iran,1911,Flow,2.2,3.0,8.0,2.8,Iran_ENS_1875_2026_cleaned.csv,-1.4,4.599,6.16,-5.0,-30.8
