Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node_Value_Calc,Bond_Strength_Calc,Lambda2_Calc,V_Mean_Calc,V_Min_Calc,CAMS_v1_Regime,Regime_Label_Calc
Poland,1888,Archive,5.0,5.0,5.0,7.0,8.5,0.1507,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1888,Craft,4.2,5.0,5.0,5.0,6.7,0.1627,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1888,Flow,4.0,4.2,5.8,5.0,4.9,0.1538,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1888,Hands,3.0,3.0,7.0,4.0,1.0,0.1288,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1888,Helm,2.0,2.0,7.0,5.4,-0.3,0.1281,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1888,Lore,6.2,5.0,5.8,7.0,8.9,0.151,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1888,Shield,2.0,2.0,7.0,4.0,-1.0,0.1184,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1888,Stewards,4.0,4.0,6.0,5.0,4.5,0.1275,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1889,Archive,5.0,5.0,5.0,7.0,8.5,0.1507,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1889,Craft,4.2,5.0,5.0,5.0,6.7,0.1627,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1889,Flow,4.0,4.2,5.8,5.0,4.9,0.1538,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1889,Hands,3.0,3.0,7.0,4.0,1.0,0.1288,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1889,Helm,2.0,2.0,7.0,5.4,-0.3,0.1281,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1889,Lore,6.2,5.0,5.8,7.0,8.9,0.151,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1889,Shield,2.0,2.0,7.0,4.0,-1.0,0.1184,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1889,Stewards,4.0,4.0,6.0,5.0,4.5,0.1275,0.8957,4.15,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1890,Archive,5.0,5.0,5.0,7.0,8.5,0.152,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1890,Craft,5.0,5.0,5.0,5.0,7.5,0.172,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1890,Flow,4.4,5.0,5.6,5.0,6.3,0.1614,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1890,Hands,3.0,3.0,6.6,4.0,1.4,0.1338,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1890,Helm,2.0,2.0,7.0,5.0,-0.5,0.1273,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1890,Lore,6.0,5.0,6.0,7.0,8.5,0.1496,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1890,Shield,2.0,2.0,7.0,4.0,-1.0,0.1201,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1890,Stewards,4.0,4.0,6.0,5.0,4.5,0.1285,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1891,Archive,5.0,5.0,5.0,7.0,8.5,0.152,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1891,Craft,5.0,5.0,5.0,5.0,7.5,0.172,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1891,Flow,4.4,5.0,5.6,5.0,6.3,0.1614,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1891,Hands,3.0,3.0,6.6,4.0,1.4,0.1338,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1891,Helm,2.0,2.0,7.0,5.0,-0.5,0.1273,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1891,Lore,6.0,5.0,6.0,7.0,8.5,0.1496,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1891,Shield,2.0,2.0,7.0,4.0,-1.0,0.1201,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1891,Stewards,4.0,4.0,6.0,5.0,4.5,0.1285,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1892,Archive,5.0,5.0,5.0,7.0,8.5,0.152,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1892,Craft,5.0,5.0,5.0,5.0,7.5,0.172,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1892,Flow,4.4,5.0,5.6,5.0,6.3,0.1614,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1892,Hands,3.0,3.0,6.6,4.0,1.4,0.1338,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1892,Helm,2.0,2.0,7.0,5.0,-0.5,0.1273,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1892,Lore,6.0,5.0,6.0,7.0,8.5,0.1496,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1892,Shield,2.0,2.0,7.0,4.0,-1.0,0.1201,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1892,Stewards,4.0,4.0,6.0,5.0,4.5,0.1285,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1893,Archive,5.0,5.0,5.0,7.0,8.5,0.152,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1893,Craft,5.0,5.0,5.0,5.0,7.5,0.172,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1893,Flow,4.4,5.0,5.6,5.0,6.3,0.1614,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1893,Hands,3.0,3.0,6.6,4.0,1.4,0.1338,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1893,Helm,2.0,2.0,7.0,5.0,-0.5,0.1273,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1893,Lore,6.0,5.0,6.0,7.0,8.5,0.1496,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1893,Shield,2.0,2.0,7.0,4.0,-1.0,0.1201,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1893,Stewards,4.0,4.0,6.0,5.0,4.5,0.1285,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1894,Archive,5.0,5.0,5.0,7.0,8.5,0.152,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1894,Craft,5.0,5.0,5.0,5.0,7.5,0.172,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1894,Flow,4.4,5.0,5.6,5.0,6.3,0.1614,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1894,Hands,3.0,3.0,6.6,4.0,1.4,0.1338,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1894,Helm,2.0,2.0,7.0,5.0,-0.5,0.1273,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1894,Lore,6.0,5.0,6.0,7.0,8.5,0.1496,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1894,Shield,2.0,2.0,7.0,4.0,-1.0,0.1201,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1894,Stewards,4.0,4.0,6.0,5.0,4.5,0.1285,0.9046,4.4,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1895,Archive,5.0,5.0,5.0,7.0,8.5,0.1525,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1895,Craft,5.0,5.0,5.0,5.0,7.5,0.1728,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1895,Flow,4.8,5.0,5.6,5.0,6.7,0.1655,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1895,Hands,3.0,3.0,6.6,4.0,1.4,0.1344,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1895,Helm,2.0,2.0,7.0,5.0,-0.5,0.1279,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1895,Lore,6.0,5.0,6.0,7.0,8.5,0.1501,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1895,Shield,2.0,2.0,7.0,4.0,-1.0,0.1207,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1895,Stewards,4.0,4.0,6.0,5.0,4.5,0.129,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1896,Archive,5.0,5.0,5.0,7.0,8.5,0.1525,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1896,Craft,5.0,5.0,5.0,5.0,7.5,0.1728,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1896,Flow,4.8,5.0,5.6,5.0,6.7,0.1655,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1896,Hands,3.0,3.0,6.6,4.0,1.4,0.1344,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1896,Helm,2.0,2.0,7.0,5.0,-0.5,0.1279,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1896,Lore,6.0,5.0,6.0,7.0,8.5,0.1501,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1896,Shield,2.0,2.0,7.0,4.0,-1.0,0.1207,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1896,Stewards,4.0,4.0,6.0,5.0,4.5,0.129,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1897,Archive,5.0,5.0,5.0,7.0,8.5,0.1525,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1897,Craft,5.0,5.0,5.0,5.0,7.5,0.1728,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1897,Flow,4.8,5.0,5.6,5.0,6.7,0.1655,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1897,Hands,3.0,3.0,6.6,4.0,1.4,0.1344,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1897,Helm,2.0,2.0,7.0,5.0,-0.5,0.1279,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1897,Lore,6.0,5.0,6.0,7.0,8.5,0.1501,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1897,Shield,2.0,2.0,7.0,4.0,-1.0,0.1207,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1897,Stewards,4.0,4.0,6.0,5.0,4.5,0.129,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1898,Archive,5.0,5.0,5.0,7.0,8.5,0.1525,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1898,Craft,5.0,5.0,5.0,5.0,7.5,0.1728,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1898,Flow,4.8,5.0,5.6,5.0,6.7,0.1655,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1898,Hands,3.0,3.0,6.6,4.0,1.4,0.1344,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1898,Helm,2.0,2.0,7.0,5.0,-0.5,0.1279,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1898,Lore,6.0,5.0,6.0,7.0,8.5,0.1501,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1898,Shield,2.0,2.0,7.0,4.0,-1.0,0.1207,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1898,Stewards,4.0,4.0,6.0,5.0,4.5,0.129,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1899,Archive,5.0,5.0,5.0,7.0,8.5,0.1525,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1899,Craft,5.0,5.0,5.0,5.0,7.5,0.1728,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1899,Flow,4.8,5.0,5.6,5.0,6.7,0.1655,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1899,Hands,3.0,3.0,6.6,4.0,1.4,0.1344,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1899,Helm,2.0,2.0,7.0,5.0,-0.5,0.1279,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1899,Lore,6.0,5.0,6.0,7.0,8.5,0.1501,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1899,Shield,2.0,2.0,7.0,4.0,-1.0,0.1207,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1899,Stewards,4.0,4.0,6.0,5.0,4.5,0.129,0.9083,4.45,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1900,Archive,5.0,5.0,5.0,7.0,8.5,0.1537,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1900,Craft,5.0,5.0,5.0,5.0,7.5,0.1747,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1900,Flow,5.0,5.0,5.0,5.0,7.5,0.1747,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1900,Hands,3.0,3.4,6.6,4.0,1.8,0.1358,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1900,Helm,2.0,2.0,7.0,5.0,-0.5,0.1292,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1900,Lore,6.0,5.0,6.0,7.0,8.5,0.1513,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1900,Shield,2.0,2.0,7.0,4.0,-1.0,0.1219,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1900,Stewards,4.0,4.4,6.0,5.0,4.9,0.13,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1901,Archive,5.0,5.0,5.0,7.0,8.5,0.1537,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1901,Craft,5.0,5.0,5.0,5.0,7.5,0.1747,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1901,Flow,5.0,5.0,5.0,5.0,7.5,0.1747,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1901,Hands,3.0,3.4,6.6,4.0,1.8,0.1358,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1901,Helm,2.0,2.0,7.0,5.0,-0.5,0.1292,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1901,Lore,6.0,5.0,6.0,7.0,8.5,0.1513,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1901,Shield,2.0,2.0,7.0,4.0,-1.0,0.1219,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1901,Stewards,4.0,4.4,6.0,5.0,4.9,0.13,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1902,Archive,5.0,5.0,5.0,7.0,8.5,0.1537,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1902,Craft,5.0,5.0,5.0,5.0,7.5,0.1747,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1902,Flow,5.0,5.0,5.0,5.0,7.5,0.1747,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1902,Hands,3.0,3.4,6.6,4.0,1.8,0.1358,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1902,Helm,2.0,2.0,7.0,5.0,-0.5,0.1292,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1902,Lore,6.0,5.0,6.0,7.0,8.5,0.1513,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1902,Shield,2.0,2.0,7.0,4.0,-1.0,0.1219,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1902,Stewards,4.0,4.4,6.0,5.0,4.9,0.13,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1903,Archive,5.0,5.0,5.0,7.0,8.5,0.1537,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1903,Craft,5.0,5.0,5.0,5.0,7.5,0.1747,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1903,Flow,5.0,5.0,5.0,5.0,7.5,0.1747,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1903,Hands,3.0,3.4,6.6,4.0,1.8,0.1358,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1903,Helm,2.0,2.0,7.0,5.0,-0.5,0.1292,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1903,Lore,6.0,5.0,6.0,7.0,8.5,0.1513,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1903,Shield,2.0,2.0,7.0,4.0,-1.0,0.1219,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1903,Stewards,4.0,4.4,6.0,5.0,4.9,0.13,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1904,Archive,5.0,5.0,5.0,7.0,8.5,0.1537,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1904,Craft,5.0,5.0,5.0,5.0,7.5,0.1747,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1904,Flow,5.0,5.0,5.0,5.0,7.5,0.1747,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1904,Hands,3.0,3.4,6.6,4.0,1.8,0.1358,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1904,Helm,2.0,2.0,7.0,5.0,-0.5,0.1292,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1904,Lore,6.0,5.0,6.0,7.0,8.5,0.1513,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1904,Shield,2.0,2.0,7.0,4.0,-1.0,0.1219,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1904,Stewards,4.0,4.4,6.0,5.0,4.9,0.13,0.9165,4.65,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1905,Archive,5.0,5.0,6.0,7.0,7.5,0.1364,0.8228,3.837,-1.9,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1905,Craft,5.0,5.0,6.0,5.0,6.5,0.155,0.8228,3.837,-1.9,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1905,Flow,4.0,5.0,7.0,5.0,4.5,0.139,0.8228,3.837,-1.9,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1905,Hands,4.0,3.0,8.0,5.0,1.5,0.1312,0.8228,3.837,-1.9,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1905,Helm,3.0,2.4,8.0,6.0,0.4,0.1287,0.8228,3.837,-1.9,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1905,Lore,7.0,5.2,7.0,7.0,8.7,0.1391,0.8228,3.837,-1.9,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1905,Shield,2.0,2.0,8.0,4.2,-1.9,0.1094,0.8228,3.837,-1.9,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1905,Stewards,4.0,4.0,7.0,5.0,3.5,0.1152,0.8228,3.837,-1.9,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1906,Archive,5.0,5.0,6.0,7.0,7.5,0.1464,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1906,Craft,5.0,5.0,5.0,5.0,7.5,0.1765,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1906,Flow,4.0,5.0,6.0,5.0,5.5,0.1584,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1906,Hands,4.0,3.0,7.0,5.0,2.5,0.1495,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1906,Helm,3.0,2.4,7.0,6.0,1.4,0.1466,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1906,Lore,7.0,5.2,5.8,7.0,9.9,0.1595,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1906,Shield,2.0,2.0,7.0,4.0,-1.0,0.1231,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1906,Stewards,4.0,4.0,6.0,5.0,4.5,0.1308,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1907,Archive,5.0,5.0,6.0,7.0,7.5,0.1464,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1907,Craft,5.0,5.0,5.0,5.0,7.5,0.1765,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1907,Flow,4.0,5.0,6.0,5.0,5.5,0.1584,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1907,Hands,4.0,3.0,7.0,5.0,2.5,0.1495,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1907,Helm,3.0,2.4,7.0,6.0,1.4,0.1466,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1907,Lore,7.0,5.2,5.8,7.0,9.9,0.1595,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1907,Shield,2.0,2.0,7.0,4.0,-1.0,0.1231,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1907,Stewards,4.0,4.0,6.0,5.0,4.5,0.1308,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1908,Archive,5.0,5.0,6.0,7.0,7.5,0.1464,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1908,Craft,5.0,5.0,5.0,5.0,7.5,0.1765,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1908,Flow,4.0,5.0,6.0,5.0,5.5,0.1584,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1908,Hands,4.0,3.0,7.0,5.0,2.5,0.1495,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1908,Helm,3.0,2.4,7.0,6.0,1.4,0.1466,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1908,Lore,7.0,5.2,5.8,7.0,9.9,0.1595,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1908,Shield,2.0,2.0,7.0,4.0,-1.0,0.1231,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1908,Stewards,4.0,4.0,6.0,5.0,4.5,0.1308,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1909,Archive,5.0,5.0,6.0,7.0,7.5,0.1464,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1909,Craft,5.0,5.0,5.0,5.0,7.5,0.1765,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1909,Flow,4.0,5.0,6.0,5.0,5.5,0.1584,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1909,Hands,4.0,3.0,7.0,5.0,2.5,0.1495,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1909,Helm,3.0,2.4,7.0,6.0,1.4,0.1466,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1909,Lore,7.0,5.2,5.8,7.0,9.9,0.1595,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1909,Shield,2.0,2.0,7.0,4.0,-1.0,0.1231,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1909,Stewards,4.0,4.0,6.0,5.0,4.5,0.1308,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1910,Archive,5.0,5.0,6.0,7.0,7.5,0.1464,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1910,Craft,5.0,5.0,5.0,5.0,7.5,0.1765,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1910,Flow,4.0,5.0,6.0,5.0,5.5,0.1584,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1910,Hands,4.0,3.0,7.0,5.0,2.5,0.1495,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1910,Helm,3.0,2.4,7.0,6.0,1.4,0.1466,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1910,Lore,7.0,5.2,5.8,7.0,9.9,0.1595,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1910,Shield,2.0,2.0,7.0,4.0,-1.0,0.1231,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1910,Stewards,4.0,4.0,6.0,5.0,4.5,0.1308,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1911,Archive,5.0,5.0,6.0,7.0,7.5,0.1464,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1911,Craft,5.0,5.0,5.0,5.0,7.5,0.1765,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
Poland,1911,Flow,4.0,5.0,6.0,5.0,5.5,0.1584,0.9269,4.725,-1.0,LOCAL_NODE_FAILURE,Local Node Failure
