Society,Year,series_file,tier,range_tier,eta_unscaled,eta_x1000,interpretation_hermes,V_mean,sigma_V,BS_Lore,BS_Archive,C_Hands,S_Hands,numerator,denominator,epsilon
Lebanon,1993,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,1993,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,1994,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,1994,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,1995,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,1995,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,1996,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,1996,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,1997,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,1997,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,1998,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,1998,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,1999,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,1999,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2000,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2000,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2001,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2001,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2002,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2002,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2003,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2003,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2004,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2004,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2005,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2005,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2006,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2006,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2007,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2007,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2008,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2008,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2009,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2009,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2010,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2010,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2011,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2011,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2012,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2012,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2013,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2013,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2014,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2014,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2015,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2015,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2016,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2016,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2017,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2017,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2018,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2018,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2019,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2019,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.036852,36.852,Organic / WATCH range,10.4375,1.878122,0.332583,0.294048,5.0,6.0,0.488977,13.268734,2.0
Lebanon,2020,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.012896,12.896,Organic / WATCH range,6.875,1.980372,0.241878,0.211429,4.0,7.0,0.20456,15.862607,2.0
Lebanon,2020,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.012896,12.896,Organic / WATCH range,6.875,1.980372,0.241878,0.211429,4.0,7.0,0.20456,15.862607,2.0
Lebanon,2021,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.012896,12.896,Organic / WATCH range,6.875,1.980372,0.241878,0.211429,4.0,7.0,0.20456,15.862607,2.0
Lebanon,2021,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.012896,12.896,Organic / WATCH range,6.875,1.980372,0.241878,0.211429,4.0,7.0,0.20456,15.862607,2.0
Lebanon,2022,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.012896,12.896,Organic / WATCH range,6.875,1.980372,0.241878,0.211429,4.0,7.0,0.20456,15.862607,2.0
Lebanon,2022,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.012896,12.896,Organic / WATCH range,6.875,1.980372,0.241878,0.211429,4.0,7.0,0.20456,15.862607,2.0
Lebanon,2023,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.012896,12.896,Organic / WATCH range,6.875,1.980372,0.241878,0.211429,4.0,7.0,0.20456,15.862607,2.0
Lebanon,2023,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.012896,12.896,Organic / WATCH range,6.875,1.980372,0.241878,0.211429,4.0,7.0,0.20456,15.862607,2.0
Lebanon,2024,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.012896,12.896,Organic / WATCH range,6.875,1.980372,0.241878,0.211429,4.0,7.0,0.20456,15.862607,2.0
Lebanon,2024,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.012896,12.896,Organic / WATCH range,6.875,1.980372,0.241878,0.211429,4.0,7.0,0.20456,15.862607,2.0
Lebanon,2025,Lebanon_ENS_Bij_v10.csv,canonical_ens,in_range,0.012896,12.896,Organic / WATCH range,6.875,1.980372,0.241878,0.211429,4.0,7.0,0.20456,15.862607,2.0
Lebanon,2025,Lebanon_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.012896,12.896,Organic / WATCH range,6.875,1.980372,0.241878,0.211429,4.0,7.0,0.20456,15.862607,2.0
Netherlands,1750,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.739355,739.355,Moderate Maritime,14.25,2.795085,0.496439,0.496439,6.0,0.0,1.478709,2.0,2.0
Netherlands,1750,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-0.432277,-432.277,Organic / WATCH range,16.75,3.913119,0.647888,0.647888,6.0,-2.0,2.51855,-5.826238,2.0
Netherlands,1755,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.827878,827.878,Artificial high anchoring (Singapore pattern),14.75,2.795085,0.516776,0.516776,6.2,0.0,1.655756,2.0,2.0
Netherlands,1755,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-0.528758,-528.758,Organic / WATCH range,17.05,3.913119,0.655849,0.655849,6.2,-1.8,2.666853,-5.043614,2.0
Netherlands,1760,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.923087,923.087,Artificial high anchoring (Singapore pattern),15.25,2.795085,0.537089,0.537089,6.4,0.0,1.846174,2.0,2.0
Netherlands,1760,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-0.659951,-659.951,Organic / WATCH range,17.35,3.913119,0.662859,0.662859,6.4,-1.6,2.812046,-4.26099,2.0
Netherlands,1765,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.025222,1025.222,Artificial high anchoring (Singapore pattern),15.75,2.795085,0.557381,0.557381,6.6,0.0,2.050444,2.0,2.0
Netherlands,1765,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-0.849141,-849.141,Organic / WATCH range,17.65,3.913119,0.668969,0.668969,6.6,-1.4,2.953625,-3.478367,2.0
Netherlands,1770,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.134523,1134.523,Artificial high anchoring (Singapore pattern),16.25,2.795085,0.577653,0.577653,6.8,0.0,2.269046,2.0,2.0
Netherlands,1770,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-1.146673,-1146.673,Organic / WATCH range,17.95,3.913119,0.674225,0.674225,6.8,-1.2,3.091136,-2.695743,2.0
Netherlands,1775,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.251229,1251.229,Artificial high anchoring (Singapore pattern),16.75,2.795085,0.597908,0.597908,7.0,0.0,2.502458,2.0,2.0
Netherlands,1775,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-1.685296,-1685.296,Organic / WATCH range,18.25,3.913119,0.678672,0.678672,7.0,-1.0,3.224173,-1.913119,2.0
Netherlands,1780,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.333372,1333.372,Artificial high anchoring (Singapore pattern),17.2,2.862691,0.60859,0.60859,7.2,0.0,2.666745,2.0,2.0
Netherlands,1780,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-2.965402,-2965.402,Organic / WATCH range,18.55,3.913119,0.682354,0.682354,7.2,-0.8,3.352373,-1.130495,2.0
Netherlands,1785,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.416724,1416.724,Artificial high anchoring (Singapore pattern),17.65,2.931297,0.618788,0.618788,7.4,0.0,2.833448,2.0,2.0
Netherlands,1785,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-9.990535,-9990.535,Organic / WATCH range,18.85,3.913119,0.685311,0.685311,7.4,-0.6,3.475421,-0.347871,2.0
Netherlands,1790,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.501132,1501.132,Artificial high anchoring (Singapore pattern),18.1,3.000833,0.628518,0.628518,7.6,0.0,3.002263,2.0,2.0
Netherlands,1790,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,8.264575,8264.575,Artificial high anchoring (Singapore pattern),19.15,3.913119,0.687582,0.687582,7.6,-0.4,3.593044,0.434752,2.0
Netherlands,1800,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.586446,1586.446,Artificial high anchoring (Singapore pattern),18.55,3.071238,0.637794,0.637794,7.8,0.0,3.172892,2.0,2.0
Netherlands,1800,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,3.043438,3043.438,Artificial high anchoring (Singapore pattern),19.45,3.913119,0.689203,0.689203,7.8,-0.2,3.705009,1.217376,2.0
Netherlands,1805,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.67252,1672.52,Artificial high anchoring (Singapore pattern),19.0,3.142451,0.64663,0.64663,8.0,0.0,3.34504,2.0,2.0
Netherlands,1805,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,1.905562,1905.562,Artificial high anchoring (Singapore pattern),19.75,3.913119,0.69021,0.69021,8.0,0.0,3.811123,2.0,2.0
Netherlands,1810,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.320591,1320.591,Artificial high anchoring (Singapore pattern),19.35,3.167412,0.651242,0.651242,8.2,0.2,3.477752,2.633482,2.0
Netherlands,1810,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,1.405591,1405.591,Artificial high anchoring (Singapore pattern),20.05,3.913119,0.690637,0.690637,8.2,0.2,3.911231,2.782624,2.0
Netherlands,1815,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.100853,1100.853,Artificial high anchoring (Singapore pattern),19.7,3.194527,0.655416,0.655416,8.4,0.4,3.608387,3.277811,2.0
Netherlands,1815,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,1.123403,1123.403,Artificial high anchoring (Singapore pattern),20.35,3.913119,0.690515,0.690515,8.4,0.4,4.005211,3.565248,2.0
Netherlands,1820,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.949801,949.801,Artificial high anchoring (Singapore pattern),20.05,3.22374,0.65917,0.65917,8.6,0.6,3.736748,3.934244,2.0
Netherlands,1820,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.941375,941.375,Artificial high anchoring (Singapore pattern),20.65,3.913119,0.689875,0.689875,8.6,0.6,4.092977,4.347871,2.0
Netherlands,1825,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.838978,838.978,Artificial high anchoring (Singapore pattern),20.4,3.254996,0.662524,0.662524,8.8,0.8,3.862654,4.603997,2.0
Netherlands,1825,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.813658,813.658,Artificial high anchoring (Singapore pattern),20.95,3.913119,0.688746,0.688746,8.8,0.8,4.17447,5.130495,2.0
Netherlands,1830,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.753737,753.737,Moderate Maritime,20.75,3.288237,0.665494,0.665494,9.0,1.0,3.98594,5.288237,2.0
Netherlands,1830,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.718684,718.684,Moderate Maritime,21.25,3.913119,0.687157,0.687157,9.0,1.0,4.249662,5.913119,2.0
Netherlands,1840,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.694929,694.929,Moderate Maritime,20.95,3.197264,0.663988,0.663988,9.2,1.2,4.056102,5.836717,2.0
Netherlands,1840,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.64497,644.97,Moderate Maritime,21.55,3.913119,0.685133,0.685133,9.2,1.2,4.318552,6.695743,2.0
Netherlands,1845,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.649116,649.116,Moderate Maritime,21.15,3.106847,0.662171,0.662171,9.4,1.4,4.121617,6.349586,2.0
Netherlands,1845,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.585845,585.845,Moderate Maritime,21.85,3.913119,0.682701,0.682701,9.4,1.4,4.381162,7.478367,2.0
Netherlands,1850,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.61262,612.62,Moderate Maritime,21.35,3.017035,0.660059,0.660059,9.6,1.6,4.18251,6.827256,2.0
Netherlands,1850,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.537168,537.168,Moderate Maritime,22.15,3.913119,0.679885,0.679885,9.6,1.6,4.437539,8.26099,2.0
Netherlands,1855,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.583042,583.042,Moderate Maritime,21.55,2.927883,0.657672,0.657672,9.8,1.8,4.238823,7.27019,2.0
Netherlands,1855,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.496234,496.234,Moderate Maritime,22.45,3.913119,0.676708,0.676708,9.8,1.8,4.487747,9.043614,2.0
Netherlands,1860,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.558752,558.752,Moderate Maritime,21.75,2.839454,0.655027,0.655027,10.0,2.0,4.290607,7.678908,2.0
Netherlands,1860,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.461201,461.201,Moderate Maritime,22.75,3.913119,0.673192,0.673192,10.0,2.0,4.531872,9.826238,2.0
Netherlands,1865,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.535414,535.414,Moderate Maritime,21.775,2.647995,0.647297,0.647297,10.0,2.2,4.189928,7.825588,2.0
Netherlands,1865,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.430773,430.773,Moderate Maritime,23.05,3.913119,0.669358,0.669358,10.2,2.2,4.570014,10.608862,2.0
Netherlands,1870,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.517858,517.858,Moderate Maritime,21.8,2.456624,0.639449,0.639449,10.0,2.4,4.088954,7.895897,2.0
Netherlands,1870,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.404012,404.012,Moderate Maritime,23.35,3.913119,0.665228,0.665228,10.4,2.4,4.602292,11.391486,2.0
Netherlands,1875,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.914365,914.365,Artificial high anchoring (Singapore pattern),13.75,1.75,0.507823,0.600186,6.0,0.0,1.82873,2.0,2.0
Netherlands,1875,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-11.022096,-11022.096,Organic / WATCH range,15.875,2.315032,0.640823,0.903087,6.0,-1.0,3.472317,-0.315032,2.0
Netherlands,1880,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.914365,914.365,Artificial high anchoring (Singapore pattern),13.75,1.75,0.507823,0.600186,6.0,0.0,1.82873,2.0,2.0
Netherlands,1880,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-11.022096,-11022.096,Organic / WATCH range,15.875,2.315032,0.640823,0.903087,6.0,-1.0,3.472317,-0.315032,2.0
Netherlands,1885,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,0.914365,914.365,Artificial high anchoring (Singapore pattern),13.75,1.75,0.507823,0.600186,6.0,0.0,1.82873,2.0,2.0
Netherlands,1885,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-11.022096,-11022.096,Organic / WATCH range,15.875,2.315032,0.640823,0.903087,6.0,-1.0,3.472317,-0.315032,2.0
Netherlands,1890,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.07866,1078.66,Artificial high anchoring (Singapore pattern),14.71875,2.085806,0.526431,0.630463,6.5,0.0,2.15732,2.0,2.0
Netherlands,1890,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-7.059182,-7059.182,Organic / WATCH range,16.84375,2.579782,0.663768,0.948613,6.5,-1.0,4.092784,-0.579782,2.0
Netherlands,1895,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.258049,1258.049,Artificial high anchoring (Singapore pattern),15.6875,2.448692,0.544321,0.66035,7.0,0.0,2.516099,2.0,2.0
Netherlands,1895,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-5.405277,-5405.277,Organic / WATCH range,17.8125,2.882463,0.685839,0.99356,7.0,-1.0,4.769958,-0.882463,2.0
Netherlands,1900,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.452879,1452.879,Artificial high anchoring (Singapore pattern),16.65625,2.828254,0.561576,0.689905,7.5,0.0,2.905758,2.0,2.0
Netherlands,1900,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-4.540793,-4540.793,Organic / WATCH range,18.78125,3.212372,0.707136,1.038015,7.5,-1.0,5.505132,-1.212372,2.0
Netherlands,1905,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.452879,1452.879,Artificial high anchoring (Singapore pattern),16.65625,2.828254,0.561576,0.689905,7.5,0.0,2.905758,2.0,2.0
Netherlands,1905,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-4.540793,-4540.793,Organic / WATCH range,18.78125,3.212372,0.707136,1.038015,7.5,-1.0,5.505132,-1.212372,2.0
Netherlands,1910,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.459409,1459.409,Artificial high anchoring (Singapore pattern),16.75,2.77545,0.562817,0.691479,7.5,0.0,2.918819,2.0,2.0
Netherlands,1910,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-4.641322,-4641.322,Organic / WATCH range,18.875,3.191786,0.708773,1.040571,7.5,-1.0,5.531464,-1.191786,2.0
Netherlands,1915,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.275588,1275.588,Artificial high anchoring (Singapore pattern),15.96875,2.366556,0.548044,0.665008,7.0,0.0,2.551175,2.0,2.0
Netherlands,1915,Netherlands_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-5.383438,-5383.438,Organic / WATCH range,18.09375,2.899185,0.690752,1.001126,7.0,-1.0,4.840707,-0.899185,2.0
Netherlands,1920,Netherlands_ENS_Bij_v10.csv,canonical_ens,out_of_range,1.104637,1104.637,Artificial high anchoring (Singapore pattern),15.1875,2.124081,0.532639,0.638121,6.5,0.0,2.209274,2.0,2.0
