Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node_Value_Calc,Bond_Strength_Calc,Bond_Strength_Calc_legacy,SBD_Calc,Lambda2_Calc,Decay_Index_Calc,Phase_Calc,Regime_Label_Calc,ESCH_Calc,V_Mean_Calc,V_Min_Calc,CAMS_v1_Regime
India,1930,Hands,1.8,2.0,9.0,2.0,-4.2,0.091773,0.1522,0.1388,0.7262,0.0917,1.0,Systemic Collapse,-2.725,2.925,-4.2,Systemic crisis
India,1930,Helm,2.8,5.8,8.2,6.2,3.5,0.137359,0.1884,0.1388,0.7262,0.0917,1.0,Systemic Collapse,-2.725,2.925,-4.2,Systemic crisis
India,1930,Lore,4.8,5.0,6.0,9.0,8.3,0.187100,0.1184,0.1388,0.7262,0.0917,1.0,Systemic Collapse,-2.725,2.925,-4.2,Systemic crisis
India,1930,Shield,4.8,6.0,7.0,4.0,5.8,0.152160,0.117,0.1388,0.7262,0.0917,1.0,Systemic Collapse,-2.725,2.925,-4.2,Systemic crisis
India,1930,Stewards,2.8,4.0,8.0,3.0,0.3,0.118400,0.1374,0.1388,0.7262,0.0917,1.0,Systemic Collapse,-2.725,2.925,-4.2,Systemic crisis
India,1935,Archive,5.2,7.0,3.0,5.0,11.7,0.223325,0.1106,0.1657,0.8762,-0.0839,2.0,Acute Crisis,-0.975,4.925,-2.2,Systemic crisis
India,1935,Craft,3.0,4.0,7.0,3.0,1.5,0.141309,0.2053,0.1657,0.8762,-0.0839,2.0,Acute Crisis,-0.975,4.925,-2.2,Systemic crisis
India,1935,Flow,3.0,5.0,7.0,3.0,2.5,0.141309,0.143,0.1657,0.8762,-0.0839,2.0,Acute Crisis,-0.975,4.925,-2.2,Systemic crisis
India,1935,Hands,2.0,2.8,8.0,2.0,-2.2,0.110598,0.1891,0.1657,0.8762,-0.0839,2.0,Acute Crisis,-0.975,4.925,-2.2,Systemic crisis
India,1935,Helm,3.8,6.8,7.0,6.0,6.6,0.171444,0.2233,0.1657,0.8762,-0.0839,2.0,Acute Crisis,-0.975,4.925,-2.2,Systemic crisis
India,1935,Lore,5.0,5.0,6.0,8.2,8.1,0.205257,0.1413,0.1657,0.8762,-0.0839,2.0,Acute Crisis,-0.975,4.925,-2.2,Systemic crisis
India,1935,Shield,5.0,7.0,5.2,4.0,8.8,0.189054,0.1413,0.1657,0.8762,-0.0839,2.0,Acute Crisis,-0.975,4.925,-2.2,Systemic crisis
India,1935,Stewards,3.0,4.8,7.0,3.2,2.4,0.142962,0.1714,0.1657,0.8762,-0.0839,2.0,Acute Crisis,-0.975,4.925,-2.2,Systemic crisis
India,1940,Archive,5.0,7.0,3.2,5.0,11.3,0.210805,0.1014,0.1557,0.8048,-0.0189,2.0,Acute Crisis,-1.45,4.375,-2.8,Systemic crisis
India,1940,Craft,3.0,4.0,7.0,3.0,1.5,0.136521,0.1981,0.1557,0.8048,-0.0189,2.0,Acute Crisis,-1.45,4.375,-2.8,Systemic crisis
India,1940,Flow,3.0,5.0,7.2,3.0,2.3,0.134862,0.1442,0.1557,0.8048,-0.0189,2.0,Acute Crisis,-1.45,4.375,-2.8,Systemic crisis
India,1940,Hands,1.8,2.8,8.4,2.0,-2.8,0.101364,0.1734,0.1557,0.8048,-0.0189,2.0,Acute Crisis,-1.45,4.375,-2.8,Systemic crisis
India,1940,Helm,2.8,6.0,8.2,6.2,3.7,0.146461,0.2108,0.1557,0.8048,-0.0189,2.0,Acute Crisis,-1.45,4.375,-2.8,Systemic crisis
India,1940,Lore,4.8,5.0,6.2,9.0,8.1,0.198120,0.1349,0.1557,0.8048,-0.0189,2.0,Acute Crisis,-1.45,4.375,-2.8,Systemic crisis
India,1940,Shield,5.0,7.0,6.2,4.2,7.9,0.173371,0.1365,0.1557,0.8048,-0.0189,2.0,Acute Crisis,-1.45,4.375,-2.8,Systemic crisis
India,1940,Stewards,3.0,5.0,7.0,4.0,3.0,0.144221,0.1465,0.1557,0.8048,-0.0189,2.0,Acute Crisis,-1.45,4.375,-2.8,Systemic crisis
India,1945,Archive,5.0,6.0,4.2,5.0,9.3,0.172280,0.0738,0.122,0.5859,0.2017,1.0,Systemic Collapse,-3.125,2.075,-5.2,Systemic crisis
India,1945,Craft,2.8,3.0,8.0,3.0,-0.7,0.110174,0.1559,0.122,0.5859,0.2017,1.0,Systemic Collapse,-3.125,2.075,-5.2,Systemic crisis
India,1945,Flow,2.0,4.0,8.2,3.0,-0.7,0.100408,0.1102,0.122,0.5859,0.2017,1.0,Systemic Collapse,-3.125,2.075,-5.2,Systemic crisis
India,1945,Hands,1.0,2.0,9.2,2.0,-5.2,0.073805,0.1331,0.122,0.5859,0.2017,1.0,Systemic Collapse,-3.125,2.075,-5.2,Systemic crisis
India,1945,Helm,2.6,6.0,9.0,6.2,2.7,0.120174,0.1723,0.122,0.5859,0.2017,1.0,Systemic Collapse,-3.125,2.075,-5.2,Systemic crisis
India,1945,Lore,3.8,5.0,7.2,9.0,6.1,0.155938,0.1004,0.122,0.5859,0.2017,1.0,Systemic Collapse,-3.125,2.075,-5.2,Systemic crisis
India,1945,Shield,4.0,6.0,7.2,4.0,4.8,0.133090,0.1102,0.122,0.5859,0.2017,1.0,Systemic Collapse,-3.125,2.075,-5.2,Systemic crisis
India,1945,Stewards,2.8,4.0,8.0,3.0,0.3,0.110174,0.1202,0.122,0.5859,0.2017,1.0,Systemic Collapse,-3.125,2.075,-5.2,Systemic crisis
India,1950,Archive,5.8,6.8,4.0,6.0,11.6,0.235976,0.1372,0.1821,1.084,-0.1913,3.0,Fragmentation,-1.9,4.9625,-0.7,Systemic crisis
India,1950,Craft,3.0,3.8,7.0,3.2,1.4,0.150411,0.2125,0.1821,1.084,-0.1913,3.0,Fragmentation,-1.9,4.9625,-0.7,Systemic crisis
India,1950,Flow,3.8,4.0,7.0,4.0,2.8,0.166529,0.1665,0.1821,1.084,-0.1913,3.0,Fragmentation,-1.9,4.9625,-0.7,Systemic crisis
India,1950,Hands,2.8,3.0,8.0,3.0,-0.7,0.137176,0.1817,0.1821,1.084,-0.1913,3.0,Fragmentation,-1.9,4.9625,-0.7,Systemic crisis
India,1950,Helm,5.8,5.8,7.0,7.2,8.2,0.205669,0.236,0.1821,1.084,-0.1913,3.0,Fragmentation,-1.9,4.9625,-0.7,Systemic crisis
India,1950,Lore,4.8,5.0,6.2,8.2,7.7,0.212509,0.1665,0.1821,1.084,-0.1913,3.0,Fragmentation,-1.9,4.9625,-0.7,Systemic crisis
India,1950,Shield,4.8,5.0,7.2,5.0,5.1,0.181725,0.1504,0.1821,1.084,-0.1913,3.0,Fragmentation,-1.9,4.9625,-0.7,Systemic crisis
India,1950,Stewards,3.8,4.8,7.0,4.0,3.6,0.166529,0.2057,0.1821,1.084,-0.1913,3.0,Fragmentation,-1.9,4.9625,-0.7,Systemic crisis
India,1955,Archive,6.2,7.0,4.0,6.0,12.2,0.274427,0.1684,0.2285,1.3386,-0.4953,4.0,Moderate Stress,-0.3,7.2,0.7,Local node failure
India,1955,Craft,4.0,4.8,6.0,4.0,4.8,0.203610,0.2687,0.2285,1.3386,-0.4953,4.0,Moderate Stress,-0.3,7.2,0.7,Local node failure
India,1955,Flow,4.0,4.8,6.0,4.0,4.8,0.203610,0.222,0.2285,1.3386,-0.4953,4.0,Moderate Stress,-0.3,7.2,0.7,Local node failure
India,1955,Hands,3.0,3.2,7.0,3.0,0.7,0.168381,0.2244,0.2285,1.3386,-0.4953,4.0,Moderate Stress,-0.3,7.2,0.7,Local node failure
India,1955,Helm,6.2,6.8,5.2,7.0,11.3,0.263041,0.2744,0.2285,1.3386,-0.4953,4.0,Moderate Stress,-0.3,7.2,0.7,Local node failure
India,1955,Lore,5.8,6.0,5.0,8.0,10.8,0.268742,0.2036,0.2285,1.3386,-0.4953,4.0,Moderate Stress,-0.3,7.2,0.7,Local node failure
India,1955,Shield,5.0,5.2,6.0,5.0,6.7,0.224360,0.2036,0.2285,1.3386,-0.4953,4.0,Moderate Stress,-0.3,7.2,0.7,Local node failure
India,1955,Stewards,4.8,5.0,6.0,5.0,6.3,0.222022,0.263,0.2285,1.3386,-0.4953,4.0,Moderate Stress,-0.3,7.2,0.7,Local node failure
India,1960,Archive,6.8,7.0,3.0,6.0,13.8,0.319785,0.1802,0.2584,1.4343,-0.6909,5.0,Stable Integration,0.575,8.375,1.5,Local node failure
India,1960,Craft,4.0,5.0,5.2,4.2,5.9,0.231120,0.3047,0.2584,1.4343,-0.6909,5.0,Stable Integration,0.575,8.375,1.5,Local node failure
India,1960,Flow,4.8,5.0,5.0,4.0,6.8,0.243683,0.2555,0.2584,1.4343,-0.6909,5.0,Stable Integration,0.575,8.375,1.5,Local node failure
India,1960,Hands,3.0,4.0,7.0,3.0,1.5,0.180153,0.2406,0.2584,1.4343,-0.6909,5.0,Stable Integration,0.575,8.375,1.5,Local node failure
India,1960,Helm,6.6,7.0,5.0,7.2,12.2,0.291786,0.3198,0.2584,1.4343,-0.6909,5.0,Stable Integration,0.575,8.375,1.5,Local node failure
India,1960,Lore,6.0,6.0,4.2,8.0,11.8,0.304743,0.2437,0.2584,1.4343,-0.6909,5.0,Stable Integration,0.575,8.375,1.5,Local node failure
India,1960,Shield,5.0,5.2,6.0,5.0,6.7,0.240649,0.2311,0.2584,1.4343,-0.6909,5.0,Stable Integration,0.575,8.375,1.5,Local node failure
India,1960,Stewards,5.0,5.8,5.0,5.0,8.3,0.255529,0.2918,0.2584,1.4343,-0.6909,5.0,Stable Integration,0.575,8.375,1.5,Local node failure
India,1965,Archive,6.0,7.0,4.0,6.0,12.0,0.260346,0.1616,0.212,1.2855,-0.3874,4.0,Moderate Stress,-0.7,6.575,1.3,Local node failure
India,1965,Craft,4.0,4.8,6.0,4.0,4.8,0.195174,0.2571,0.212,1.2855,-0.3874,4.0,Moderate Stress,-0.7,6.575,1.3,Local node failure
India,1965,Flow,4.0,4.8,6.0,4.0,4.8,0.195174,0.2127,0.212,1.2855,-0.3874,4.0,Moderate Stress,-0.7,6.575,1.3,Local node failure
India,1965,Hands,3.0,3.8,7.0,3.0,1.3,0.161565,0.2004,0.212,1.2855,-0.3874,4.0,Moderate Stress,-0.7,6.575,1.3,Local node failure
India,1965,Helm,4.8,5.8,7.0,7.0,7.1,0.213909,0.2603,0.212,1.2855,-0.3874,4.0,Moderate Stress,-0.7,6.575,1.3,Local node failure
India,1965,Lore,5.8,6.0,5.0,8.0,10.8,0.257059,0.1952,0.212,1.2855,-0.3874,4.0,Moderate Stress,-0.7,6.575,1.3,Local node failure
India,1965,Shield,4.8,5.2,7.0,5.0,5.5,0.200357,0.1952,0.212,1.2855,-0.3874,4.0,Moderate Stress,-0.7,6.575,1.3,Local node failure
India,1965,Stewards,4.8,5.0,6.0,5.0,6.3,0.212705,0.2139,0.212,1.2855,-0.3874,4.0,Moderate Stress,-0.7,6.575,1.3,Local node failure
India,1970,Archive,6.2,7.0,4.0,6.0,12.2,0.277451,0.1731,0.233,1.3785,-0.5245,4.0,Moderate Stress,-0.0,7.7375,1.7,Local node failure
India,1970,Craft,4.0,5.0,5.2,4.0,5.8,0.215969,0.2686,0.233,1.3785,-0.5245,4.0,Moderate Stress,-0.0,7.7375,1.7,Local node failure
India,1970,Flow,4.2,5.0,6.0,4.0,5.2,0.208425,0.2267,0.233,1.3785,-0.5245,4.0,Moderate Stress,-0.0,7.7375,1.7,Local node failure
India,1970,Hands,3.2,4.0,7.0,3.0,1.7,0.173141,0.2352,0.233,1.3785,-0.5245,4.0,Moderate Stress,-0.0,7.7375,1.7,Local node failure
India,1970,Helm,6.0,6.8,6.0,8.0,10.8,0.258396,0.2775,0.233,1.3785,-0.5245,4.0,Moderate Stress,-0.0,7.7375,1.7,Local node failure
India,1970,Lore,5.8,6.0,5.2,8.0,10.6,0.268597,0.2084,0.233,1.3785,-0.5245,4.0,Moderate Stress,-0.0,7.7375,1.7,Local node failure
India,1970,Shield,6.0,6.0,6.2,5.0,8.3,0.235236,0.216,0.233,1.3785,-0.5245,4.0,Moderate Stress,-0.0,7.7375,1.7,Local node failure
India,1970,Stewards,5.0,5.8,6.0,5.0,7.3,0.226739,0.2584,0.233,1.3785,-0.5245,4.0,Moderate Stress,-0.0,7.7375,1.7,Local node failure
India,1975,Archive,5.0,6.0,6.2,6.0,7.8,0.205305,0.1398,0.1892,1.1176,-0.2382,3.0,Fragmentation,-1.05,6.0375,0.3,Local node failure
India,1975,Craft,4.0,5.0,5.2,4.0,5.8,0.191717,0.2001,0.1892,1.1176,-0.2382,3.0,Fragmentation,-1.05,6.0375,0.3,Local node failure
India,1975,Flow,5.0,5.8,6.2,4.0,6.6,0.191810,0.1987,0.1892,1.1176,-0.2382,3.0,Fragmentation,-1.05,6.0375,0.3,Local node failure
India,1975,Hands,2.8,4.0,8.0,3.0,0.3,0.139828,0.2066,0.1892,1.1176,-0.2382,3.0,Fragmentation,-1.05,6.0375,0.3,Local node failure
India,1975,Helm,3.8,7.0,8.0,7.0,6.3,0.179794,0.2053,0.1892,1.1176,-0.2382,3.0,Fragmentation,-1.05,6.0375,0.3,Local node failure
India,1975,Lore,4.8,5.0,7.0,7.0,6.3,0.200144,0.1918,0.1892,1.1176,-0.2382,3.0,Fragmentation,-1.05,6.0375,0.3,Local node failure
India,1975,Shield,5.8,6.0,6.2,5.0,8.1,0.206577,0.1917,0.1892,1.1176,-0.2382,3.0,Fragmentation,-1.05,6.0375,0.3,Local node failure
India,1975,Stewards,5.0,5.8,6.2,5.0,7.1,0.198741,0.1798,0.1892,1.1176,-0.2382,3.0,Fragmentation,-1.05,6.0375,0.3,Local node failure
India,1980,Archive,6.2,7.0,4.0,6.0,12.2,0.277727,0.182,0.2335,1.4492,-0.5281,4.0,Moderate Stress,-0.075,7.75,2.3,Local node failure
India,1980,Craft,4.8,5.0,5.0,4.0,6.8,0.229792,0.272,0.2335,1.4492,-0.5281,4.0,Moderate Stress,-0.075,7.75,2.3,Local node failure
India,1980,Flow,4.2,5.0,6.0,4.0,5.2,0.208622,0.227,0.2335,1.4492,-0.5281,4.0,Moderate Stress,-0.075,7.75,2.3,Local node failure
India,1980,Hands,3.8,4.0,7.0,3.0,2.3,0.182025,0.2355,0.2335,1.4492,-0.5281,4.0,Moderate Stress,-0.075,7.75,2.3,Local node failure
India,1980,Helm,5.8,6.8,7.0,7.0,9.1,0.235835,0.2777,0.2335,1.4492,-0.5281,4.0,Moderate Stress,-0.075,7.75,2.3,Local node failure
India,1980,Lore,5.8,6.0,5.0,8.0,10.8,0.271958,0.2086,0.2335,1.4492,-0.5281,4.0,Moderate Stress,-0.075,7.75,2.3,Local node failure
India,1980,Shield,6.0,6.0,6.2,5.0,8.3,0.235462,0.2298,0.2335,1.4492,-0.5281,4.0,Moderate Stress,-0.075,7.75,2.3,Local node failure
India,1980,Stewards,5.0,5.8,6.0,5.0,7.3,0.226956,0.2358,0.2335,1.4492,-0.5281,4.0,Moderate Stress,-0.075,7.75,2.3,Local node failure
India,1985,Archive,6.2,7.0,4.0,6.0,12.2,0.275196,0.1805,0.2299,1.4333,-0.5039,4.0,Moderate Stress,-0.275,7.6,2.3,Local node failure
India,1985,Craft,4.8,5.0,5.0,5.0,7.3,0.236263,0.2715,0.2299,1.4333,-0.5039,4.0,Moderate Stress,-0.275,7.6,2.3,Local node failure
India,1985,Flow,4.4,5.0,6.0,4.0,5.4,0.209429,0.2273,0.2299,1.4333,-0.5039,4.0,Moderate Stress,-0.275,7.6,2.3,Local node failure
India,1985,Hands,3.8,4.0,7.0,3.0,2.3,0.180475,0.2018,0.2299,1.4333,-0.5039,4.0,Moderate Stress,-0.275,7.6,2.3,Local node failure
India,1985,Helm,6.0,6.8,7.0,7.2,9.4,0.236900,0.2752,0.2299,1.4333,-0.5039,4.0,Moderate Stress,-0.275,7.6,2.3,Local node failure
India,1985,Lore,6.0,6.0,5.0,8.0,11.0,0.271471,0.2094,0.2299,1.4333,-0.5039,4.0,Moderate Stress,-0.275,7.6,2.3,Local node failure
India,1985,Shield,5.0,6.0,7.8,5.0,5.7,0.201796,0.2363,0.2299,1.4333,-0.5039,4.0,Moderate Stress,-0.275,7.6,2.3,Local node failure
India,1985,Stewards,5.2,5.8,6.0,5.0,7.5,0.227273,0.2369,0.2299,1.4333,-0.5039,4.0,Moderate Stress,-0.275,7.6,2.3,Local node failure
India,1990,Archive,5.8,6.8,5.0,6.0,10.6,0.218947,0.1442,0.1768,1.1483,-0.157,3.0,Fragmentation,-1.675,5.2,1.3,Local node failure
India,1990,Craft,4.0,5.0,6.0,4.0,5.0,0.175940,0.1981,0.1768,1.1483,-0.157,3.0,Fragmentation,-1.675,5.2,1.3,Local node failure
India,1990,Flow,3.8,4.8,7.0,4.0,3.6,0.163530,0.1727,0.1768,1.1483,-0.157,3.0,Fragmentation,-1.675,5.2,1.3,Local node failure
India,1990,Hands,3.0,4.0,7.2,3.0,1.3,0.144233,0.1681,0.1768,1.1483,-0.157,3.0,Fragmentation,-1.675,5.2,1.3,Local node failure
India,1990,Helm,3.8,4.8,8.0,7.0,4.1,0.173070,0.2189,0.1768,1.1483,-0.157,3.0,Fragmentation,-1.675,5.2,1.3,Local node failure
India,1990,Lore,4.8,5.8,7.0,8.0,7.6,0.198086,0.1635,0.1768,1.1483,-0.157,3.0,Fragmentation,-1.675,5.2,1.3,Local node failure
India,1990,Shield,4.8,6.0,8.2,5.0,5.1,0.168066,0.1759,0.1768,1.1483,-0.157,3.0,Fragmentation,-1.675,5.2,1.3,Local node failure
India,1990,Stewards,4.0,4.8,7.0,5.0,4.3,0.172692,0.1731,0.1768,1.1483,-0.157,3.0,Fragmentation,-1.675,5.2,1.3,Local node failure
India,1995,Archive,6.2,7.0,4.0,6.0,12.2,0.265758,0.1635,0.2168,1.3044,-0.4187,4.0,Moderate Stress,-0.4,7.175,1.5,Local node failure
India,1995,Craft,5.0,5.8,5.0,5.0,8.3,0.230760,0.2229,0.2168,1.3044,-0.4187,4.0,Moderate Stress,-0.4,7.175,1.5,Local node failure
India,1995,Flow,4.8,5.8,6.0,5.0,7.1,0.215283,0.2175,0.2168,1.3044,-0.4187,4.0,Moderate Stress,-0.4,7.175,1.5,Local node failure
India,1995,Hands,3.0,4.0,7.0,3.0,1.5,0.163451,0.2025,0.2168,1.3044,-0.4187,4.0,Moderate Stress,-0.4,7.175,1.5,Local node failure
India,1995,Helm,4.8,5.8,7.0,7.0,7.1,0.216504,0.2658,0.2168,1.3044,-0.4187,4.0,Moderate Stress,-0.4,7.175,1.5,Local node failure
India,1995,Lore,4.8,5.8,7.0,8.0,7.6,0.222897,0.2153,0.2168,1.3044,-0.4187,4.0,Moderate Stress,-0.4,7.175,1.5,Local node failure
India,1995,Shield,5.0,6.0,7.2,5.0,6.3,0.202459,0.2308,0.2168,1.3044,-0.4187,4.0,Moderate Stress,-0.4,7.175,1.5,Local node failure
India,1995,Stewards,5.0,5.8,6.0,5.0,7.3,0.217538,0.2165,0.2168,1.3044,-0.4187,4.0,Moderate Stress,-0.4,7.175,1.5,Local node failure
India,2000,Archive,6.2,7.0,4.0,6.0,12.2,0.305337,0.186,0.2746,1.487,-0.7965,5.0,Stable Integration,1.175,9.725,1.7,Local node failure
India,2000,Craft,5.8,7.0,4.2,6.0,11.6,0.296786,0.2818,0.2746,1.487,-0.7965,5.0,Stable Integration,1.175,9.725,1.7,Local node failure
India,2000,Flow,5.8,6.8,5.0,5.0,10.1,0.274774,0.2832,0.2746,1.487,-0.7965,5.0,Stable Integration,1.175,9.725,1.7,Local node failure
India,2000,Hands,3.0,4.2,7.0,3.0,1.7,0.185959,0.2747,0.2746,1.487,-0.7965,5.0,Stable Integration,1.175,9.725,1.7,Local node failure
India,2000,Helm,6.2,6.8,5.2,7.2,11.4,0.293909,0.3053,0.2746,1.487,-0.7965,5.0,Stable Integration,1.175,9.725,1.7,Local node failure
India,2000,Lore,5.8,6.0,6.0,8.0,9.8,0.281839,0.2748,0.2746,1.487,-0.7965,5.0,Stable Integration,1.175,9.725,1.7,Local node failure
India,2000,Shield,6.2,7.0,5.8,6.0,10.4,0.274721,0.2968,0.2746,1.487,-0.7965,5.0,Stable Integration,1.175,9.725,1.7,Local node failure
India,2000,Stewards,5.8,6.8,5.0,6.0,10.6,0.283172,0.2939,0.2746,1.487,-0.7965,5.0,Stable Integration,1.175,9.725,1.7,Local node failure
India,2005,Archive,7.0,7.8,3.0,6.0,14.8,0.358372,0.2288,0.3103,1.8272,-1.0301,6.0,High Coherence,2.075,10.975,4.2,Local node failure
India,2005,Craft,6.2,7.0,4.0,6.0,12.2,0.327659,0.3231,0.3103,1.8272,-1.0301,6.0,High Coherence,2.075,10.975,4.2,Local node failure
India,2005,Flow,6.2,7.0,4.2,5.0,11.5,0.314637,0.3238,0.3103,1.8272,-1.0301,6.0,High Coherence,2.075,10.975,4.2,Local node failure
India,2005,Hands,3.8,4.8,6.0,3.2,4.2,0.228757,0.2884,0.3103,1.8272,-1.0301,6.0,High Coherence,2.075,10.975,4.2,Local node failure
India,2005,Helm,6.2,7.0,5.0,7.0,11.7,0.317336,0.3584,0.3103,1.8272,-1.0301,6.0,High Coherence,2.075,10.975,4.2,Local node failure
India,2005,Lore,6.0,6.8,5.0,8.0,11.8,0.323068,0.3146,0.3103,1.8272,-1.0301,6.0,High Coherence,2.075,10.975,4.2,Local node failure
India,2005,Shield,6.0,6.8,6.0,6.0,9.8,0.288408,0.3277,0.3103,1.8272,-1.0301,6.0,High Coherence,2.075,10.975,4.2,Local node failure
India,2005,Stewards,6.2,6.8,4.2,6.0,11.8,0.323830,0.3173,0.3103,1.8272,-1.0301,6.0,High Coherence,2.075,10.975,4.2,Local node failure
India,2010,Archive,6.8,7.0,5.0,6.0,11.8,0.287206,0.2064,0.2622,1.6456,-0.7159,5.0,Stable Integration,1.0,9.4125,4.1,Local node failure
India,2010,Craft,6.0,7.0,4.0,6.0,12.0,0.294705,0.2909,0.2622,1.6456,-0.7159,5.0,Stable Integration,1.0,9.4125,4.1,Local node failure
India,2010,Flow,5.8,6.8,5.0,5.0,10.1,0.267539,0.248,0.2622,1.6456,-0.7159,5.0,Stable Integration,1.0,9.4125,4.1,Local node failure
India,2010,Hands,3.8,4.8,6.0,3.0,4.1,0.206386,0.2621,0.2622,1.6456,-0.7159,5.0,Stable Integration,1.0,9.4125,4.1,Local node failure
India,2010,Helm,4.8,5.8,7.0,7.0,7.1,0.241063,0.2872,0.2622,1.6456,-0.7159,5.0,Stable Integration,1.0,9.4125,4.1,Local node failure
India,2010,Lore,5.8,7.0,5.0,8.0,11.8,0.290885,0.2675,0.2622,1.6456,-0.7159,5.0,Stable Integration,1.0,9.4125,4.1,Local node failure
India,2010,Shield,6.0,6.8,6.0,6.0,9.8,0.262103,0.2947,0.2622,1.6456,-0.7159,5.0,Stable Integration,1.0,9.4125,4.1,Local node failure
India,2010,Stewards,4.8,6.8,6.0,6.0,8.6,0.248042,0.2411,0.2622,1.6456,-0.7159,5.0,Stable Integration,1.0,9.4125,4.1,Local node failure
India,2015,Archive,6.8,7.0,5.0,6.0,11.8,0.305245,0.221,0.2915,1.7666,-0.9073,5.0,Stable Integration,1.5,10.6125,4.2,Local node failure
India,2015,Craft,6.0,6.8,5.0,6.0,10.8,0.295404,0.2823,0.2915,1.7666,-0.9073,5.0,Stable Integration,1.5,10.6125,4.2,Local node failure
India,2015,Flow,6.2,7.0,5.0,6.0,11.2,0.297913,0.2979,0.2915,1.7666,-0.9073,5.0,Stable Integration,1.5,10.6125,4.2,Local node failure
India,2015,Hands,3.8,4.8,6.0,3.2,4.2,0.220971,0.3154,0.2915,1.7666,-0.9073,5.0,Stable Integration,1.5,10.6125,4.2,Local node failure
India,2015,Helm,6.8,7.0,5.2,8.0,12.6,0.316892,0.3052,0.2915,1.7666,-0.9073,5.0,Stable Integration,1.5,10.6125,4.2,Local node failure
India,2015,Lore,5.0,6.8,6.0,8.0,9.8,0.282273,0.2979,0.2915,1.7666,-0.9073,5.0,Stable Integration,1.5,10.6125,4.2,Local node failure
India,2015,Shield,7.0,7.8,5.0,7.0,13.3,0.315364,0.2954,0.2915,1.7666,-0.9073,5.0,Stable Integration,1.5,10.6125,4.2,Local node failure
India,2015,Stewards,6.2,7.0,5.0,6.0,11.2,0.297913,0.3169,0.2915,1.7666,-0.9073,5.0,Stable Integration,1.5,10.6125,4.2,Local node failure
India,2020,Archive,5.8,6.8,6.0,6.0,9.6,0.231856,0.1408,0.2148,1.1253,-0.4053,4.0,Moderate Stress,-0.425,7.75,-0.7,Local node failure
India,2020,Craft,5.8,6.8,5.0,6.0,10.6,0.245684,0.2116,0.2148,1.1253,-0.4053,4.0,Moderate Stress,-0.425,7.75,-0.7,Local node failure
India,2020,Flow,4.8,6.0,7.0,6.0,6.8,0.208740,0.2231,0.2148,1.1253,-0.4053,4.0,Moderate Stress,-0.425,7.75,-0.7,Local node failure
India,2020,Hands,2.8,4.0,9.0,3.0,-0.7,0.140770,0.2284,0.2148,1.1253,-0.4053,4.0,Moderate Stress,-0.425,7.75,-0.7,Local node failure
India,2020,Helm,5.8,7.0,7.2,8.0,9.6,0.228091,0.2319,0.2148,1.1253,-0.4053,4.0,Moderate Stress,-0.425,7.75,-0.7,Local node failure
India,2020,Lore,4.0,6.8,7.2,8.0,7.6,0.211558,0.2087,0.2148,1.1253,-0.4053,4.0,Moderate Stress,-0.425,7.75,-0.7,Local node failure
India,2020,Shield,6.2,7.0,7.0,7.0,9.7,0.228427,0.2457,0.2148,1.1253,-0.4053,4.0,Moderate Stress,-0.425,7.75,-0.7,Local node failure
India,2020,Stewards,5.2,6.8,6.2,6.0,8.8,0.223106,0.2281,0.2148,1.1253,-0.4053,4.0,Moderate Stress,-0.425,7.75,-0.7,Local node failure
India,2026,Archive,5.8,7.0,6.0,6.0,9.8,0.260748,0.1946,0.2638,1.5548,-0.7264,5.0,Stable Integration,1.0,9.925,2.3,Local node failure
India,2026,Craft,6.0,7.0,5.0,6.2,11.1,0.280595,0.2492,0.2638,1.5548,-0.7264,5.0,Stable Integration,1.0,9.925,2.3,Local node failure
India,2026,Flow,6.8,7.8,5.0,6.0,12.6,0.288227,0.2845,0.2638,1.5548,-0.7264,5.0,Stable Integration,1.0,9.925,2.3,Local node failure
India,2026,Hands,3.8,4.0,7.0,3.0,2.3,0.194569,0.2809,0.2638,1.5548,-0.7264,5.0,Stable Integration,1.0,9.925,2.3,Local node failure
India,2026,Helm,5.8,7.0,6.2,8.0,10.6,0.272127,0.2607,0.2638,1.5548,-0.7264,5.0,Stable Integration,1.0,9.925,2.3,Local node failure
India,2026,Lore,4.8,6.8,7.0,8.0,8.6,0.249166,0.2882,0.2638,1.5548,-0.7264,5.0,Stable Integration,1.0,9.925,2.3,Local node failure
India,2026,Shield,7.0,7.8,6.0,7.0,12.3,0.280865,0.2806,0.2638,1.5548,-0.7264,5.0,Stable Integration,1.0,9.925,2.3,Local node failure
India,2026,Stewards,5.8,7.8,5.0,7.0,12.1,0.284453,0.2721,0.2638,1.5548,-0.7264,5.0,Stable Integration,1.0,9.925,2.3,Local node failure
Indonesia,1941,Archive,3.0,3.0,8.0,3.0,-0.5,0.127111,0.112,0.1536,0.8884,0.0,2.0,Acute Crisis,-1.75,4.1875,-2.0,Systemic crisis
Indonesia,1941,Craft,4.0,4.0,6.0,3.0,3.5,0.155352,0.1976,0.1536,0.8884,0.0,2.0,Acute Crisis,-1.75,4.1875,-2.0,Systemic crisis
Indonesia,1941,Flow,5.0,6.0,6.0,4.0,7.0,0.172309,0.1554,0.1536,0.8884,0.0,2.0,Acute Crisis,-1.75,4.1875,-2.0,Systemic crisis
