Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node_Value_Calc,Bond_Strength_Calc,Bond_Strength_Calc_legacy,SBD_Calc,Lambda2_Calc,Decay_Index_Calc,Phase_Calc,Regime_Label_Calc,ESCH_Calc,V_Mean_Calc,V_Min_Calc,CAMS_v1_Regime,Run
Italy,2004,Shield,5.0,5.0,6.0,4.0,6.0,0.22073,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2004,Lore,5.0,6.0,5.0,6.0,9.0,0.250965,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2004,Stewards,5.0,5.0,6.0,5.0,6.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2004,Craft,5.0,6.0,5.0,6.0,9.0,0.250965,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2004,Hands,5.0,6.0,6.0,5.0,7.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2004,Archive,6.0,6.0,5.0,6.0,10.0,0.262341,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2004,Flow,5.0,6.0,6.0,5.0,7.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2005,Helm,5.0,5.0,6.0,5.0,6.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2005,Shield,5.0,5.0,6.0,4.0,6.0,0.22073,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2005,Lore,5.0,6.0,5.0,6.0,9.0,0.250965,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2005,Stewards,5.0,5.0,6.0,5.0,6.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2005,Craft,5.0,6.0,5.0,6.0,9.0,0.250965,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2005,Hands,5.0,6.0,6.0,5.0,7.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2005,Archive,6.0,6.0,5.0,6.0,10.0,0.262341,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2005,Flow,5.0,6.0,6.0,5.0,7.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2006,Helm,5.0,5.0,6.0,5.0,6.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2006,Shield,5.0,5.0,6.0,4.0,6.0,0.22073,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2006,Lore,5.0,6.0,5.0,6.0,9.0,0.250965,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2006,Stewards,5.0,5.0,6.0,5.0,6.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2006,Craft,5.0,6.0,5.0,6.0,9.0,0.250965,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2006,Hands,5.0,6.0,6.0,5.0,7.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2006,Archive,6.0,6.0,5.0,6.0,10.0,0.262341,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2006,Flow,5.0,6.0,6.0,5.0,7.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2007,Helm,5.0,5.0,6.0,5.0,6.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2007,Shield,5.0,5.0,6.0,4.0,6.0,0.22073,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2007,Lore,5.0,6.0,5.0,6.0,9.0,0.250965,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2007,Stewards,5.0,5.0,6.0,5.0,6.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2007,Craft,5.0,6.0,5.0,6.0,9.0,0.250965,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2007,Hands,5.0,6.0,6.0,5.0,7.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2007,Archive,6.0,6.0,5.0,6.0,10.0,0.262341,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2007,Flow,5.0,6.0,6.0,5.0,7.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2008,Helm,5.0,5.0,7.0,5.0,5.5,0.205434,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2008,Shield,5.0,5.0,6.0,4.0,6.0,0.210409,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2008,Lore,5.0,6.0,5.0,6.0,9.0,0.238979,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2008,Stewards,5.0,5.0,6.0,5.0,6.5,0.218097,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2008,Craft,5.0,5.0,6.0,5.0,6.5,0.218097,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2008,Hands,5.0,5.0,7.0,4.0,5.0,0.198106,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2008,Archive,5.0,6.0,5.0,6.0,9.0,0.238979,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2008,Flow,5.0,5.0,6.0,5.0,6.5,0.218097,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2009,Helm,5.0,5.0,7.0,5.0,5.5,0.205434,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2009,Shield,5.0,5.0,6.0,4.0,6.0,0.210409,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2009,Lore,5.0,6.0,5.0,6.0,9.0,0.238979,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2009,Stewards,5.0,5.0,6.0,5.0,6.5,0.218097,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2009,Craft,5.0,5.0,6.0,5.0,6.5,0.218097,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2009,Hands,5.0,5.0,7.0,4.0,5.0,0.198106,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2009,Archive,5.0,6.0,5.0,6.0,9.0,0.238979,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2009,Flow,5.0,5.0,6.0,5.0,6.5,0.218097,not_computed,0.218275,1.577923,not_computed,not_computed,not_computed,not_computed,6.75,5.0,not_computed,separate_run_2026-09_staging
Italy,2010,Helm,5.0,5.0,7.0,5.0,5.5,0.201549,not_computed,0.211007,1.546997,not_computed,not_computed,not_computed,not_computed,6.5,5.0,not_computed,separate_run_2026-09_staging
Italy,2010,Shield,5.0,5.0,6.0,4.0,6.0,0.206415,not_computed,0.211007,1.546997,not_computed,not_computed,not_computed,not_computed,6.5,5.0,not_computed,separate_run_2026-09_staging
Italy,2010,Lore,5.0,6.0,5.0,6.0,9.0,0.234341,not_computed,0.211007,1.546997,not_computed,not_computed,not_computed,not_computed,6.5,5.0,not_computed,separate_run_2026-09_staging
Italy,2010,Stewards,5.0,5.0,7.0,5.0,5.5,0.201549,not_computed,0.211007,1.546997,not_computed,not_computed,not_computed,not_computed,6.5,5.0,not_computed,separate_run_2026-09_staging
Italy,2010,Craft,5.0,5.0,6.0,5.0,6.5,0.213933,not_computed,0.211007,1.546997,not_computed,not_computed,not_computed,not_computed,6.5,5.0,not_computed,separate_run_2026-09_staging
Italy,2010,Hands,5.0,5.0,7.0,4.0,5.0,0.194379,not_computed,0.211007,1.546997,not_computed,not_computed,not_computed,not_computed,6.5,5.0,not_computed,separate_run_2026-09_staging
Italy,2010,Archive,5.0,6.0,5.0,6.0,9.0,0.234341,not_computed,0.211007,1.546997,not_computed,not_computed,not_computed,not_computed,6.5,5.0,not_computed,separate_run_2026-09_staging
Italy,2010,Flow,5.0,5.0,7.0,5.0,5.5,0.201549,not_computed,0.211007,1.546997,not_computed,not_computed,not_computed,not_computed,6.5,5.0,not_computed,separate_run_2026-09_staging
Italy,2011,Helm,5.0,5.0,7.0,5.0,5.5,0.19793,not_computed,0.204336,1.487841,not_computed,not_computed,not_computed,not_computed,6.25,4.5,not_computed,separate_run_2026-09_staging
Italy,2011,Shield,5.0,5.0,6.0,4.0,6.0,0.202695,not_computed,0.204336,1.487841,not_computed,not_computed,not_computed,not_computed,6.25,4.5,not_computed,separate_run_2026-09_staging
Italy,2011,Lore,5.0,6.0,5.0,6.0,9.0,0.230021,not_computed,0.204336,1.487841,not_computed,not_computed,not_computed,not_computed,6.25,4.5,not_computed,separate_run_2026-09_staging
Italy,2011,Stewards,4.0,5.0,7.0,5.0,4.5,0.187247,not_computed,0.204336,1.487841,not_computed,not_computed,not_computed,not_computed,6.25,4.5,not_computed,separate_run_2026-09_staging
Italy,2011,Craft,5.0,5.0,7.0,5.0,5.5,0.19793,not_computed,0.204336,1.487841,not_computed,not_computed,not_computed,not_computed,6.25,4.5,not_computed,separate_run_2026-09_staging
Italy,2011,Hands,5.0,5.0,7.0,4.0,5.0,0.190908,not_computed,0.204336,1.487841,not_computed,not_computed,not_computed,not_computed,6.25,4.5,not_computed,separate_run_2026-09_staging
Italy,2011,Archive,5.0,6.0,5.0,6.0,9.0,0.230021,not_computed,0.204336,1.487841,not_computed,not_computed,not_computed,not_computed,6.25,4.5,not_computed,separate_run_2026-09_staging
Italy,2011,Flow,5.0,5.0,7.0,5.0,5.5,0.19793,not_computed,0.204336,1.487841,not_computed,not_computed,not_computed,not_computed,6.25,4.5,not_computed,separate_run_2026-09_staging
Italy,2012,Helm,5.0,5.0,7.0,5.0,5.5,0.191754,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2012,Shield,5.0,5.0,6.0,4.0,6.0,0.196346,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2012,Lore,5.0,6.0,5.0,6.0,9.0,0.222648,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2012,Stewards,4.0,5.0,8.0,4.0,3.0,0.163762,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2012,Craft,5.0,5.0,7.0,5.0,5.5,0.191754,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2012,Hands,4.0,5.0,8.0,4.0,3.0,0.163762,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2012,Archive,5.0,6.0,5.0,6.0,9.0,0.222648,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2012,Flow,5.0,5.0,7.0,5.0,5.5,0.191754,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2013,Helm,5.0,5.0,7.0,5.0,5.5,0.191754,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2013,Shield,5.0,5.0,6.0,4.0,6.0,0.196346,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2013,Lore,5.0,6.0,5.0,6.0,9.0,0.222648,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2013,Stewards,4.0,5.0,8.0,4.0,3.0,0.163762,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2013,Craft,5.0,5.0,7.0,5.0,5.5,0.191754,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2013,Hands,4.0,5.0,8.0,4.0,3.0,0.163762,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2013,Archive,5.0,6.0,5.0,6.0,9.0,0.222648,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2013,Flow,5.0,5.0,7.0,5.0,5.5,0.191754,not_computed,0.193054,1.278287,not_computed,not_computed,not_computed,not_computed,5.8125,3.0,not_computed,separate_run_2026-09_staging
Italy,2014,Helm,5.0,5.0,7.0,5.0,5.5,0.200064,not_computed,0.208189,1.442135,not_computed,not_computed,not_computed,not_computed,6.375,4.0,not_computed,separate_run_2026-09_staging
Italy,2014,Shield,5.0,5.0,6.0,4.0,6.0,0.204888,not_computed,0.208189,1.442135,not_computed,not_computed,not_computed,not_computed,6.375,4.0,not_computed,separate_run_2026-09_staging
Italy,2014,Lore,5.0,6.0,5.0,6.0,9.0,0.232568,not_computed,0.208189,1.442135,not_computed,not_computed,not_computed,not_computed,6.375,4.0,not_computed,separate_run_2026-09_staging
Italy,2014,Stewards,4.0,5.0,7.0,5.0,4.5,0.189248,not_computed,0.208189,1.442135,not_computed,not_computed,not_computed,not_computed,6.375,4.0,not_computed,separate_run_2026-09_staging
Italy,2014,Craft,5.0,5.0,6.0,5.0,6.5,0.212341,not_computed,0.208189,1.442135,not_computed,not_computed,not_computed,not_computed,6.375,4.0,not_computed,separate_run_2026-09_staging
Italy,2014,Hands,4.0,5.0,7.0,4.0,4.0,0.181498,not_computed,0.208189,1.442135,not_computed,not_computed,not_computed,not_computed,6.375,4.0,not_computed,separate_run_2026-09_staging
Italy,2014,Archive,5.0,6.0,5.0,6.0,9.0,0.232568,not_computed,0.208189,1.442135,not_computed,not_computed,not_computed,not_computed,6.375,4.0,not_computed,separate_run_2026-09_staging
Italy,2014,Flow,5.0,5.0,6.0,5.0,6.5,0.212341,not_computed,0.208189,1.442135,not_computed,not_computed,not_computed,not_computed,6.375,4.0,not_computed,separate_run_2026-09_staging
Italy,2015,Helm,5.0,5.0,6.0,5.0,6.5,0.220533,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2015,Shield,5.0,5.0,6.0,4.0,6.0,0.212745,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2015,Lore,5.0,6.0,5.0,6.0,9.0,0.241692,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2015,Stewards,5.0,5.0,6.0,5.0,6.5,0.220533,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2015,Craft,5.0,6.0,5.0,5.0,8.5,0.233969,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2015,Hands,4.0,5.0,7.0,4.0,4.0,0.188334,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2015,Archive,5.0,6.0,5.0,6.0,9.0,0.241692,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2015,Flow,5.0,5.0,6.0,5.0,6.5,0.220533,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2016,Helm,5.0,5.0,6.0,5.0,6.5,0.220533,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2016,Shield,5.0,5.0,6.0,4.0,6.0,0.212745,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2016,Lore,5.0,6.0,5.0,6.0,9.0,0.241692,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2016,Stewards,5.0,5.0,6.0,5.0,6.5,0.220533,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2016,Craft,5.0,6.0,5.0,5.0,8.5,0.233969,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2016,Hands,4.0,5.0,7.0,4.0,4.0,0.188334,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2016,Archive,5.0,6.0,5.0,6.0,9.0,0.241692,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2016,Flow,5.0,5.0,6.0,5.0,6.5,0.220533,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2017,Helm,5.0,5.0,6.0,5.0,6.5,0.220533,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2017,Shield,5.0,5.0,6.0,4.0,6.0,0.212745,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2017,Lore,5.0,6.0,5.0,6.0,9.0,0.241692,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
Italy,2017,Stewards,5.0,5.0,6.0,5.0,6.5,0.220533,not_computed,0.222504,1.503993,not_computed,not_computed,not_computed,not_computed,7.0,4.0,not_computed,separate_run_2026-09_staging
