Set,Society,T,Vbar,Vmin,smin,Bbar,lam2,r11,r12
2,Society_G,88,4.6125,0.1,-0.624,0.177802,1.0975665464590567,Local Node Failure,Local Node Failure
2,Society_G,89,6.1125,3.6,-0.62496,0.209704,1.4221935245791095,Local Node Failure,Local Node Failure
2,Society_G,90,7.9125,6.1,-0.048,0.265011,1.8812966512213753,Strained,Strained
2,Society_G,91,7.925,6.2,-0.18304,0.259117,1.9601691370650347,Strained,Strained
2,Society_G,92,7.45,6.5,-0.22968,0.250131,1.9166038797782319,Strained,Strained
2,Society_G,93,7.725,7.0,-0.09984,0.254801,1.9035590877363981,Strained,Strained
2,Society_G,94,7.725,6.6,-0.156,0.250198,1.8905330005220307,Strained,Strained
2,Society_G,95,7.275,6.9,-0.4032,0.248154,1.9339942637374574,Strained,Strained
2,Society_G,96,7.7875,6.4,-0.10368,0.260256,1.9571777437338131,Strained,Strained
2,Society_G,97,7.9625,6.0,-0.22032,0.260075,1.8551106157568205,Strained,Strained
2,Society_G,98,8.2625,7.5,-0.18096,0.260332,1.9539920660758199,Strained,Strained
2,Society_G,99,7.9125,6.7,-0.208,0.262033,1.9689803637505576,Strained,Strained
2,Society_G,100,7.6875,6.1,-0.26,0.262008,1.9208363502343726,Strained,Strained
2,Society_G,101,7.0875,5.0,-0.19008,0.243399,1.6953690176181997,Strained,Strained
2,Society_G,102,7.4,5.0,-0.4032,0.246508,1.7423381062340368,Strained,Strained
2,Society_G,103,7.2,5.6,-0.32032,0.239879,1.7124999427930994,Strained,Strained
2,Society_G,104,7.6125,6.6,-0.1488,0.252308,1.8860930432332972,Strained,Strained
2,Society_G,105,6.8625,4.4,-0.26,0.223752,1.5576304632146667,Strained,Strained
2,Society_G,106,6.8125,3.4,-0.416,0.231416,1.539089357513861,Local Node Failure,Local Node Failure
2,Society_G,107,6.6375,4.7,-0.3648,0.228832,1.6878773336916508,Strained,Strained
2,Society_G,108,6.75,4.4,-0.4,0.231767,1.6744723376755197,Strained,Strained
2,Society_G,109,4.7125,2.9,-0.5888,0.181277,1.3374245984560234,Local Node Failure,Local Node Failure
2,Society_G,110,4.4125,-1.0,-0.91392,0.188132,1.2282340895380373,Systemic Crisis,Systemic Crisis
2,Society_G,111,4.675,-0.1,-0.48048,0.191653,1.1582103140827043,Systemic Crisis,Systemic Crisis
2,Society_G,112,4.875,0.4,-0.576,0.189465,1.139287581395299,Local Node Failure,Local Node Failure
2,Society_G,113,6.9125,5.0,-0.36432,0.225798,1.6044791306722967,Strained,Strained
2,Society_G,114,6.5375,3.8,-0.264,0.223108,1.4963374971089713,Local Node Failure,Local Node Failure
2,Society_G,115,6.85,4.5,-0.288,0.231727,1.5968188439905935,Strained,Strained
2,Society_G,116,7.5875,6.6,-0.15456,0.250628,1.9020196912149505,Strained,Strained
2,Society_G,117,7.6375,6.3,-0.17664,0.24768,1.869479621169242,Strained,Strained
2,Society_G,118,3.3375,-2.5,-0.89056,0.164013,0.9690772350578518,Systemic Crisis,Systemic Crisis
2,Society_G,119,3.425,-0.1,-0.9576,0.162422,1.1104346397723683,Systemic Crisis,Systemic Crisis
2,Society_G,120,2.7125,-0.7,-0.64512,0.14251,0.9715975010227693,Systemic Crisis,Systemic Crisis
2,Society_G,121,3.0625,-0.3,-0.61824,0.144306,0.9774291906904455,Systemic Crisis,Systemic Crisis
2,Society_G,122,2.225,-0.2,-1.0672,0.131339,0.8944076855857901,Systemic Crisis,Systemic Crisis
2,Society_G,123,3.85,0.0,-0.46368,0.159158,0.9878976824760446,Local Node Failure,Local Node Failure
2,Society_G,124,3.8875,1.5,-0.736,0.166634,1.1560701811843732,Phantom Type II,Phantom Type II
2,Society_G,125,4.0375,0.2,-0.47104,0.162118,1.037304192770336,Local Node Failure,Local Node Failure
2,Society_H,0,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,1,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,2,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,3,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,4,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,5,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,6,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,7,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,8,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,9,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,10,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,11,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,12,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,13,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,14,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,15,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,16,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,17,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,18,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,19,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,20,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,21,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,22,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,23,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,24,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,25,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,26,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,27,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,28,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,29,11.8125,8.0,0.0,0.330438,2.237581917384529,Stable Adaptive,Stable Adaptive
2,Society_H,30,11.5625,8.0,0.0,0.326788,2.2240170268800497,Stable Adaptive,Stable Adaptive
2,Society_H,31,11.5625,8.0,0.0,0.326788,2.2240170268800497,Stable Adaptive,Stable Adaptive
2,Society_H,32,9.3125,8.5,0.0,0.267014,2.050867201720824,Strained,Strained
2,Society_H,33,8.9375,8.5,0.0,0.258951,2.0184761902930513,Strained,Strained
2,Society_H,34,8.9375,8.5,0.0,0.258951,2.0184761902930513,Strained,Strained
2,Society_H,35,8.9375,8.5,0.0,0.258951,2.0184761902930513,Strained,Strained
2,Society_H,36,8.9375,8.5,0.0,0.258951,2.0184761902930513,Strained,Strained
2,Society_H,37,8.9375,8.5,0.0,0.258951,2.0184761902930513,Strained,Strained
2,Society_H,38,8.9375,8.5,0.0,0.258951,2.0184761902930513,Strained,Strained
2,Society_H,39,8.9375,8.5,0.0,0.258951,2.0184761902930513,Strained,Strained
2,Society_H,40,8.9375,8.5,0.0,0.258951,2.0184761902930513,Strained,Strained
2,Society_H,41,5.5,5.5,-0.5,0.189465,1.5157165665103982,Unclassified,Strained
2,Society_H,42,2.0,2.0,-0.64,0.131951,1.0556063286183142,Local Node Failure,Local Node Failure
2,Society_H,43,2.0,2.0,-0.64,0.131951,1.0556063286183142,Local Node Failure,Local Node Failure
2,Society_H,44,2.0,2.0,-0.64,0.131951,1.0556063286183142,Local Node Failure,Local Node Failure
2,Society_H,45,5.5,5.5,-0.5,0.189465,1.5157165665103982,Unclassified,Strained
2,Society_H,46,8.5,8.5,0.0,0.243754,1.9500332617833147,Strained,Strained
2,Society_H,47,8.5,8.5,0.0,0.243754,1.9500332617833147,Strained,Strained
2,Society_H,48,8.5,8.5,0.0,0.243754,1.9500332617833147,Strained,Strained
2,Society_H,49,8.5,8.5,0.0,0.243754,1.9500332617833147,Strained,Strained
2,Society_H,50,8.5,8.5,0.0,0.243754,1.9500332617833147,Strained,Strained
2,Society_H,51,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,52,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,53,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,54,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,55,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,56,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,57,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,58,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,59,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,60,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,61,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,62,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,63,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,64,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,65,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,66,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,67,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,68,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,69,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,70,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,71,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,72,13.0625,11.5,0.7,0.357394,2.6782513779549135,Stable Adaptive,Stable Adaptive
2,Society_H,73,13.0625,11.5,0.7,0.357394,2.6782513779549135,Stable Adaptive,Stable Adaptive
2,Society_H,74,13.0625,11.5,0.7,0.357394,2.6782513779549135,Stable Adaptive,Stable Adaptive
2,Society_H,75,13.0625,11.5,0.7,0.357394,2.6782513779549135,Stable Adaptive,Stable Adaptive
2,Society_H,76,13.0625,11.5,0.7,0.357394,2.6782513779549135,Stable Adaptive,Stable Adaptive
2,Society_H,77,13.0625,11.5,0.7,0.357394,2.6782513779549135,Stable Adaptive,Stable Adaptive
2,Society_H,78,13.0625,11.5,0.7,0.357394,2.6782513779549135,Stable Adaptive,Stable Adaptive
2,Society_H,79,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,80,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,81,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,82,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,83,11.9375,11.5,0.7,0.327461,2.5587496946751163,Stable Adaptive,Stable Adaptive
2,Society_H,84,8.9375,8.5,0.0,0.258951,2.0184761902930513,Strained,Strained
2,Society_H,85,8.9375,8.5,0.0,0.258951,2.0184761902930513,Strained,Strained
2,Society_H,86,8.9375,8.5,0.0,0.258951,2.0184761902930513,Strained,Strained
2,Society_H,87,8.9375,8.5,0.0,0.258951,2.0184761902930513,Strained,Strained
2,Society_H,88,9.9375,9.5,0.3,0.297457,2.3186202793903106,Strained,Strained
2,Society_H,89,9.9375,9.5,0.3,0.297457,2.3186202793903106,Strained,Strained
2,Society_H,90,9.9375,9.5,0.3,0.297457,2.3186202793903106,Strained,Strained
2,Society_H,91,9.9375,9.5,0.3,0.297457,2.3186202793903106,Strained,Strained
2,Society_H,92,9.9375,9.5,0.3,0.297457,2.3186202793903106,Strained,Strained
2,Society_H,93,9.9375,9.5,0.3,0.297457,2.3186202793903106,Strained,Strained
2,Society_H,94,9.9375,9.5,0.3,0.297457,2.3186202793903106,Strained,Strained
2,Society_H,95,9.9375,9.5,0.3,0.297457,2.3186202793903106,Strained,Strained
2,Society_H,96,9.9375,9.5,0.3,0.297457,2.3186202793903106,Strained,Strained
2,Society_H,97,9.9375,9.5,0.3,0.297457,2.3186202793903106,Strained,Strained
2,Society_H,98,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,99,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,100,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,101,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,102,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,103,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,104,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,105,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,106,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,107,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,108,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,109,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,110,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,111,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,112,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,113,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,114,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,115,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,116,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,117,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,118,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,119,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,120,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,121,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,122,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
2,Society_H,123,12.9375,12.5,1.05,0.376154,2.9392315651224736,Stable Adaptive,Stable Adaptive
3,Society_A,0,10.3,2.8,-0.25536,0.328169,1.822751667390997,Local Node Failure,Local Node Failure
3,Society_A,1,10.4,3.5,-0.2052,0.329458,1.8693657149445584,Local Node Failure,Local Node Failure
3,Society_A,2,10.45,3.2,-0.2464,0.336563,1.8775749950380667,Local Node Failure,Local Node Failure
3,Society_A,3,10.325,3.2,-0.26752,0.327782,1.860284831389268,Local Node Failure,Local Node Failure
3,Society_A,4,10.6,4.0,-0.2048,0.340651,1.9770633998407625,Strained,Strained
3,Society_A,5,10.1625,3.0,-0.2688,0.318126,1.7754471254663189,Local Node Failure,Local Node Failure
3,Society_A,6,10.35,3.5,-0.24,0.329087,1.8959798550003448,Local Node Failure,Local Node Failure
3,Society_A,7,8.2375,-0.0,-0.3696,0.254515,1.2899442089050548,Local Node Failure,Local Node Failure
3,Society_A,8,10.2375,3.4,-0.224,0.323544,1.8597724263545399,Local Node Failure,Local Node Failure
3,Society_A,9,10.2125,3.2,-0.2128,0.325073,1.8131085626082082,Local Node Failure,Local Node Failure
3,Society_A,10,10.4875,3.7,-0.216,0.334719,1.9149825249746444,Local Node Failure,Local Node Failure
3,Society_A,11,10.35,3.6,-0.256,0.333389,1.929365537243475,Local Node Failure,Local Node Failure
3,Society_A,12,10.4,3.2,-0.3072,0.334476,1.9086919549952959,Local Node Failure,Local Node Failure
3,Society_A,13,10.5,4.0,-0.21888,0.335867,1.9706109859344614,Strained,Strained
3,Society_A,14,9.525,3.9,-0.264,0.307498,1.8806537315263974,Local Node Failure,Local Node Failure
3,Society_A,15,9.375,3.4,-0.2432,0.300386,1.7947014319707457,Local Node Failure,Local Node Failure
3,Society_A,16,9.525,3.0,-0.2688,0.30821,1.7891981445745369,Local Node Failure,Local Node Failure
3,Society_A,17,9.2,3.2,-0.34944,0.296089,1.7853186943458657,Local Node Failure,Local Node Failure
3,Society_A,18,8.6125,3.3,-0.264,0.27702,1.6796186132671622,Local Node Failure,Local Node Failure
3,Society_A,19,7.95,2.3,-0.4624,0.254834,1.5587710405925792,Local Node Failure,Local Node Failure
3,Society_A,20,8.05,3.1,-0.4256,0.257499,1.6167616831383498,Local Node Failure,Local Node Failure
3,Society_A,21,8.1125,2.5,-0.36,0.256953,1.5554376163411372,Local Node Failure,Local Node Failure
3,Society_A,22,7.45,2.3,-0.384,0.23848,1.4729745474626679,Local Node Failure,Local Node Failure
3,Society_A,23,7.3,2.3,-0.41344,0.23433,1.4668965625071426,Local Node Failure,Local Node Failure
3,Society_A,24,6.2875,3.3,-0.5208,0.206738,1.3927257303673664,Local Node Failure,Local Node Failure
3,Society_A,25,8.025,4.0,-0.3696,0.261375,1.750810259959144,Strained,Strained
3,Society_A,26,8.55,4.5,-0.25536,0.275192,1.810180596765768,Strained,Strained
3,Society_A,27,8.375,4.7,-0.096,0.26013,1.664043303159793,Strained,Strained
3,Society_A,28,9.325,5.2,-0.0224,0.290206,1.839233981927427,Strained,Strained
3,Society_A,29,10.1625,5.8,0.0256,0.303429,1.9471741837928573,Stable Adaptive,Stable Adaptive
3,Society_A,30,6.9625,2.2,-0.5184,0.226368,1.4346527866293117,Local Node Failure,Local Node Failure
3,Society_A,31,2.6,-1.8,-0.768,0.14393,0.885038715722682,Systemic Crisis,Systemic Crisis
3,Society_A,32,3.0125,-0.2,-0.71136,0.152193,1.0267724542550343,Systemic Crisis,Systemic Crisis
3,Society_A,33,7.4625,2.7,-0.23712,0.252754,1.5433777781913935,Local Node Failure,Local Node Failure
3,Society_A,34,7.7125,3.0,-0.23408,0.260851,1.6476413269904526,Local Node Failure,Local Node Failure
3,Society_A,35,9.05,3.6,-0.2016,0.299922,1.8077497341008442,Local Node Failure,Local Node Failure
3,Society_A,36,8.9875,4.0,-0.1568,0.290631,1.7986307428030033,Strained,Strained
3,Society_A,37,9.925,5.7,0.0,0.319006,2.023236254479248,Strained,Strained
3,Society_A,38,9.875,7.2,0.04,0.323994,2.222943426982777,Strained,Strained
3,Society_A,39,9.925,7.1,0.0,0.317461,2.2156277390760706,Strained,Strained
3,Society_A,40,10.425,6.9,0.03648,0.336635,2.2575015558283003,Stable Adaptive,Stable Adaptive
3,Society_A,41,10.45,7.0,0.0,0.332861,2.233401074473589,Stable Adaptive,Stable Adaptive
3,Society_A,42,10.4875,7.2,0.0,0.333257,2.2871138114230476,Stable Adaptive,Stable Adaptive
3,Society_A,43,10.4875,6.7,0.0,0.33359,2.2287894469122262,Stable Adaptive,Stable Adaptive
3,Society_A,44,10.5625,7.3,0.042,0.334847,2.313572924044494,Stable Adaptive,Stable Adaptive
3,Society_A,45,10.75,6.9,0.0,0.338063,2.264890035562245,Stable Adaptive,Stable Adaptive
3,Society_A,46,10.5875,7.5,0.04368,0.338766,2.3278347073898136,Stable Adaptive,Stable Adaptive
3,Society_A,47,10.125,6.2,0.0,0.314503,2.065650553948778,Stable Adaptive,Stable Adaptive
3,Society_A,48,9.175,4.7,-0.1824,0.283095,1.814299703556928,Strained,Strained
3,Society_A,49,9.5375,5.8,-0.0672,0.295617,1.9231648665502676,Strained,Strained
3,Society_A,50,10.3,6.1,0.0,0.32479,2.1093346776681483,Stable Adaptive,Stable Adaptive
3,Society_A,51,10.2625,6.2,0.032,0.323207,2.1192171311328627,Stable Adaptive,Stable Adaptive
3,Society_A,52,9.7875,6.1,0.0304,0.310726,2.0275692196561006,Strained,Strained
3,Society_A,53,8.3625,5.4,-0.19968,0.270642,1.8002635760140053,Strained,Strained
3,Society_A,54,8.35,5.2,-0.19968,0.27049,1.7767685426738455,Strained,Strained
3,Society_A,55,8.2875,5.4,-0.3,0.272764,1.8278732416758643,Strained,Strained
3,Society_A,56,8.2125,5.1,-0.3,0.271214,1.8139200455151385,Strained,Strained
3,Society_A,57,8.3125,4.6,-0.28704,0.272093,1.7489774551514603,Strained,Strained
3,Society_A,58,9.225,6.2,0.0,0.298665,2.021081075487107,Strained,Strained
3,Society_A,59,10.8375,7.4,0.0416,0.345977,2.3702968683855836,Stable Adaptive,Stable Adaptive
3,Society_A,60,10.6,7.1,0.038,0.328506,2.2577969727166893,Stable Adaptive,Stable Adaptive
3,Society_A,61,10.7625,6.7,-0.038,0.343837,2.2898047182397177,Stable Adaptive,Stable Adaptive
3,Society_A,62,10.7375,6.9,0.0,0.339815,2.2466867944931335,Stable Adaptive,Stable Adaptive
3,Society_A,63,10.95,6.9,0.0,0.346702,2.299097661817405,Stable Adaptive,Stable Adaptive
3,Society_A,64,11.25,7.0,0.036,0.351626,2.2999991313736903,Stable Adaptive,Stable Adaptive
3,Society_A,65,11.2875,7.1,-0.046,0.350818,2.3358478752958796,Stable Adaptive,Stable Adaptive
3,Society_A,66,11.2625,7.3,0.0,0.347364,2.3548496489681883,Stable Adaptive,Stable Adaptive
3,Society_A,67,11.05,6.9,-0.092,0.345608,2.329208522072272,Stable Adaptive,Stable Adaptive
3,Society_A,68,10.4625,7.4,0.044,0.318792,2.253923433268983,Stable Adaptive,Stable Adaptive
3,Society_A,69,10.425,6.7,-0.084,0.314124,2.175864117454161,Stable Adaptive,Stable Adaptive
3,Society_A,70,8.8,5.2,-0.432,0.264118,1.7887229677309455,Strained,Strained
3,Society_A,71,8.35,3.8,-0.5568,0.254637,1.6215328267019524,Local Node Failure,Local Node Failure
3,Society_A,72,5.0375,1.1,-0.9984,0.181476,1.1965539277862804,Phantom Type II,Phantom Type II
