Society,Year,Formalism,From_Node,To_Node,B_ij
New Zealand,1917,JUNO-1.0,Helm,Shield,0.2385
New Zealand,1917,JUNO-1.0,Helm,Lore,0.262
New Zealand,1917,JUNO-1.0,Helm,Stewards,0.2329
New Zealand,1917,JUNO-1.0,Helm,Craft,0.2289
New Zealand,1917,JUNO-1.0,Helm,Hands,0.2122
New Zealand,1917,JUNO-1.0,Helm,Archive,0.2436
New Zealand,1917,JUNO-1.0,Helm,Flow,0.2262
New Zealand,1917,JUNO-1.0,Shield,Helm,0.2385
New Zealand,1917,JUNO-1.0,Shield,Lore,0.2733
New Zealand,1917,JUNO-1.0,Shield,Stewards,0.243
New Zealand,1917,JUNO-1.0,Shield,Craft,0.2387
New Zealand,1917,JUNO-1.0,Shield,Hands,0.2214
New Zealand,1917,JUNO-1.0,Shield,Archive,0.2541
New Zealand,1917,JUNO-1.0,Shield,Flow,0.2359
New Zealand,1917,JUNO-1.0,Lore,Helm,0.262
New Zealand,1917,JUNO-1.0,Lore,Shield,0.2733
New Zealand,1917,JUNO-1.0,Lore,Stewards,0.2669
New Zealand,1917,JUNO-1.0,Lore,Craft,0.2623
New Zealand,1917,JUNO-1.0,Lore,Hands,0.2432
New Zealand,1917,JUNO-1.0,Lore,Archive,0.2791
New Zealand,1917,JUNO-1.0,Lore,Flow,0.2592
New Zealand,1917,JUNO-1.0,Stewards,Helm,0.2329
New Zealand,1917,JUNO-1.0,Stewards,Shield,0.243
New Zealand,1917,JUNO-1.0,Stewards,Lore,0.2669
New Zealand,1917,JUNO-1.0,Stewards,Craft,0.2332
New Zealand,1917,JUNO-1.0,Stewards,Hands,0.2162
New Zealand,1917,JUNO-1.0,Stewards,Archive,0.2482
New Zealand,1917,JUNO-1.0,Stewards,Flow,0.2304
New Zealand,1917,JUNO-1.0,Craft,Helm,0.2289
New Zealand,1917,JUNO-1.0,Craft,Shield,0.2387
New Zealand,1917,JUNO-1.0,Craft,Lore,0.2623
New Zealand,1917,JUNO-1.0,Craft,Stewards,0.2332
New Zealand,1917,JUNO-1.0,Craft,Hands,0.2125
New Zealand,1917,JUNO-1.0,Craft,Archive,0.2439
New Zealand,1917,JUNO-1.0,Craft,Flow,0.2264
New Zealand,1917,JUNO-1.0,Hands,Helm,0.2122
New Zealand,1917,JUNO-1.0,Hands,Shield,0.2214
New Zealand,1917,JUNO-1.0,Hands,Lore,0.2432
New Zealand,1917,JUNO-1.0,Hands,Stewards,0.2162
New Zealand,1917,JUNO-1.0,Hands,Craft,0.2125
New Zealand,1917,JUNO-1.0,Hands,Archive,0.2262
New Zealand,1917,JUNO-1.0,Hands,Flow,0.21
New Zealand,1917,JUNO-1.0,Archive,Helm,0.2436
New Zealand,1917,JUNO-1.0,Archive,Shield,0.2541
New Zealand,1917,JUNO-1.0,Archive,Lore,0.2791
New Zealand,1917,JUNO-1.0,Archive,Stewards,0.2482
New Zealand,1917,JUNO-1.0,Archive,Craft,0.2439
New Zealand,1917,JUNO-1.0,Archive,Hands,0.2262
New Zealand,1917,JUNO-1.0,Archive,Flow,0.241
New Zealand,1917,JUNO-1.0,Flow,Helm,0.2262
New Zealand,1917,JUNO-1.0,Flow,Shield,0.2359
New Zealand,1917,JUNO-1.0,Flow,Lore,0.2592
New Zealand,1917,JUNO-1.0,Flow,Stewards,0.2304
New Zealand,1917,JUNO-1.0,Flow,Craft,0.2264
New Zealand,1917,JUNO-1.0,Flow,Hands,0.21
New Zealand,1917,JUNO-1.0,Flow,Archive,0.241
New Zealand,1918,JUNO-1.0,Helm,Shield,0.2487
New Zealand,1918,JUNO-1.0,Helm,Lore,0.2661
New Zealand,1918,JUNO-1.0,Helm,Stewards,0.2597
New Zealand,1918,JUNO-1.0,Helm,Craft,0.2731
New Zealand,1918,JUNO-1.0,Helm,Hands,0.223
New Zealand,1918,JUNO-1.0,Helm,Archive,0.2894
New Zealand,1918,JUNO-1.0,Helm,Flow,0.2447
New Zealand,1918,JUNO-1.0,Shield,Helm,0.2487
New Zealand,1918,JUNO-1.0,Shield,Lore,0.24
New Zealand,1918,JUNO-1.0,Shield,Stewards,0.2343
New Zealand,1918,JUNO-1.0,Shield,Craft,0.2464
New Zealand,1918,JUNO-1.0,Shield,Hands,0.2012
New Zealand,1918,JUNO-1.0,Shield,Archive,0.2611
New Zealand,1918,JUNO-1.0,Shield,Flow,0.2208
New Zealand,1918,JUNO-1.0,Lore,Helm,0.2661
New Zealand,1918,JUNO-1.0,Lore,Shield,0.24
New Zealand,1918,JUNO-1.0,Lore,Stewards,0.2507
New Zealand,1918,JUNO-1.0,Lore,Craft,0.2636
New Zealand,1918,JUNO-1.0,Lore,Hands,0.2152
New Zealand,1918,JUNO-1.0,Lore,Archive,0.2793
New Zealand,1918,JUNO-1.0,Lore,Flow,0.2361
New Zealand,1918,JUNO-1.0,Stewards,Helm,0.2597
New Zealand,1918,JUNO-1.0,Stewards,Shield,0.2343
New Zealand,1918,JUNO-1.0,Stewards,Lore,0.2507
New Zealand,1918,JUNO-1.0,Stewards,Craft,0.2573
New Zealand,1918,JUNO-1.0,Stewards,Hands,0.2101
New Zealand,1918,JUNO-1.0,Stewards,Archive,0.2727
New Zealand,1918,JUNO-1.0,Stewards,Flow,0.2305
New Zealand,1918,JUNO-1.0,Craft,Helm,0.2731
New Zealand,1918,JUNO-1.0,Craft,Shield,0.2464
New Zealand,1918,JUNO-1.0,Craft,Lore,0.2636
New Zealand,1918,JUNO-1.0,Craft,Stewards,0.2573
New Zealand,1918,JUNO-1.0,Craft,Hands,0.2209
New Zealand,1918,JUNO-1.0,Craft,Archive,0.2868
New Zealand,1918,JUNO-1.0,Craft,Flow,0.2424
New Zealand,1918,JUNO-1.0,Hands,Helm,0.223
New Zealand,1918,JUNO-1.0,Hands,Shield,0.2012
New Zealand,1918,JUNO-1.0,Hands,Lore,0.2152
New Zealand,1918,JUNO-1.0,Hands,Stewards,0.2101
New Zealand,1918,JUNO-1.0,Hands,Craft,0.2209
New Zealand,1918,JUNO-1.0,Hands,Archive,0.2341
New Zealand,1918,JUNO-1.0,Hands,Flow,0.1979
New Zealand,1918,JUNO-1.0,Archive,Helm,0.2894
New Zealand,1918,JUNO-1.0,Archive,Shield,0.2611
New Zealand,1918,JUNO-1.0,Archive,Lore,0.2793
New Zealand,1918,JUNO-1.0,Archive,Stewards,0.2727
New Zealand,1918,JUNO-1.0,Archive,Craft,0.2868
New Zealand,1918,JUNO-1.0,Archive,Hands,0.2341
New Zealand,1918,JUNO-1.0,Archive,Flow,0.2569
New Zealand,1918,JUNO-1.0,Flow,Helm,0.2447
New Zealand,1918,JUNO-1.0,Flow,Shield,0.2208
New Zealand,1918,JUNO-1.0,Flow,Lore,0.2361
New Zealand,1918,JUNO-1.0,Flow,Stewards,0.2305
New Zealand,1918,JUNO-1.0,Flow,Craft,0.2424
New Zealand,1918,JUNO-1.0,Flow,Hands,0.1979
New Zealand,1918,JUNO-1.0,Flow,Archive,0.2569
New Zealand,1919,JUNO-1.0,Helm,Shield,0.3023
New Zealand,1919,JUNO-1.0,Helm,Lore,0.3363
New Zealand,1919,JUNO-1.0,Helm,Stewards,0.3448
New Zealand,1919,JUNO-1.0,Helm,Craft,0.3206
New Zealand,1919,JUNO-1.0,Helm,Hands,0.3229
New Zealand,1919,JUNO-1.0,Helm,Archive,0.3619
New Zealand,1919,JUNO-1.0,Helm,Flow,0.3675
New Zealand,1919,JUNO-1.0,Shield,Helm,0.3023
New Zealand,1919,JUNO-1.0,Shield,Lore,0.3227
New Zealand,1919,JUNO-1.0,Shield,Stewards,0.3308
New Zealand,1919,JUNO-1.0,Shield,Craft,0.3076
New Zealand,1919,JUNO-1.0,Shield,Hands,0.3098
New Zealand,1919,JUNO-1.0,Shield,Archive,0.3472
New Zealand,1919,JUNO-1.0,Shield,Flow,0.3526
New Zealand,1919,JUNO-1.0,Lore,Helm,0.3363
New Zealand,1919,JUNO-1.0,Lore,Shield,0.3227
New Zealand,1919,JUNO-1.0,Lore,Stewards,0.3681
New Zealand,1919,JUNO-1.0,Lore,Craft,0.3422
New Zealand,1919,JUNO-1.0,Lore,Hands,0.3446
New Zealand,1919,JUNO-1.0,Lore,Archive,0.3863
New Zealand,1919,JUNO-1.0,Lore,Flow,0.3923
New Zealand,1919,JUNO-1.0,Stewards,Helm,0.3448
New Zealand,1919,JUNO-1.0,Stewards,Shield,0.3308
New Zealand,1919,JUNO-1.0,Stewards,Lore,0.3681
New Zealand,1919,JUNO-1.0,Stewards,Craft,0.3509
New Zealand,1919,JUNO-1.0,Stewards,Hands,0.3533
New Zealand,1919,JUNO-1.0,Stewards,Archive,0.396
New Zealand,1919,JUNO-1.0,Stewards,Flow,0.4022
New Zealand,1919,JUNO-1.0,Craft,Helm,0.3206
New Zealand,1919,JUNO-1.0,Craft,Shield,0.3076
New Zealand,1919,JUNO-1.0,Craft,Lore,0.3422
New Zealand,1919,JUNO-1.0,Craft,Stewards,0.3509
New Zealand,1919,JUNO-1.0,Craft,Hands,0.3285
New Zealand,1919,JUNO-1.0,Craft,Archive,0.3682
New Zealand,1919,JUNO-1.0,Craft,Flow,0.374
New Zealand,1919,JUNO-1.0,Hands,Helm,0.3229
New Zealand,1919,JUNO-1.0,Hands,Shield,0.3098
New Zealand,1919,JUNO-1.0,Hands,Lore,0.3446
New Zealand,1919,JUNO-1.0,Hands,Stewards,0.3533
New Zealand,1919,JUNO-1.0,Hands,Craft,0.3285
New Zealand,1919,JUNO-1.0,Hands,Archive,0.3708
New Zealand,1919,JUNO-1.0,Hands,Flow,0.3766
New Zealand,1919,JUNO-1.0,Archive,Helm,0.3619
New Zealand,1919,JUNO-1.0,Archive,Shield,0.3472
New Zealand,1919,JUNO-1.0,Archive,Lore,0.3863
New Zealand,1919,JUNO-1.0,Archive,Stewards,0.396
New Zealand,1919,JUNO-1.0,Archive,Craft,0.3682
New Zealand,1919,JUNO-1.0,Archive,Hands,0.3708
New Zealand,1919,JUNO-1.0,Archive,Flow,0.4221
New Zealand,1919,JUNO-1.0,Flow,Helm,0.3675
New Zealand,1919,JUNO-1.0,Flow,Shield,0.3526
New Zealand,1919,JUNO-1.0,Flow,Lore,0.3923
New Zealand,1919,JUNO-1.0,Flow,Stewards,0.4022
New Zealand,1919,JUNO-1.0,Flow,Craft,0.374
New Zealand,1919,JUNO-1.0,Flow,Hands,0.3766
New Zealand,1919,JUNO-1.0,Flow,Archive,0.4221
New Zealand,1920,JUNO-1.0,Helm,Shield,0.3146
New Zealand,1920,JUNO-1.0,Helm,Lore,0.3401
New Zealand,1920,JUNO-1.0,Helm,Stewards,0.3446
New Zealand,1920,JUNO-1.0,Helm,Craft,0.3475
New Zealand,1920,JUNO-1.0,Helm,Hands,0.346
New Zealand,1920,JUNO-1.0,Helm,Archive,0.3713
New Zealand,1920,JUNO-1.0,Helm,Flow,0.3715
New Zealand,1920,JUNO-1.0,Shield,Helm,0.3146
New Zealand,1920,JUNO-1.0,Shield,Lore,0.3257
New Zealand,1920,JUNO-1.0,Shield,Stewards,0.33
New Zealand,1920,JUNO-1.0,Shield,Craft,0.3328
New Zealand,1920,JUNO-1.0,Shield,Hands,0.3314
New Zealand,1920,JUNO-1.0,Shield,Archive,0.3555
New Zealand,1920,JUNO-1.0,Shield,Flow,0.3558
New Zealand,1920,JUNO-1.0,Lore,Helm,0.3401
New Zealand,1920,JUNO-1.0,Lore,Shield,0.3257
New Zealand,1920,JUNO-1.0,Lore,Stewards,0.3568
New Zealand,1920,JUNO-1.0,Lore,Craft,0.3598
New Zealand,1920,JUNO-1.0,Lore,Hands,0.3583
New Zealand,1920,JUNO-1.0,Lore,Archive,0.3844
New Zealand,1920,JUNO-1.0,Lore,Flow,0.3846
New Zealand,1920,JUNO-1.0,Stewards,Helm,0.3446
New Zealand,1920,JUNO-1.0,Stewards,Shield,0.33
New Zealand,1920,JUNO-1.0,Stewards,Lore,0.3568
New Zealand,1920,JUNO-1.0,Stewards,Craft,0.3646
New Zealand,1920,JUNO-1.0,Stewards,Hands,0.363
New Zealand,1920,JUNO-1.0,Stewards,Archive,0.3895
New Zealand,1920,JUNO-1.0,Stewards,Flow,0.3897
New Zealand,1920,JUNO-1.0,Craft,Helm,0.3475
New Zealand,1920,JUNO-1.0,Craft,Shield,0.3328
New Zealand,1920,JUNO-1.0,Craft,Lore,0.3598
New Zealand,1920,JUNO-1.0,Craft,Stewards,0.3646
New Zealand,1920,JUNO-1.0,Craft,Hands,0.366
New Zealand,1920,JUNO-1.0,Craft,Archive,0.3927
New Zealand,1920,JUNO-1.0,Craft,Flow,0.393
New Zealand,1920,JUNO-1.0,Hands,Helm,0.346
New Zealand,1920,JUNO-1.0,Hands,Shield,0.3314
New Zealand,1920,JUNO-1.0,Hands,Lore,0.3583
New Zealand,1920,JUNO-1.0,Hands,Stewards,0.363
New Zealand,1920,JUNO-1.0,Hands,Craft,0.366
New Zealand,1920,JUNO-1.0,Hands,Archive,0.3911
New Zealand,1920,JUNO-1.0,Hands,Flow,0.3913
New Zealand,1920,JUNO-1.0,Archive,Helm,0.3713
New Zealand,1920,JUNO-1.0,Archive,Shield,0.3555
New Zealand,1920,JUNO-1.0,Archive,Lore,0.3844
New Zealand,1920,JUNO-1.0,Archive,Stewards,0.3895
New Zealand,1920,JUNO-1.0,Archive,Craft,0.3927
New Zealand,1920,JUNO-1.0,Archive,Hands,0.3911
New Zealand,1920,JUNO-1.0,Archive,Flow,0.4199
New Zealand,1920,JUNO-1.0,Flow,Helm,0.3715
New Zealand,1920,JUNO-1.0,Flow,Shield,0.3558
New Zealand,1920,JUNO-1.0,Flow,Lore,0.3846
New Zealand,1920,JUNO-1.0,Flow,Stewards,0.3897
New Zealand,1920,JUNO-1.0,Flow,Craft,0.393
New Zealand,1920,JUNO-1.0,Flow,Hands,0.3913
New Zealand,1920,JUNO-1.0,Flow,Archive,0.4199
New Zealand,1921,JUNO-1.0,Helm,Shield,0.3201
New Zealand,1921,JUNO-1.0,Helm,Lore,0.3411
New Zealand,1921,JUNO-1.0,Helm,Stewards,0.3402
New Zealand,1921,JUNO-1.0,Helm,Craft,0.31
New Zealand,1921,JUNO-1.0,Helm,Hands,0.2949
New Zealand,1921,JUNO-1.0,Helm,Archive,0.3356
New Zealand,1921,JUNO-1.0,Helm,Flow,0.3714
New Zealand,1921,JUNO-1.0,Shield,Helm,0.3201
New Zealand,1921,JUNO-1.0,Shield,Lore,0.3758
New Zealand,1921,JUNO-1.0,Shield,Stewards,0.3749
New Zealand,1921,JUNO-1.0,Shield,Craft,0.3416
New Zealand,1921,JUNO-1.0,Shield,Hands,0.325
New Zealand,1921,JUNO-1.0,Shield,Archive,0.3697
New Zealand,1921,JUNO-1.0,Shield,Flow,0.4092
New Zealand,1921,JUNO-1.0,Lore,Helm,0.3411
New Zealand,1921,JUNO-1.0,Lore,Shield,0.3758
New Zealand,1921,JUNO-1.0,Lore,Stewards,0.3995
New Zealand,1921,JUNO-1.0,Lore,Craft,0.364
New Zealand,1921,JUNO-1.0,Lore,Hands,0.3463
New Zealand,1921,JUNO-1.0,Lore,Archive,0.394
New Zealand,1921,JUNO-1.0,Lore,Flow,0.436
New Zealand,1921,JUNO-1.0,Stewards,Helm,0.3402
New Zealand,1921,JUNO-1.0,Stewards,Shield,0.3749
New Zealand,1921,JUNO-1.0,Stewards,Lore,0.3995
New Zealand,1921,JUNO-1.0,Stewards,Craft,0.3631
New Zealand,1921,JUNO-1.0,Stewards,Hands,0.3454
New Zealand,1921,JUNO-1.0,Stewards,Archive,0.393
New Zealand,1921,JUNO-1.0,Stewards,Flow,0.4349
New Zealand,1921,JUNO-1.0,Craft,Helm,0.31
New Zealand,1921,JUNO-1.0,Craft,Shield,0.3416
New Zealand,1921,JUNO-1.0,Craft,Lore,0.364
New Zealand,1921,JUNO-1.0,Craft,Stewards,0.3631
New Zealand,1921,JUNO-1.0,Craft,Hands,0.3147
New Zealand,1921,JUNO-1.0,Craft,Archive,0.3581
New Zealand,1921,JUNO-1.0,Craft,Flow,0.3963
New Zealand,1921,JUNO-1.0,Hands,Helm,0.2949
New Zealand,1921,JUNO-1.0,Hands,Shield,0.325
New Zealand,1921,JUNO-1.0,Hands,Lore,0.3463
New Zealand,1921,JUNO-1.0,Hands,Stewards,0.3454
New Zealand,1921,JUNO-1.0,Hands,Craft,0.3147
New Zealand,1921,JUNO-1.0,Hands,Archive,0.3407
New Zealand,1921,JUNO-1.0,Hands,Flow,0.377
New Zealand,1921,JUNO-1.0,Archive,Helm,0.3356
New Zealand,1921,JUNO-1.0,Archive,Shield,0.3697
New Zealand,1921,JUNO-1.0,Archive,Lore,0.394
New Zealand,1921,JUNO-1.0,Archive,Stewards,0.393
New Zealand,1921,JUNO-1.0,Archive,Craft,0.3581
New Zealand,1921,JUNO-1.0,Archive,Hands,0.3407
New Zealand,1921,JUNO-1.0,Archive,Flow,0.4289
New Zealand,1921,JUNO-1.0,Flow,Helm,0.3714
New Zealand,1921,JUNO-1.0,Flow,Shield,0.4092
New Zealand,1921,JUNO-1.0,Flow,Lore,0.436
New Zealand,1921,JUNO-1.0,Flow,Stewards,0.4349
New Zealand,1921,JUNO-1.0,Flow,Craft,0.3963
New Zealand,1921,JUNO-1.0,Flow,Hands,0.377
New Zealand,1921,JUNO-1.0,Flow,Archive,0.4289
New Zealand,1922,JUNO-1.0,Helm,Shield,0.2957
New Zealand,1922,JUNO-1.0,Helm,Lore,0.3155
New Zealand,1922,JUNO-1.0,Helm,Stewards,0.3199
New Zealand,1922,JUNO-1.0,Helm,Craft,0.3058
New Zealand,1922,JUNO-1.0,Helm,Hands,0.3089
New Zealand,1922,JUNO-1.0,Helm,Archive,0.3278
New Zealand,1922,JUNO-1.0,Helm,Flow,0.3381
New Zealand,1922,JUNO-1.0,Shield,Helm,0.2957
New Zealand,1922,JUNO-1.0,Shield,Lore,0.3463
New Zealand,1922,JUNO-1.0,Shield,Stewards,0.3511
New Zealand,1922,JUNO-1.0,Shield,Craft,0.3357
New Zealand,1922,JUNO-1.0,Shield,Hands,0.3391
New Zealand,1922,JUNO-1.0,Shield,Archive,0.3598
New Zealand,1922,JUNO-1.0,Shield,Flow,0.3712
New Zealand,1922,JUNO-1.0,Lore,Helm,0.3155
New Zealand,1922,JUNO-1.0,Lore,Shield,0.3463
New Zealand,1922,JUNO-1.0,Lore,Stewards,0.3746
New Zealand,1922,JUNO-1.0,Lore,Craft,0.3582
New Zealand,1922,JUNO-1.0,Lore,Hands,0.3618
New Zealand,1922,JUNO-1.0,Lore,Archive,0.3839
New Zealand,1922,JUNO-1.0,Lore,Flow,0.396
New Zealand,1922,JUNO-1.0,Stewards,Helm,0.3199
New Zealand,1922,JUNO-1.0,Stewards,Shield,0.3511
New Zealand,1922,JUNO-1.0,Stewards,Lore,0.3746
New Zealand,1922,JUNO-1.0,Stewards,Craft,0.3632
New Zealand,1922,JUNO-1.0,Stewards,Hands,0.3668
New Zealand,1922,JUNO-1.0,Stewards,Archive,0.3892
New Zealand,1922,JUNO-1.0,Stewards,Flow,0.4015
New Zealand,1922,JUNO-1.0,Craft,Helm,0.3058
New Zealand,1922,JUNO-1.0,Craft,Shield,0.3357
New Zealand,1922,JUNO-1.0,Craft,Lore,0.3582
New Zealand,1922,JUNO-1.0,Craft,Stewards,0.3632
New Zealand,1922,JUNO-1.0,Craft,Hands,0.3507
New Zealand,1922,JUNO-1.0,Craft,Archive,0.3721
New Zealand,1922,JUNO-1.0,Craft,Flow,0.3839
New Zealand,1922,JUNO-1.0,Hands,Helm,0.3089
New Zealand,1922,JUNO-1.0,Hands,Shield,0.3391
New Zealand,1922,JUNO-1.0,Hands,Lore,0.3618
New Zealand,1922,JUNO-1.0,Hands,Stewards,0.3668
New Zealand,1922,JUNO-1.0,Hands,Craft,0.3507
New Zealand,1922,JUNO-1.0,Hands,Archive,0.3759
New Zealand,1922,JUNO-1.0,Hands,Flow,0.3877
New Zealand,1922,JUNO-1.0,Archive,Helm,0.3278
New Zealand,1922,JUNO-1.0,Archive,Shield,0.3598
New Zealand,1922,JUNO-1.0,Archive,Lore,0.3839
New Zealand,1922,JUNO-1.0,Archive,Stewards,0.3892
New Zealand,1922,JUNO-1.0,Archive,Craft,0.3721
New Zealand,1922,JUNO-1.0,Archive,Hands,0.3759
New Zealand,1922,JUNO-1.0,Archive,Flow,0.4114
New Zealand,1922,JUNO-1.0,Flow,Helm,0.3381
New Zealand,1922,JUNO-1.0,Flow,Shield,0.3712
New Zealand,1922,JUNO-1.0,Flow,Lore,0.396
New Zealand,1922,JUNO-1.0,Flow,Stewards,0.4015
New Zealand,1922,JUNO-1.0,Flow,Craft,0.3839
New Zealand,1922,JUNO-1.0,Flow,Hands,0.3877
New Zealand,1922,JUNO-1.0,Flow,Archive,0.4114
New Zealand,1923,JUNO-1.0,Helm,Shield,0.2939
New Zealand,1923,JUNO-1.0,Helm,Lore,0.3253
New Zealand,1923,JUNO-1.0,Helm,Stewards,0.3553
New Zealand,1923,JUNO-1.0,Helm,Craft,0.3226
New Zealand,1923,JUNO-1.0,Helm,Hands,0.3073
New Zealand,1923,JUNO-1.0,Helm,Archive,0.3352
New Zealand,1923,JUNO-1.0,Helm,Flow,0.3568
New Zealand,1923,JUNO-1.0,Shield,Helm,0.2939
New Zealand,1923,JUNO-1.0,Shield,Lore,0.321
New Zealand,1923,JUNO-1.0,Shield,Stewards,0.3507
New Zealand,1923,JUNO-1.0,Shield,Craft,0.3184
New Zealand,1923,JUNO-1.0,Shield,Hands,0.3033
New Zealand,1923,JUNO-1.0,Shield,Archive,0.3308
New Zealand,1923,JUNO-1.0,Shield,Flow,0.3521
New Zealand,1923,JUNO-1.0,Lore,Helm,0.3253
New Zealand,1923,JUNO-1.0,Lore,Shield,0.321
New Zealand,1923,JUNO-1.0,Lore,Stewards,0.3881
New Zealand,1923,JUNO-1.0,Lore,Craft,0.3524
New Zealand,1923,JUNO-1.0,Lore,Hands,0.3357
New Zealand,1923,JUNO-1.0,Lore,Archive,0.3661
New Zealand,1923,JUNO-1.0,Lore,Flow,0.3897
New Zealand,1923,JUNO-1.0,Stewards,Helm,0.3553
New Zealand,1923,JUNO-1.0,Stewards,Shield,0.3507
New Zealand,1923,JUNO-1.0,Stewards,Lore,0.3881
New Zealand,1923,JUNO-1.0,Stewards,Craft,0.385
New Zealand,1923,JUNO-1.0,Stewards,Hands,0.3667
New Zealand,1923,JUNO-1.0,Stewards,Archive,0.4
New Zealand,1923,JUNO-1.0,Stewards,Flow,0.4258
New Zealand,1923,JUNO-1.0,Craft,Helm,0.3226
New Zealand,1923,JUNO-1.0,Craft,Shield,0.3184
New Zealand,1923,JUNO-1.0,Craft,Lore,0.3524
New Zealand,1923,JUNO-1.0,Craft,Stewards,0.385
New Zealand,1923,JUNO-1.0,Craft,Hands,0.3329
New Zealand,1923,JUNO-1.0,Craft,Archive,0.3632
New Zealand,1923,JUNO-1.0,Craft,Flow,0.3866
New Zealand,1923,JUNO-1.0,Hands,Helm,0.3073
New Zealand,1923,JUNO-1.0,Hands,Shield,0.3033
New Zealand,1923,JUNO-1.0,Hands,Lore,0.3357
New Zealand,1923,JUNO-1.0,Hands,Stewards,0.3667
New Zealand,1923,JUNO-1.0,Hands,Craft,0.3329
New Zealand,1923,JUNO-1.0,Hands,Archive,0.3459
New Zealand,1923,JUNO-1.0,Hands,Flow,0.3682
New Zealand,1923,JUNO-1.0,Archive,Helm,0.3352
New Zealand,1923,JUNO-1.0,Archive,Shield,0.3308
New Zealand,1923,JUNO-1.0,Archive,Lore,0.3661
New Zealand,1923,JUNO-1.0,Archive,Stewards,0.4
New Zealand,1923,JUNO-1.0,Archive,Craft,0.3632
New Zealand,1923,JUNO-1.0,Archive,Hands,0.3459
New Zealand,1923,JUNO-1.0,Archive,Flow,0.4016
New Zealand,1923,JUNO-1.0,Flow,Helm,0.3568
New Zealand,1923,JUNO-1.0,Flow,Shield,0.3521
New Zealand,1923,JUNO-1.0,Flow,Lore,0.3897
New Zealand,1923,JUNO-1.0,Flow,Stewards,0.4258
New Zealand,1923,JUNO-1.0,Flow,Craft,0.3866
New Zealand,1923,JUNO-1.0,Flow,Hands,0.3682
New Zealand,1923,JUNO-1.0,Flow,Archive,0.4016
New Zealand,1924,JUNO-1.0,Helm,Shield,0.3243
New Zealand,1924,JUNO-1.0,Helm,Lore,0.3285
New Zealand,1924,JUNO-1.0,Helm,Stewards,0.3401
New Zealand,1924,JUNO-1.0,Helm,Craft,0.3097
New Zealand,1924,JUNO-1.0,Helm,Hands,0.3342
New Zealand,1924,JUNO-1.0,Helm,Archive,0.3364
New Zealand,1924,JUNO-1.0,Helm,Flow,0.3704
New Zealand,1924,JUNO-1.0,Shield,Helm,0.3243
New Zealand,1924,JUNO-1.0,Shield,Lore,0.3334
New Zealand,1924,JUNO-1.0,Shield,Stewards,0.3452
New Zealand,1924,JUNO-1.0,Shield,Craft,0.3143
New Zealand,1924,JUNO-1.0,Shield,Hands,0.3392
New Zealand,1924,JUNO-1.0,Shield,Archive,0.3415
New Zealand,1924,JUNO-1.0,Shield,Flow,0.376
New Zealand,1924,JUNO-1.0,Lore,Helm,0.3285
New Zealand,1924,JUNO-1.0,Lore,Shield,0.3334
New Zealand,1924,JUNO-1.0,Lore,Stewards,0.3497
New Zealand,1924,JUNO-1.0,Lore,Craft,0.3184
New Zealand,1924,JUNO-1.0,Lore,Hands,0.3436
New Zealand,1924,JUNO-1.0,Lore,Archive,0.3459
New Zealand,1924,JUNO-1.0,Lore,Flow,0.3808
New Zealand,1924,JUNO-1.0,Stewards,Helm,0.3401
New Zealand,1924,JUNO-1.0,Stewards,Shield,0.3452
New Zealand,1924,JUNO-1.0,Stewards,Lore,0.3497
New Zealand,1924,JUNO-1.0,Stewards,Craft,0.3297
New Zealand,1924,JUNO-1.0,Stewards,Hands,0.3557
New Zealand,1924,JUNO-1.0,Stewards,Archive,0.3581
New Zealand,1924,JUNO-1.0,Stewards,Flow,0.3943
New Zealand,1924,JUNO-1.0,Craft,Helm,0.3097
New Zealand,1924,JUNO-1.0,Craft,Shield,0.3143
New Zealand,1924,JUNO-1.0,Craft,Lore,0.3184
New Zealand,1924,JUNO-1.0,Craft,Stewards,0.3297
New Zealand,1924,JUNO-1.0,Craft,Hands,0.3239
New Zealand,1924,JUNO-1.0,Craft,Archive,0.3261
New Zealand,1924,JUNO-1.0,Craft,Flow,0.359
New Zealand,1924,JUNO-1.0,Hands,Helm,0.3342
New Zealand,1924,JUNO-1.0,Hands,Shield,0.3392
New Zealand,1924,JUNO-1.0,Hands,Lore,0.3436
New Zealand,1924,JUNO-1.0,Hands,Stewards,0.3557
New Zealand,1924,JUNO-1.0,Hands,Craft,0.3239
New Zealand,1924,JUNO-1.0,Hands,Archive,0.3519
New Zealand,1924,JUNO-1.0,Hands,Flow,0.3874
New Zealand,1924,JUNO-1.0,Archive,Helm,0.3364
New Zealand,1924,JUNO-1.0,Archive,Shield,0.3415
New Zealand,1924,JUNO-1.0,Archive,Lore,0.3459
New Zealand,1924,JUNO-1.0,Archive,Stewards,0.3581
New Zealand,1924,JUNO-1.0,Archive,Craft,0.3261
New Zealand,1924,JUNO-1.0,Archive,Hands,0.3519
New Zealand,1924,JUNO-1.0,Archive,Flow,0.39
New Zealand,1924,JUNO-1.0,Flow,Helm,0.3704
New Zealand,1924,JUNO-1.0,Flow,Shield,0.376
New Zealand,1924,JUNO-1.0,Flow,Lore,0.3808
New Zealand,1924,JUNO-1.0,Flow,Stewards,0.3943
New Zealand,1924,JUNO-1.0,Flow,Craft,0.359
New Zealand,1924,JUNO-1.0,Flow,Hands,0.3874
New Zealand,1924,JUNO-1.0,Flow,Archive,0.39
