Society,Year,Formalism,System_Bond_Density,System_Bond_Density_0,Decay_Index,Lambda2_Connectivity,Phase,Regime_Label,ESCH_Activation
Russia,2006,JUNO-1.0,0.3481,0.2546,-0.367,2.371,6,High Coherence,2.3
Russia,2007,JUNO-1.0,0.3486,0.2546,-0.3692,2.6064,6,High Coherence,2.4
Russia,2008,JUNO-1.0,0.316,0.2546,-0.2412,2.2256,6,High Coherence,1.55
Russia,2009,JUNO-1.0,0.2823,0.2546,-0.1087,1.9462,5,Stable Integration,0.825
Russia,2010,JUNO-1.0,0.3444,0.2546,-0.3526,2.6224,6,High Coherence,2.5
Russia,2011,JUNO-1.0,0.3484,0.2546,-0.3682,2.628,6,High Coherence,2.375
Russia,2012,JUNO-1.0,0.3285,0.2546,-0.2902,2.3593,6,High Coherence,1.8
Russia,2013,JUNO-1.0,0.3574,0.2546,-0.4037,2.7339,6,High Coherence,2.525
Russia,2014,JUNO-1.0,0.3195,0.2546,-0.255,2.3242,6,High Coherence,1.25
Russia,2015,JUNO-1.0,0.2745,0.2546,-0.0782,1.8799,5,Stable Integration,0.35
Russia,2016,JUNO-1.0,0.2694,0.2546,-0.0581,1.7928,5,Stable Integration,0.05
Russia,2017,JUNO-1.0,0.333,0.2546,-0.3079,2.4981,6,High Coherence,1.4
Russia,2018,JUNO-1.0,0.3262,0.2546,-0.2813,2.3809,6,High Coherence,1.65
Russia,2019,JUNO-1.0,0.3359,0.2546,-0.3192,2.4268,6,High Coherence,1.4
Russia,2020,JUNO-1.0,0.2623,0.2546,-0.0303,1.8123,5,Stable Integration,-0.225
Russia,2021,JUNO-1.0,0.3373,0.2546,-0.3248,2.4624,6,High Coherence,1.675
Russia,2022,JUNO-1.0,0.216,0.2546,0.1517,1.5469,4,Moderate Stress,-1.775
Russia,2023,JUNO-1.0,0.2268,0.2546,0.1092,1.5891,4,Moderate Stress,-1.65
Russia,2024,JUNO-1.0,0.2269,0.2546,0.1088,1.61,4,Moderate Stress,-1.325
Russia,2025,JUNO-1.0,0.2401,0.2546,0.0571,1.5684,4,Moderate Stress,-0.25
Russia,2026,JUNO-1.0,0.2504,0.2546,0.0167,1.7849,5,Stable Integration,-0.3
Sweden,1875,JUNO-1.0,0.3787,0.3787,0.0,2.4241,6,High Coherence,2.6
Sweden,1880,JUNO-1.0,0.3767,0.3787,0.0053,2.3878,6,High Coherence,2.7
Sweden,1885,JUNO-1.0,0.3788,0.3787,-0.0002,2.3956,6,High Coherence,2.825
Sweden,1890,JUNO-1.0,0.3897,0.3787,-0.0291,2.4957,6,High Coherence,3.025
Sweden,1895,JUNO-1.0,0.3823,0.3787,-0.0096,2.4704,6,High Coherence,2.925
Sweden,1900,JUNO-1.0,0.3973,0.3787,-0.0492,2.5491,6,High Coherence,3.625
Sweden,1905,JUNO-1.0,0.3472,0.3787,0.0831,2.3545,6,High Coherence,2.65
Sweden,1910,JUNO-1.0,0.3248,0.3787,0.1422,1.9927,6,High Coherence,2.375
Sweden,1915,JUNO-1.0,0.2854,0.3787,0.2462,1.8417,5,Stable Integration,0.85
Sweden,1920,JUNO-1.0,0.3708,0.3787,0.0208,2.6723,6,High Coherence,2.9
Sweden,1925,JUNO-1.0,0.4272,0.3787,-0.1282,3.2528,6,High Coherence,4.125
Sweden,1930,JUNO-1.0,0.3162,0.3787,0.1649,2.1462,6,High Coherence,1.325
Sweden,1935,JUNO-1.0,0.433,0.3787,-0.1436,3.2757,6,High Coherence,4.35
Sweden,1940,JUNO-1.0,0.2892,0.3787,0.2362,2.0709,5,Stable Integration,1.025
Sweden,1945,JUNO-1.0,0.5413,0.3787,-0.4295,4.0938,6,High Coherence,5.75
Sweden,1950,JUNO-1.0,0.5387,0.3787,-0.4226,4.1141,6,High Coherence,5.95
Sweden,1955,JUNO-1.0,0.5387,0.3787,-0.4226,4.1141,6,High Coherence,5.95
Sweden,1960,JUNO-1.0,0.5438,0.3787,-0.4359,4.235,6,High Coherence,6.675
Sweden,1965,JUNO-1.0,0.5416,0.3787,-0.4302,4.2265,6,High Coherence,6.55
Sweden,1970,JUNO-1.0,0.495,0.3787,-0.3072,3.7703,6,High Coherence,5.65
Sweden,1975,JUNO-1.0,0.3648,0.3787,0.0367,2.6911,6,High Coherence,2.8
Sweden,1980,JUNO-1.0,0.3069,0.3787,0.1895,2.1989,6,High Coherence,1.525
Sweden,1985,JUNO-1.0,0.2836,0.3787,0.2509,2.0246,5,Stable Integration,1.2
Sweden,1990,JUNO-1.0,0.212,0.3787,0.4403,1.4972,4,Moderate Stress,-1.45
Sweden,1995,JUNO-1.0,0.336,0.3787,0.1126,2.4511,6,High Coherence,2.15
Sweden,2000,JUNO-1.0,0.4,0.3787,-0.0562,3.0334,6,High Coherence,3.775
Sweden,2005,JUNO-1.0,0.3788,0.3787,-0.0003,2.6563,6,High Coherence,3.325
Sweden,2010,JUNO-1.0,0.3456,0.3787,0.0875,2.5186,6,High Coherence,2.625
Sweden,2015,JUNO-1.0,0.247,0.3787,0.3478,1.7534,4,Moderate Stress,-0.125
Sweden,2020,JUNO-1.0,0.2213,0.3787,0.4156,1.6043,4,Moderate Stress,-0.775
Sweden,2026,JUNO-1.0,0.2192,0.3787,0.4212,1.4583,4,Moderate Stress,-0.45
Thailand,1850,JUNO-1.0,0.2911,0.2911,0.0,1.8101,5,Stable Integration,-0.025
Thailand,1855,JUNO-1.0,0.2824,0.2911,0.0298,1.7802,5,Stable Integration,0.3
Thailand,1860,JUNO-1.0,0.2982,0.2911,-0.0246,1.8386,5,Stable Integration,1.025
Thailand,1865,JUNO-1.0,0.302,0.2911,-0.0376,1.8497,6,High Coherence,1.05
Thailand,1870,JUNO-1.0,0.2785,0.2911,0.0432,1.7687,5,Stable Integration,0.575
Thailand,1875,JUNO-1.0,0.3014,0.2911,-0.0354,1.8472,6,High Coherence,0.9
Thailand,1880,JUNO-1.0,0.3204,0.2911,-0.1009,2.1222,6,High Coherence,1.9
Thailand,1885,JUNO-1.0,0.3162,0.2911,-0.0863,2.1028,6,High Coherence,1.675
Thailand,1890,JUNO-1.0,0.3028,0.2911,-0.0402,2.0245,6,High Coherence,1.225
Thailand,1895,JUNO-1.0,0.2649,0.2911,0.0899,1.7192,5,Stable Integration,0.05
Thailand,1900,JUNO-1.0,0.3525,0.2911,-0.211,2.4365,6,High Coherence,2.275
Thailand,1905,JUNO-1.0,0.3596,0.2911,-0.2354,2.4939,6,High Coherence,2.45
Thailand,1910,JUNO-1.0,0.3516,0.2911,-0.2081,2.4644,6,High Coherence,2.375
Thailand,1915,JUNO-1.0,0.3081,0.2911,-0.0584,2.0996,6,High Coherence,1.0
Thailand,1920,JUNO-1.0,0.2704,0.2911,0.0711,1.8131,5,Stable Integration,0.25
Thailand,1925,JUNO-1.0,0.2833,0.2911,0.0266,1.8624,5,Stable Integration,0.675
Thailand,1930,JUNO-1.0,0.1764,0.2911,0.3939,1.0891,3,Fragmentation,-2.825
Thailand,1935,JUNO-1.0,0.239,0.2911,0.1789,1.5336,4,Moderate Stress,-0.65
Thailand,1940,JUNO-1.0,0.23,0.2911,0.2099,1.4493,4,Moderate Stress,-1.05
Thailand,1945,JUNO-1.0,0.1804,0.2911,0.3801,1.2568,3,Fragmentation,-2.4
Thailand,1950,JUNO-1.0,0.2619,0.2911,0.1003,1.7866,5,Stable Integration,0.625
Thailand,1955,JUNO-1.0,0.2798,0.2911,0.0386,1.8573,5,Stable Integration,0.9
Thailand,1960,JUNO-1.0,0.3191,0.2911,-0.0962,1.9984,6,High Coherence,1.95
Thailand,1965,JUNO-1.0,0.3328,0.2911,-0.1434,2.0475,6,High Coherence,2.55
Thailand,1970,JUNO-1.0,0.2952,0.2911,-0.0141,1.9199,5,Stable Integration,1.3
Thailand,1975,JUNO-1.0,0.1954,0.2911,0.3288,1.4596,3,Fragmentation,-1.5
Thailand,1980,JUNO-1.0,0.2874,0.2911,0.0126,1.9627,5,Stable Integration,1.25
Thailand,1985,JUNO-1.0,0.3168,0.2911,-0.0883,2.299,6,High Coherence,1.775
Thailand,1990,JUNO-1.0,0.3096,0.2911,-0.0638,2.2345,6,High Coherence,2.25
Thailand,1995,JUNO-1.0,0.3193,0.2911,-0.0969,2.3044,6,High Coherence,2.375
Thailand,2000,JUNO-1.0,0.2752,0.2911,0.0546,2.0467,5,Stable Integration,1.275
Thailand,2005,JUNO-1.0,0.2749,0.2911,0.0557,1.8759,5,Stable Integration,1.525
Thailand,2010,JUNO-1.0,0.1654,0.2911,0.4316,1.1835,2,Acute Crisis,-1.875
Thailand,2015,JUNO-1.0,0.2347,0.2911,0.1936,1.6483,4,Moderate Stress,-0.55
Thailand,2020,JUNO-1.0,0.154,0.2911,0.471,0.9999,2,Acute Crisis,-3.3
Thailand,2025,JUNO-1.0,0.2236,0.2911,0.2319,1.5917,4,Moderate Stress,-0.5
Turkey,1875,JUNO-1.0,0.1508,0.1508,0.0,0.8237,2,Acute Crisis,-2.5
Turkey,1880,JUNO-1.0,0.139,0.1508,0.0787,0.7874,1,Systemic Collapse,-2.875
Turkey,1885,JUNO-1.0,0.149,0.1508,0.0119,0.8286,1,Systemic Collapse,-2.45
Turkey,1890,JUNO-1.0,0.1509,0.1508,-0.0007,0.8341,2,Acute Crisis,-2.4
Turkey,1895,JUNO-1.0,0.1261,0.1508,0.1638,0.6903,1,Systemic Collapse,-3.575
Turkey,1900,JUNO-1.0,0.1516,0.1508,-0.0047,0.8357,2,Acute Crisis,-2.3
Turkey,1905,JUNO-1.0,0.1519,0.1508,-0.007,0.8367,2,Acute Crisis,-2.325
Turkey,1910,JUNO-1.0,0.1612,0.1508,-0.069,0.8642,2,Acute Crisis,-2.075
Turkey,1915,JUNO-1.0,0.1124,0.1508,0.2545,0.6072,1,Systemic Collapse,-4.35
Turkey,1920,JUNO-1.0,0.1095,0.1508,0.2738,0.6255,1,Systemic Collapse,-5.075
Turkey,1925,JUNO-1.0,0.2216,0.1508,-0.4694,1.2088,4,Moderate Stress,-0.825
Turkey,1930,JUNO-1.0,0.2278,0.1508,-0.5101,1.2235,4,Moderate Stress,-0.575
Turkey,1935,JUNO-1.0,0.297,0.1508,-0.9693,1.7483,5,Stable Integration,1.425
Turkey,1940,JUNO-1.0,0.2307,0.1508,-0.5297,1.2556,4,Moderate Stress,0.275
Turkey,1945,JUNO-1.0,0.2641,0.1508,-0.7508,1.5586,5,Stable Integration,1.05
Turkey,1950,JUNO-1.0,0.2692,0.1508,-0.785,1.6588,5,Stable Integration,1.175
Turkey,1955,JUNO-1.0,0.2446,0.1508,-0.6216,1.5979,4,Moderate Stress,0.55
Turkey,1960,JUNO-1.0,0.2035,0.1508,-0.3488,1.2553,4,Moderate Stress,-0.675
Turkey,1965,JUNO-1.0,0.2735,0.1508,-0.8135,1.7078,5,Stable Integration,1.25
Turkey,1970,JUNO-1.0,0.224,0.1508,-0.4849,1.5292,4,Moderate Stress,-0.0
Turkey,1975,JUNO-1.0,0.1767,0.1508,-0.1718,1.162,3,Fragmentation,-1.625
Turkey,1980,JUNO-1.0,0.1678,0.1508,-0.1122,0.9978,2,Acute Crisis,-1.325
Turkey,1985,JUNO-1.0,0.2383,0.1508,-0.5797,1.4699,4,Moderate Stress,0.35
Turkey,1990,JUNO-1.0,0.2027,0.1508,-0.3442,1.263,4,Moderate Stress,-0.775
Turkey,1995,JUNO-1.0,0.2039,0.1508,-0.352,1.3466,4,Moderate Stress,-0.75
Turkey,2000,JUNO-1.0,0.1877,0.1508,-0.2442,1.2743,3,Fragmentation,-1.575
Turkey,2005,JUNO-1.0,0.285,0.1508,-0.8897,1.7692,5,Stable Integration,1.85
Turkey,2010,JUNO-1.0,0.2933,0.1508,-0.9448,1.9971,5,Stable Integration,1.925
Turkey,2015,JUNO-1.0,0.2217,0.1508,-0.4699,1.4287,4,Moderate Stress,0.35
Turkey,2020,JUNO-1.0,0.1854,0.1508,-0.2293,1.1087,3,Fragmentation,-0.7
Turkey,2026,JUNO-1.0,0.2181,0.1508,-0.4458,1.3944,4,Moderate Stress,0.425
UK,1880,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1881,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1882,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1883,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1884,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.8
UK,1885,JUNO-1.0,0.4508,0.4633,0.027,2.679,6,High Coherence,4.425
UK,1886,JUNO-1.0,0.4389,0.4633,0.0527,2.6344,6,High Coherence,4.05
UK,1887,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1888,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1889,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1890,JUNO-1.0,0.4576,0.4633,0.0123,2.5407,6,High Coherence,4.55
UK,1891,JUNO-1.0,0.4576,0.4633,0.0123,2.5407,6,High Coherence,4.55
UK,1892,JUNO-1.0,0.4452,0.4633,0.0391,2.5007,6,High Coherence,4.3
UK,1893,JUNO-1.0,0.4402,0.4633,0.0499,2.4856,6,High Coherence,4.275
UK,1894,JUNO-1.0,0.4576,0.4633,0.0123,2.5407,6,High Coherence,4.55
UK,1895,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1896,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1897,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1898,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1899,JUNO-1.0,0.4465,0.4633,0.0362,2.6685,6,High Coherence,4.425
UK,1900,JUNO-1.0,0.4388,0.4633,0.0529,2.6425,6,High Coherence,4.3
UK,1901,JUNO-1.0,0.4471,0.4633,0.0349,2.6695,6,High Coherence,4.425
UK,1902,JUNO-1.0,0.4549,0.4633,0.0181,2.6957,6,High Coherence,4.55
UK,1903,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1904,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1905,JUNO-1.0,0.4633,0.4633,0.0,2.7226,6,High Coherence,4.675
UK,1906,JUNO-1.0,0.4622,0.4633,0.0023,2.7191,6,High Coherence,4.675
UK,1907,JUNO-1.0,0.4622,0.4633,0.0023,2.7191,6,High Coherence,4.675
UK,1908,JUNO-1.0,0.4501,0.4633,0.0285,2.5164,6,High Coherence,4.425
UK,1909,JUNO-1.0,0.4304,0.4633,0.071,2.4542,6,High Coherence,3.975
UK,1910,JUNO-1.0,0.4264,0.4633,0.0798,2.4383,6,High Coherence,3.725
UK,1911,JUNO-1.0,0.4212,0.4633,0.0908,2.2768,6,High Coherence,3.6
UK,1912,JUNO-1.0,0.4212,0.4633,0.0908,2.2768,6,High Coherence,3.6
UK,1913,JUNO-1.0,0.4555,0.4633,0.0167,2.6962,6,High Coherence,4.55
UK,1914,JUNO-1.0,0.3446,0.4633,0.2561,2.1711,6,High Coherence,2.525
UK,1915,JUNO-1.0,0.2948,0.4633,0.3637,1.8717,5,Stable Integration,1.525
UK,1916,JUNO-1.0,0.2875,0.4633,0.3795,1.734,5,Stable Integration,1.275
UK,1917,JUNO-1.0,0.2651,0.4633,0.4279,1.6562,5,Stable Integration,0.4
UK,1918,JUNO-1.0,0.3024,0.4633,0.3474,1.898,6,High Coherence,1.65
UK,1919,JUNO-1.0,0.3389,0.4633,0.2685,2.0213,6,High Coherence,2.05
UK,1920,JUNO-1.0,0.3386,0.4633,0.2691,2.0195,6,High Coherence,2.05
UK,1921,JUNO-1.0,0.312,0.4633,0.3265,1.6223,6,High Coherence,1.4
UK,1922,JUNO-1.0,0.3542,0.4633,0.2354,1.854,6,High Coherence,2.65
UK,1923,JUNO-1.0,0.3616,0.4633,0.2195,1.8744,6,High Coherence,2.775
UK,1924,JUNO-1.0,0.3831,0.4633,0.1731,2.2091,6,High Coherence,3.15
UK,1925,JUNO-1.0,0.3989,0.4633,0.1391,2.2594,6,High Coherence,3.275
UK,1926,JUNO-1.0,0.2939,0.4633,0.3657,1.4734,5,Stable Integration,0.625
UK,1927,JUNO-1.0,0.3913,0.4633,0.1553,2.232,6,High Coherence,3.0
UK,1928,JUNO-1.0,0.3974,0.4633,0.1422,2.2549,6,High Coherence,3.25
UK,1929,JUNO-1.0,0.3905,0.4633,0.1572,2.2332,6,High Coherence,3.125
UK,1930,JUNO-1.0,0.33,0.4633,0.2877,1.7794,6,High Coherence,2.0
UK,1931,JUNO-1.0,0.2654,0.4633,0.4272,1.364,5,Stable Integration,0.275
UK,1932,JUNO-1.0,0.2975,0.4633,0.3578,1.4548,5,Stable Integration,1.125
UK,1933,JUNO-1.0,0.3255,0.4633,0.2974,1.5287,6,High Coherence,2.0
UK,1934,JUNO-1.0,0.3676,0.4633,0.2066,1.8913,6,High Coherence,2.5
UK,1935,JUNO-1.0,0.3609,0.4633,0.2209,1.8728,6,High Coherence,2.625
UK,1936,JUNO-1.0,0.3465,0.4633,0.2521,1.8315,6,High Coherence,2.5
UK,1937,JUNO-1.0,0.3934,0.4633,0.1509,2.2423,6,High Coherence,3.125
UK,1938,JUNO-1.0,0.3701,0.4633,0.2012,2.3037,6,High Coherence,2.875
UK,1939,JUNO-1.0,0.3414,0.4633,0.2632,2.1586,6,High Coherence,2.275
UK,1940,JUNO-1.0,0.2741,0.4633,0.4084,1.8444,5,Stable Integration,0.525
UK,1941,JUNO-1.0,0.2741,0.4633,0.4084,1.8444,5,Stable Integration,0.65
UK,1942,JUNO-1.0,0.2731,0.4633,0.4106,1.8402,5,Stable Integration,0.65
UK,1943,JUNO-1.0,0.2727,0.4633,0.4115,1.8387,5,Stable Integration,0.65
UK,1944,JUNO-1.0,0.3027,0.4633,0.3467,2.0701,6,High Coherence,1.525
UK,1945,JUNO-1.0,0.3336,0.4633,0.2799,2.1874,6,High Coherence,1.775
UK,1946,JUNO-1.0,0.3754,0.4633,0.1898,2.6367,6,High Coherence,2.675
UK,1947,JUNO-1.0,0.3621,0.4633,0.2185,2.576,6,High Coherence,2.55
UK,1948,JUNO-1.0,0.3744,0.4633,0.1919,2.6361,6,High Coherence,2.75
UK,1949,JUNO-1.0,0.3858,0.4633,0.1673,2.6806,6,High Coherence,2.875
UK,1950,JUNO-1.0,0.4055,0.4633,0.1248,2.9284,6,High Coherence,3.25
UK,1951,JUNO-1.0,0.4126,0.4633,0.1095,2.9574,6,High Coherence,3.375
UK,1952,JUNO-1.0,0.4427,0.4633,0.0445,3.0801,6,High Coherence,3.875
UK,1953,JUNO-1.0,0.4427,0.4633,0.0445,3.0801,6,High Coherence,3.875
UK,1954,JUNO-1.0,0.4427,0.4633,0.0445,3.0801,6,High Coherence,3.875
UK,1955,JUNO-1.0,0.4427,0.4633,0.0445,3.0801,6,High Coherence,3.875
UK,1956,JUNO-1.0,0.4093,0.4633,0.1166,2.9005,6,High Coherence,3.375
UK,1957,JUNO-1.0,0.4278,0.4633,0.0766,3.0175,6,High Coherence,3.625
UK,1958,JUNO-1.0,0.3986,0.4633,0.1397,2.5928,6,High Coherence,3.25
UK,1959,JUNO-1.0,0.4351,0.4633,0.0608,3.0493,6,High Coherence,3.75
UK,1960,JUNO-1.0,0.4351,0.4633,0.0608,3.0493,6,High Coherence,3.75
UK,1961,JUNO-1.0,0.4351,0.4633,0.0608,3.0493,6,High Coherence,3.75
UK,1962,JUNO-1.0,0.4351,0.4633,0.0608,3.0493,6,High Coherence,3.75
UK,1963,JUNO-1.0,0.4238,0.4633,0.0853,2.9514,6,High Coherence,3.625
UK,1964,JUNO-1.0,0.4351,0.4633,0.0608,3.0493,6,High Coherence,3.75
UK,1965,JUNO-1.0,0.4351,0.4633,0.0608,3.0493,6,High Coherence,3.75
UK,1966,JUNO-1.0,0.3794,0.4633,0.1811,2.4322,6,High Coherence,3.125
UK,1967,JUNO-1.0,0.3733,0.4633,0.1942,2.4073,6,High Coherence,2.625
UK,1968,JUNO-1.0,0.3683,0.4633,0.2051,2.3934,6,High Coherence,2.75
UK,1969,JUNO-1.0,0.3573,0.4633,0.2287,2.3544,6,High Coherence,2.625
UK,1970,JUNO-1.0,0.3466,0.4633,0.252,2.1764,6,High Coherence,2.375
UK,1971,JUNO-1.0,0.3309,0.4633,0.2858,2.1204,6,High Coherence,2.0
UK,1972,JUNO-1.0,0.2839,0.4633,0.3872,1.6409,5,Stable Integration,1.125
UK,1973,JUNO-1.0,0.3174,0.4633,0.315,2.0727,6,High Coherence,1.625
UK,1974,JUNO-1.0,0.2547,0.4633,0.4503,1.4483,5,Stable Integration,0.375
UK,1975,JUNO-1.0,0.246,0.4633,0.4691,1.4186,4,Moderate Stress,-0.125
UK,1976,JUNO-1.0,0.246,0.4633,0.4691,1.4186,4,Moderate Stress,-0.125
UK,1977,JUNO-1.0,0.246,0.4633,0.4691,1.4186,4,Moderate Stress,-0.125
UK,1978,JUNO-1.0,0.246,0.4633,0.4691,1.4186,4,Moderate Stress,-0.25
UK,1979,JUNO-1.0,0.2516,0.4633,0.457,1.3515,5,Stable Integration,0.0
UK,1980,JUNO-1.0,0.2648,0.4633,0.4284,1.2816,5,Stable Integration,0.375
UK,1981,JUNO-1.0,0.26,0.4633,0.4387,1.2692,5,Stable Integration,0.125
UK,1982,JUNO-1.0,0.3093,0.4633,0.3325,1.6139,6,High Coherence,1.75
UK,1983,JUNO-1.0,0.3341,0.4633,0.2788,1.6864,6,High Coherence,2.125
UK,1984,JUNO-1.0,0.3212,0.4633,0.3068,1.4246,6,High Coherence,1.625
UK,1985,JUNO-1.0,0.3369,0.4633,0.2729,1.6942,6,High Coherence,2.375
UK,1986,JUNO-1.0,0.3589,0.4633,0.2253,1.8678,6,High Coherence,2.75
UK,1987,JUNO-1.0,0.3825,0.4633,0.1744,1.935,6,High Coherence,3.25
UK,1988,JUNO-1.0,0.399,0.4633,0.1389,2.261,6,High Coherence,3.625
UK,1989,JUNO-1.0,0.404,0.4633,0.1279,2.4226,6,High Coherence,3.75
UK,1990,JUNO-1.0,0.3598,0.4633,0.2234,2.1334,6,High Coherence,2.75
UK,1991,JUNO-1.0,0.3432,0.4633,0.2592,2.0771,6,High Coherence,2.125
UK,1992,JUNO-1.0,0.2891,0.4633,0.3761,1.6544,5,Stable Integration,1.25
UK,1993,JUNO-1.0,0.3138,0.4633,0.3227,1.736,6,High Coherence,1.75
UK,1994,JUNO-1.0,0.383,0.4633,0.1733,2.2096,6,High Coherence,3.0
UK,1995,JUNO-1.0,0.3877,0.4633,0.1633,2.2254,6,High Coherence,3.0
UK,1996,JUNO-1.0,0.3877,0.4633,0.1633,2.2254,6,High Coherence,3.0
UK,1997,JUNO-1.0,0.4214,0.4633,0.0905,2.7283,6,High Coherence,3.875
UK,1998,JUNO-1.0,0.4275,0.4633,0.0772,2.9231,6,High Coherence,4.125
UK,1999,JUNO-1.0,0.4275,0.4633,0.0772,2.9231,6,High Coherence,4.125
UK,2000,JUNO-1.0,0.4275,0.4633,0.0772,2.9231,6,High Coherence,4.125
UK,2001,JUNO-1.0,0.3948,0.4633,0.1478,2.6289,6,High Coherence,3.25
UK,2002,JUNO-1.0,0.4148,0.4633,0.1047,2.8713,6,High Coherence,3.875
UK,2003,JUNO-1.0,0.3711,0.4633,0.1991,2.6007,6,High Coherence,2.875
UK,2004,JUNO-1.0,0.377,0.4633,0.1864,2.7055,6,High Coherence,3.0
UK,2005,JUNO-1.0,0.377,0.4633,0.1864,2.7055,6,High Coherence,3.0
UK,2006,JUNO-1.0,0.4009,0.4633,0.1346,2.8021,6,High Coherence,3.375
UK,2007,JUNO-1.0,0.4189,0.4633,0.0957,2.8898,6,High Coherence,3.75
UK,2008,JUNO-1.0,0.2844,0.4633,0.3862,1.8798,5,Stable Integration,0.975
UK,2009,JUNO-1.0,0.2698,0.4633,0.4177,1.716,5,Stable Integration,0.625
UK,2010,JUNO-1.0,0.3175,0.4633,0.3148,2.0716,6,High Coherence,1.75
UK,2011,JUNO-1.0,0.3031,0.4633,0.3457,1.7861,6,High Coherence,1.5
UK,2012,JUNO-1.0,0.3271,0.4633,0.294,2.1052,6,High Coherence,2.0
UK,2013,JUNO-1.0,0.3383,0.4633,0.2698,2.1467,6,High Coherence,2.375
UK,2014,JUNO-1.0,0.3603,0.4633,0.2223,2.3645,6,High Coherence,2.875
UK,2015,JUNO-1.0,0.3583,0.4633,0.2267,2.3586,6,High Coherence,2.75
UK,2016,JUNO-1.0,0.3173,0.4633,0.315,2.1344,6,High Coherence,1.875
UK,2017,JUNO-1.0,0.2938,0.4633,0.3659,1.9173,5,Stable Integration,1.25
UK,2018,JUNO-1.0,0.286,0.4633,0.3826,1.6942,5,Stable Integration,1.125
UK,2019,JUNO-1.0,0.2694,0.4633,0.4185,1.6562,5,Stable Integration,0.825
UK,2020,JUNO-1.0,0.2131,0.4633,0.54,1.3096,4,Moderate Stress,-1.0
UK,2021,JUNO-1.0,0.2625,0.4633,0.4335,1.7386,5,Stable Integration,0.625
UK,2022,JUNO-1.0,0.2562,0.4633,0.4469,1.6173,5,Stable Integration,0.375
UK,2023,JUNO-1.0,0.2603,0.4633,0.4382,1.6338,5,Stable Integration,0.625
UK,2024,JUNO-1.0,0.2888,0.4633,0.3766,1.9624,5,Stable Integration,1.125
UK,2025,JUNO-1.0,0.3122,0.4633,0.3261,2.1801,6,High Coherence,1.75
UK,2026,JUNO-1.0,0.3122,0.4633,0.3261,2.1801,6,High Coherence,1.75
USA,1900,JUNO-1.0,0.2983,0.2983,0.0,1.8759,5,Stable Integration,2.125
USA,1905,JUNO-1.0,0.3189,0.2983,-0.0691,1.9593,6,High Coherence,2.525
USA,1910,JUNO-1.0,0.2675,0.2983,0.1032,1.585,5,Stable Integration,1.65
USA,1915,JUNO-1.0,0.3388,0.2983,-0.1359,2.1941,6,High Coherence,3.275
USA,1920,JUNO-1.0,0.2775,0.2983,0.0694,1.8693,5,Stable Integration,2.025
USA,1925,JUNO-1.0,0.3518,0.2983,-0.1794,2.3847,6,High Coherence,3.925
USA,1930,JUNO-1.0,0.1657,0.2983,0.4445,1.0204,2,Acute Crisis,-1.55
USA,1935,JUNO-1.0,0.254,0.2983,0.1483,1.7667,5,Stable Integration,0.5
USA,1940,JUNO-1.0,0.3639,0.2983,-0.2201,2.5685,6,High Coherence,3.35
USA,1945,JUNO-1.0,0.458,0.2983,-0.5356,3.3795,6,High Coherence,5.375
USA,1950,JUNO-1.0,0.3581,0.2983,-0.2005,2.5274,6,High Coherence,3.675
USA,1955,JUNO-1.0,0.4018,0.2983,-0.3472,2.8197,6,High Coherence,4.375
USA,1960,JUNO-1.0,0.3614,0.2983,-0.2119,2.3146,6,High Coherence,3.7
USA,1965,JUNO-1.0,0.3206,0.2983,-0.0749,2.0812,6,High Coherence,3.0
USA,1970,JUNO-1.0,0.2293,0.2983,0.2312,1.4575,4,Moderate Stress,0.95
USA,1975,JUNO-1.0,0.1996,0.2983,0.3308,1.348,3,Fragmentation,-0.5
USA,1980,JUNO-1.0,0.2294,0.2983,0.231,1.4606,4,Moderate Stress,0.775
USA,1985,JUNO-1.0,0.2739,0.2983,0.0816,1.6103,5,Stable Integration,1.875
USA,1990,JUNO-1.0,0.335,0.2983,-0.1234,1.9103,6,High Coherence,3.25
USA,1995,JUNO-1.0,0.3354,0.2983,-0.1247,1.9146,6,High Coherence,3.225
USA,2000,JUNO-1.0,0.3177,0.2983,-0.0652,1.8592,6,High Coherence,3.2
