Society,Year,Rupture_Incoming,Is_Rupture_Year,Mean_S,Mean_K,SK_Ratio,Mean_NodeValue,Mean_BondStrength,Archive_V,Archive_S,Helm_V,Reactivity_Ratio,Cog_Gap
New Zealand,1905,0,0,2.0,5.875,0.34,11.625,0.3847,10.0,2.0,12.5,1.0,-0.333
New Zealand,1906,0,0,2.0,6.0,0.333,11.75,0.3847,10.0,2.0,12.5,1.0,-0.667
New Zealand,1907,0,0,2.0,6.0,0.333,11.75,0.3847,10.0,2.0,12.5,1.0,-0.667
New Zealand,1908,0,0,2.0,6.0,0.333,11.75,0.3847,10.0,2.0,12.5,1.0,-0.667
New Zealand,1909,0,0,2.0,6.0,0.333,11.75,0.3847,10.0,2.0,12.5,1.0,-0.667
New Zealand,1910,0,0,2.0,6.0,0.333,11.75,0.3847,10.0,2.0,12.5,1.0,-0.667
New Zealand,1911,0,0,2.0,6.0,0.333,11.75,0.3847,10.0,2.0,12.5,1.0,-0.667
New Zealand,1912,0,0,2.0,6.0,0.333,11.75,0.3847,10.0,2.0,12.5,1.0,-0.667
New Zealand,1913,0,0,2.375,6.0,0.396,11.375,0.3649,10.0,2.0,11.5,1.212,-0.2
New Zealand,1914,0,0,2.375,6.0,0.396,11.375,0.3649,10.0,2.0,11.5,1.212,-0.2
New Zealand,1915,0,0,2.375,5.625,0.422,10.812,0.3566,10.0,2.0,11.5,1.212,-0.3
New Zealand,1916,0,0,2.875,5.125,0.561,9.25,0.3084,10.0,2.0,9.5,1.071,-0.133
New Zealand,1917,0,0,2.875,5.125,0.561,9.25,0.3084,10.0,2.0,9.5,1.071,-0.133
New Zealand,1918,0,0,3.25,5.125,0.634,8.875,0.2929,10.0,2.0,8.5,1.222,0.333
New Zealand,1919,0,0,3.25,5.125,0.634,8.875,0.2929,10.0,2.0,8.5,1.222,0.333
New Zealand,1920,0,0,3.25,5.125,0.634,8.875,0.2929,10.0,2.0,8.5,1.222,0.333
New Zealand,1921,0,0,3.25,5.125,0.634,8.875,0.2929,10.0,2.0,8.5,1.222,0.333
New Zealand,1922,0,0,3.75,5.0,0.75,8.25,0.2734,10.0,2.0,8.5,1.458,1.467
New Zealand,1923,0,0,4.125,4.625,0.892,7.0,0.2425,9.0,3.0,7.5,1.228,2.133
New Zealand,1924,0,0,4.375,4.625,0.946,6.75,0.2344,9.0,3.0,7.5,1.25,2.267
New Zealand,1925,0,0,4.625,4.125,1.121,5.438,0.2078,7.0,3.0,5.0,1.27,1.233
New Zealand,1926,0,0,4.75,4.0,1.188,5.0,0.1968,7.0,3.0,5.0,1.349,1.867
New Zealand,1927,0,0,5.0,4.0,1.25,4.75,0.1903,7.0,3.0,5.0,1.364,2.0
New Zealand,1928,0,0,5.375,3.625,1.483,3.5,0.166,6.0,4.0,4.0,1.2,2.667
New Zealand,1929,0,0,5.875,3.5,1.679,2.875,0.1558,6.0,4.0,4.0,1.346,3.8
New Zealand,1930,0,0,5.875,3.5,1.679,2.875,0.1558,6.0,4.0,4.0,1.346,3.8
New Zealand,1931,0,0,5.875,3.5,1.679,2.875,0.1558,6.0,4.0,4.0,1.346,3.8
New Zealand,1932,0,0,5.5,4.25,1.294,4.688,0.1851,6.0,4.0,5.0,1.267,1.9
New Zealand,1933,0,0,5.625,4.5,1.25,5.188,0.1926,7.0,4.0,6.5,1.218,2.433
New Zealand,1934,0,0,5.5,5.0,1.1,6.062,0.2025,7.0,4.0,6.5,1.154,0.633
New Zealand,1935,0,0,5.375,5.25,1.024,6.438,0.2061,7.0,4.0,7.5,1.2,1.233
New Zealand,1936,0,0,4.75,5.25,0.905,7.938,0.2569,9.5,3.0,8.5,1.212,1.5
New Zealand,1937,0,0,4.625,5.75,0.804,8.812,0.2689,9.5,3.0,8.5,1.136,-0.3
New Zealand,1938,0,0,4.75,6.0,0.792,9.312,0.2771,10.5,3.0,10.0,1.087,0.233
New Zealand,1939,0,0,4.375,6.75,0.648,11.125,0.3157,10.5,3.0,11.0,0.985,-1.667
New Zealand,1940,0,0,4.375,6.75,0.648,11.125,0.3157,10.5,3.0,11.0,0.985,-1.667
New Zealand,1941,0,0,4.375,6.75,0.648,11.125,0.3157,10.5,3.0,11.0,0.985,-1.667
New Zealand,1942,0,0,4.125,6.75,0.611,11.375,0.3266,10.5,3.0,11.0,0.952,-1.8
New Zealand,1943,0,0,3.5,6.75,0.519,12.0,0.3565,10.5,3.0,12.0,0.926,-1.867
New Zealand,1944,0,0,3.5,6.75,0.519,12.0,0.3565,10.5,3.0,12.0,0.926,-1.867
New Zealand,1945,0,0,3.25,6.625,0.491,12.562,0.389,12.5,2.0,12.0,1.042,-1.233
New Zealand,1946,0,0,3.125,6.875,0.455,12.938,0.3935,13.5,2.0,13.0,0.938,-0.9
New Zealand,1947,0,0,3.125,6.875,0.455,12.938,0.3935,13.5,2.0,13.0,0.938,-0.9
New Zealand,1948,0,0,2.5,6.875,0.364,13.562,0.4304,13.5,2.0,14.0,0.897,-0.967
New Zealand,1949,0,0,2.25,6.875,0.327,13.812,0.4442,13.5,2.0,14.0,0.833,-1.1
New Zealand,1950,0,0,2.25,6.875,0.327,13.812,0.4442,13.5,2.0,14.0,0.833,-1.1
New Zealand,1951,0,0,2.25,6.875,0.327,13.812,0.4442,13.5,2.0,14.0,0.833,-1.1
New Zealand,1952,0,0,2.25,6.875,0.327,13.812,0.4442,13.5,2.0,14.0,0.833,-1.1
New Zealand,1953,0,0,2.25,6.875,0.327,13.812,0.4442,13.5,2.0,14.0,0.833,-1.1
New Zealand,1954,0,0,2.25,6.875,0.327,13.812,0.4442,13.5,2.0,14.0,0.833,-1.1
New Zealand,1955,0,0,2.0,6.875,0.291,14.062,0.4592,13.5,2.0,15.0,1.0,-0.7
New Zealand,1956,0,0,2.0,6.875,0.291,14.062,0.4592,13.5,2.0,15.0,1.0,-0.7
New Zealand,1957,0,0,2.0,6.875,0.291,14.062,0.4592,13.5,2.0,15.0,1.0,-0.7
New Zealand,1958,0,0,2.0,6.875,0.291,14.062,0.4592,13.5,2.0,15.0,1.0,-0.7
New Zealand,1959,0,0,2.0,6.875,0.291,14.062,0.4592,13.5,2.0,15.0,1.0,-0.7
New Zealand,1960,0,0,2.0,6.875,0.291,14.062,0.4592,13.5,2.0,15.0,1.0,-0.7
New Zealand,1961,0,0,2.0,6.875,0.291,14.062,0.4592,13.5,2.0,15.0,1.0,-0.7
New Zealand,1962,0,0,2.0,6.875,0.291,14.062,0.4592,13.5,2.0,15.0,1.0,-0.7
New Zealand,1963,0,0,2.375,6.875,0.345,13.688,0.4355,13.5,2.0,14.0,0.972,-0.767
New Zealand,1964,0,0,2.375,6.875,0.345,13.688,0.4355,13.5,2.0,14.0,0.972,-0.767
New Zealand,1965,0,0,2.375,6.0,0.396,12.312,0.4151,12.5,2.0,12.0,0.972,-0.3
New Zealand,1966,0,0,2.875,5.875,0.489,11.5,0.3775,12.5,2.0,12.0,1.071,0.0
New Zealand,1967,0,0,2.875,5.875,0.489,11.5,0.3775,12.5,2.0,12.0,1.071,0.0
New Zealand,1968,0,0,3.25,5.875,0.553,11.125,0.3587,12.5,2.0,11.0,1.042,-0.067
New Zealand,1969,0,0,3.25,5.875,0.553,11.125,0.3587,12.5,2.0,11.0,1.042,-0.067
New Zealand,1970,0,0,3.25,5.875,0.553,11.125,0.3587,12.5,2.0,11.0,1.042,-0.067
New Zealand,1971,0,0,3.25,5.875,0.553,11.125,0.3587,12.5,2.0,11.0,1.042,-0.067
New Zealand,1972,0,0,3.625,5.75,0.63,10.5,0.337,12.5,2.0,11.0,1.176,1.067
New Zealand,1973,0,0,4.0,5.375,0.744,9.312,0.3036,11.5,3.0,10.0,1.14,2.1
New Zealand,1974,0,0,4.0,5.375,0.744,9.312,0.3036,11.5,3.0,10.0,1.14,2.1
New Zealand,1975,0,0,4.5,5.25,0.857,8.125,0.2612,11.0,3.0,10.0,1.061,2.333
New Zealand,1976,0,0,4.625,4.875,0.949,7.125,0.2404,9.0,3.0,7.5,1.136,1.267
New Zealand,1977,0,0,4.625,4.875,0.949,7.125,0.2404,9.0,3.0,7.5,1.136,1.267
New Zealand,1978,0,0,5.0,4.5,1.111,5.938,0.214,8.0,4.0,6.5,1.111,2.3
New Zealand,1979,0,0,5.375,4.375,1.229,5.312,0.2005,8.0,4.0,6.5,1.2,3.433
New Zealand,1980,0,0,5.375,4.375,1.229,5.312,0.2005,8.0,4.0,6.5,1.2,3.433
New Zealand,1981,0,0,5.375,4.375,1.229,5.312,0.2005,8.0,4.0,6.5,1.2,3.433
New Zealand,1982,0,0,5.375,4.375,1.229,5.312,0.2005,8.0,4.0,6.5,1.2,3.433
New Zealand,1983,0,0,5.5,4.5,1.222,5.375,0.1991,8.0,4.0,6.5,1.154,2.733
New Zealand,1984,0,0,5.5,4.5,1.222,5.375,0.1991,8.0,4.0,6.5,1.154,2.733
New Zealand,1985,0,0,5.625,4.5,1.25,5.062,0.1912,7.0,4.0,6.0,1.111,1.7
New Zealand,1986,0,0,6.125,4.5,1.361,4.125,0.1661,6.0,5.0,5.0,1.056,2.067
New Zealand,1987,0,0,6.125,4.5,1.361,4.125,0.1661,6.0,5.0,5.0,1.056,2.067
New Zealand,1988,0,0,6.25,4.625,1.351,4.188,0.1651,6.0,5.0,5.0,1.022,1.367
New Zealand,1989,0,0,6.25,4.625,1.351,4.188,0.1651,6.0,5.0,5.0,1.022,1.367
New Zealand,1990,0,0,6.25,4.625,1.351,4.188,0.1651,6.0,5.0,5.0,1.022,1.367
New Zealand,1991,0,0,6.25,4.625,1.351,4.188,0.1651,6.0,5.0,5.0,1.022,1.367
New Zealand,1992,0,0,5.5,4.625,1.189,5.062,0.1865,6.0,5.0,6.0,0.952,0.633
New Zealand,1993,0,0,5.25,4.75,1.105,6.25,0.2174,8.0,4.0,7.0,1.026,0.667
New Zealand,1994,0,0,5.0,4.75,1.053,6.5,0.2243,8.0,4.0,7.0,1.0,0.533
New Zealand,1995,0,0,4.625,5.25,0.881,7.5,0.2417,9.0,4.0,8.0,0.903,0.267
New Zealand,1996,0,0,4.5,5.5,0.818,8.375,0.2657,9.5,4.0,9.0,0.942,0.333
New Zealand,1997,0,0,4.25,5.5,0.773,8.625,0.2743,9.5,4.0,9.0,0.909,0.2
New Zealand,1998,0,0,4.0,5.625,0.711,9.812,0.3128,11.5,3.0,10.0,1.0,0.233
New Zealand,1999,0,0,3.25,5.625,0.578,10.688,0.3518,11.5,3.0,11.0,0.882,-0.5
New Zealand,2000,0,0,3.25,5.625,0.578,10.688,0.3518,11.5,3.0,11.0,0.882,-0.5
New Zealand,2001,0,0,3.5,5.625,0.622,10.438,0.3396,11.5,3.0,11.0,1.078,0.167
New Zealand,2002,0,0,3.875,5.5,0.705,9.812,0.3189,11.5,3.0,10.0,1.053,0.767
New Zealand,2003,0,0,4.125,5.375,0.767,9.25,0.3018,11.5,3.0,10.0,1.083,1.733
New Zealand,2004,0,0,4.75,5.0,0.95,7.688,0.2562,10.5,4.0,9.0,1.087,2.967
New Zealand,2005,0,0,4.875,4.625,1.054,6.688,0.2366,8.5,4.0,6.5,1.159,1.9
New Zealand,2006,0,0,5.125,4.5,1.139,6.125,0.2236,8.5,4.0,6.5,1.181,2.867
New Zealand,2007,0,0,5.5,4.375,1.257,5.5,0.2094,8.5,4.0,5.5,1.154,3.467
New Zealand,2008,0,0,5.75,4.375,1.314,5.25,0.2033,8.5,4.0,5.5,1.282,4.133
New Zealand,2009,0,0,5.375,4.375,1.229,5.625,0.2125,8.5,4.0,5.5,1.2,3.667
New Zealand,2010,0,0,5.0,4.75,1.053,6.812,0.2376,9.5,3.0,6.5,1.232,2.633
New Zealand,2011,0,0,4.625,4.75,0.974,7.188,0.249,9.5,3.0,6.5,1.136,2.167
New Zealand,2012,0,0,4.125,5.375,0.767,9.25,0.3015,11.5,3.0,10.0,1.228,2.267
New Zealand,2013,0,0,3.75,5.375,0.698,9.625,0.3166,11.5,3.0,10.0,1.111,1.8
New Zealand,2014,0,0,3.375,5.75,0.587,10.812,0.3506,12.5,2.0,11.0,1.146,0.767
New Zealand,2015,0,0,3.0,5.75,0.522,11.188,0.3691,12.5,2.0,11.0,1.0,0.3
New Zealand,2016,0,0,3.625,5.75,0.63,10.562,0.3386,11.5,3.0,11.0,1.176,0.9
New Zealand,2017,1,0,4.125,5.5,0.75,9.5,0.3051,11.5,3.0,10.0,1.228,2.667
New Zealand,2018,1,0,4.625,5.0,0.925,7.812,0.2602,8.5,4.0,10.0,1.136,2.1
New Zealand,2019,1,0,5.125,4.75,1.079,6.75,0.2331,8.5,4.0,9.0,1.181,3.867
New Zealand,2020,0,1,5.75,4.75,1.211,6.125,0.2146,7.5,5.0,9.0,1.282,4.467
New Zealand,2021,0,0,5.75,4.75,1.211,6.125,0.2146,7.5,5.0,9.0,1.282,4.467
New Zealand,2022,0,0,5.75,4.75,1.211,6.125,0.2146,7.5,5.0,9.0,1.282,4.467
New Zealand,2023,0,0,5.375,4.625,1.162,6.188,0.2204,8.5,4.0,9.0,1.319,4.033
New Zealand,2024,0,0,5.25,4.625,1.135,6.25,0.2234,8.5,4.0,6.5,1.25,2.533
New Zealand,2025,0,0,5.25,4.625,1.135,6.25,0.2234,8.5,4.0,6.5,1.25,2.533
Nigeria,1950,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733
Nigeria,1951,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733
Nigeria,1952,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733
Nigeria,1953,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733
Nigeria,1954,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733
Nigeria,1955,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733
Nigeria,1956,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733
Nigeria,1957,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733
Nigeria,1958,0,0,2.125,5.875,0.362,14.25,0.5094,15.5,2.0,15.5,0.694,2.0
Nigeria,1959,0,0,1.125,6.375,0.176,14.812,0.5341,16.0,1.0,16.0,0.476,1.3
Nigeria,1960,0,0,0.625,6.375,0.098,14.75,0.5355,17.0,0.0,17.0,0.417,3.067
Nigeria,1961,0,0,1.125,5.75,0.196,12.875,0.4586,13.5,1.0,14.5,1.333,3.267
Nigeria,1962,0,0,1.875,5.625,0.333,11.812,0.4073,12.5,2.0,12.5,1.458,3.167
Nigeria,1963,1,0,2.875,5.375,0.535,9.25,0.2941,9.0,3.0,10.0,1.282,3.067
Nigeria,1964,1,0,3.875,4.625,0.838,7.312,0.2495,8.0,4.0,8.0,1.204,3.167
Nigeria,1965,1,0,5.875,4.0,1.469,3.375,0.1514,3.5,6.0,3.5,1.131,2.2
Nigeria,1966,1,1,7.875,3.0,2.625,-0.75,0.0902,-0.5,8.0,-0.5,1.096,2.267
Nigeria,1967,0,1,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1968,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1969,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1970,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1971,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1972,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1973,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1974,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1975,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1976,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1977,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1978,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1979,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1980,1,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1981,1,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1982,1,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1983,0,1,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1984,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1985,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1986,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1987,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1988,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1989,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1990,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1991,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1992,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1993,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1994,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1995,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1996,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1997,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1998,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,1999,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2000,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2001,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2002,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2003,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2004,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2005,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2006,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2007,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2008,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2009,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2010,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2011,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2012,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2013,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2014,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2015,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2016,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2017,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2018,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2019,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2020,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2021,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2022,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2023,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Nigeria,2024,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533
Norway,1900,0,0,4.1,5.375,0.763,9.312,0.3014,11.9,3.0,8.2,1.094,0.873
Norway,1901,0,0,3.975,5.375,0.74,9.438,0.3066,11.9,3.0,9.2,1.152,1.073
Norway,1902,0,0,3.975,5.375,0.74,9.438,0.3066,11.9,3.0,9.2,1.152,1.073
Norway,1903,0,0,3.975,5.375,0.74,9.438,0.3066,11.9,3.0,9.2,1.152,1.073
Norway,1904,0,0,3.975,5.375,0.74,9.438,0.3066,11.9,3.0,9.2,1.152,1.073
Norway,1905,0,0,2.725,6.0,0.454,12.962,0.4372,14.4,2.0,15.5,1.128,1.7
Norway,1906,0,0,2.975,6.125,0.486,12.4,0.4044,14.4,2.0,14.5,1.167,0.8
Norway,1907,0,0,2.85,6.125,0.465,12.712,0.42,14.4,2.0,14.5,1.048,-0.033
Norway,1908,0,0,2.975,6.125,0.486,12.4,0.4044,14.4,2.0,14.5,1.167,0.8
Norway,1909,0,0,2.975,6.125,0.486,12.65,0.4141,14.4,2.0,14.5,1.167,0.133
Norway,1910,0,0,2.975,6.125,0.486,12.4,0.4044,14.4,2.0,14.5,1.167,0.8
Norway,1911,0,0,2.975,6.125,0.486,12.4,0.4044,14.4,2.0,14.5,1.167,0.8
Norway,1912,0,0,2.975,6.125,0.486,12.4,0.4044,14.4,2.0,14.5,1.167,0.8
Norway,1913,0,0,2.975,6.25,0.476,12.587,0.4075,14.4,2.0,14.5,1.167,1.1
Norway,1914,0,0,5.6,5.0,1.12,7.212,0.2413,9.9,4.0,6.5,1.205,2.1
Norway,1915,0,0,5.6,4.875,1.149,7.088,0.2413,9.9,4.0,6.5,1.205,2.433
Norway,1916,0,0,5.6,4.875,1.149,7.088,0.2414,9.9,4.0,6.5,1.32,2.967
Norway,1917,0,0,5.725,4.875,1.174,6.962,0.2379,9.9,4.0,6.5,1.387,3.3
Norway,1918,0,0,5.475,5.0,1.095,7.338,0.2451,9.9,4.0,6.5,1.253,2.3
Norway,1919,0,0,4.725,4.75,0.995,7.462,0.2559,10.9,3.0,7.5,1.197,1.167
Norway,1920,0,0,4.725,4.75,0.995,7.462,0.2558,10.9,3.0,5.5,1.197,1.167
Norway,1921,0,0,4.85,4.75,1.021,6.962,0.2405,10.9,3.0,7.5,1.273,1.967
Norway,1922,0,0,4.725,4.75,0.995,7.212,0.2483,10.9,3.0,7.5,1.197,1.3
Norway,1923,0,0,4.475,5.0,0.895,7.962,0.2644,10.9,3.0,7.5,1.175,0.9
Norway,1924,0,0,4.475,5.0,0.895,7.962,0.2644,10.9,3.0,7.5,1.175,0.9
Norway,1925,0,0,4.35,5.125,0.849,8.212,0.2691,10.9,3.0,7.5,1.095,0.233
Norway,1926,0,0,4.35,5.125,0.849,8.212,0.269,10.9,3.0,7.5,1.233,1.3
Norway,1927,0,0,4.475,5.0,0.895,7.962,0.2644,10.9,3.0,7.5,1.175,0.9
Norway,1928,0,0,4.475,5.0,0.895,7.962,0.2644,10.9,3.0,7.5,1.175,0.9
Norway,1929,0,0,6.475,3.375,1.919,2.375,0.1504,8.4,4.0,4.4,1.439,5.08
Norway,1930,0,0,6.475,3.375,1.919,2.375,0.1506,8.4,4.0,4.4,1.555,6.147
Norway,1931,0,0,6.6,3.25,2.031,1.875,0.1414,8.4,4.0,2.4,1.389,4.813
Norway,1932,0,0,6.35,3.625,1.752,2.75,0.1525,8.4,4.0,4.4,1.493,5.147
Norway,1933,0,0,5.975,3.875,1.542,3.375,0.1596,8.4,4.0,4.4,1.306,3.48
Norway,1934,0,0,4.1,5.375,0.763,9.15,0.2958,11.9,3.0,10.5,0.937,-0.4
Norway,1935,0,0,3.85,5.375,0.716,9.712,0.3184,11.9,3.0,13.0,0.9,-0.567
Norway,1936,0,0,3.85,5.625,0.684,9.775,0.311,11.9,3.0,10.5,0.778,-2.067
Norway,1937,1,0,4.1,5.375,0.763,9.15,0.2958,11.9,3.0,10.5,0.937,-0.4
Norway,1938,1,0,4.225,5.375,0.786,9.025,0.2917,11.9,3.0,10.5,0.894,-0.6
Norway,1939,1,0,4.475,5.375,0.833,8.775,0.2829,11.9,3.0,9.5,0.819,-1.0
Norway,1940,0,1,7.975,3.475,2.295,0.1,0.1013,3.4,7.0,-0.9,0.992,1.387
Norway,1941,0,0,6.9,3.6,1.917,2.213,0.1415,7.9,5.0,-0.6,1.008,1.033
Norway,1942,0,0,6.775,3.6,1.882,2.525,0.1491,7.9,5.0,-0.6,1.038,1.533
Norway,1943,0,0,7.025,3.6,1.951,2.088,0.139,7.9,5.0,-0.6,1.056,1.367
Norway,1944,0,0,6.775,3.6,1.882,2.463,0.1468,7.9,5.0,-0.6,1.038,1.433
Norway,1945,0,0,2.725,6.375,0.427,13.15,0.4287,14.4,2.0,16.5,0.929,0.4
Norway,1946,0,0,3.1,6.0,0.517,11.962,0.39,14.4,2.0,13.0,0.917,0.1
Norway,1947,0,0,3.1,6.0,0.517,11.962,0.39,14.4,2.0,13.0,0.917,0.1
Norway,1948,0,0,2.85,6.25,0.456,12.462,0.4041,14.4,2.0,13.0,0.708,-1.233
Norway,1949,0,0,2.975,6.0,0.496,12.212,0.4013,14.4,2.0,13.0,0.978,0.5
Norway,1950,0,0,3.05,6.4,0.477,12.812,0.4097,14.4,2.0,14.0,0.907,-0.353
Norway,1951,0,0,3.05,6.4,0.477,12.812,0.4097,14.4,2.0,14.0,0.907,-0.353
Norway,1952,0,0,2.925,6.4,0.457,12.938,0.4158,14.4,2.0,14.0,0.968,-0.153
Norway,1953,0,0,2.925,6.4,0.457,12.938,0.4158,14.4,2.0,14.0,0.968,-0.153
Norway,1954,0,0,2.925,6.4,0.457,12.938,0.4158,14.4,2.0,14.0,0.968,-0.153
Norway,1955,0,0,2.925,6.65,0.44,13.188,0.4158,14.4,2.0,15.0,0.968,-0.287
Norway,1956,0,0,2.925,6.4,0.457,12.938,0.4158,14.4,2.0,14.0,0.968,-0.153
Norway,1957,0,0,2.925,6.4,0.457,12.938,0.4158,14.4,2.0,14.0,0.968,-0.153
Norway,1958,0,0,2.925,6.4,0.457,12.938,0.4158,14.4,2.0,14.0,0.968,-0.153
Norway,1959,0,0,2.925,6.4,0.457,12.938,0.4158,14.4,2.0,14.0,0.968,-0.153
