Society,Year,T_Offset,set_id,Mean_C,Mean_K,Mean_S,Mean_A,Mean_NodeValue,Mean_BondStrength,SK_Ratio,Reactivity_Ratio,Cog_Gap,Archive_V,Archive_S,Helm_V,Helm_S,Shield_V,Shield_S
New Zealand,2014,T+114,set_3,5.75,5.75,3.375,5.375,10.812,0.3506,0.587,1.146,0.767,12.5,2.0,11.0,4.0,9.5,3.0
New Zealand,2015,T+115,set_3,5.75,5.75,3.0,5.375,11.188,0.3691,0.522,1.0,0.3,12.5,2.0,11.0,4.0,9.5,3.0
New Zealand,2016,T+116,set_3,5.75,5.75,3.625,5.375,10.562,0.3386,0.63,1.176,0.9,11.5,3.0,11.0,4.0,9.5,3.0
New Zealand,2017,T+117,set_3,5.5,5.5,4.125,5.25,9.5,0.3051,0.75,1.228,2.667,11.5,3.0,10.0,5.0,9.5,3.0
New Zealand,2018,T+118,set_3,5.0,5.0,4.625,4.875,7.812,0.2602,0.925,1.136,2.1,8.5,4.0,10.0,5.0,8.5,4.0
New Zealand,2019,T+119,set_3,4.75,4.75,5.125,4.75,6.75,0.2331,1.079,1.181,3.867,8.5,4.0,9.0,6.0,8.5,4.0
New Zealand,2020,T+120,set_3,4.75,4.75,5.75,4.75,6.125,0.2146,1.211,1.282,4.467,7.5,5.0,9.0,6.0,8.5,4.0
New Zealand,2021,T+121,set_3,4.75,4.75,5.75,4.75,6.125,0.2146,1.211,1.282,4.467,7.5,5.0,9.0,6.0,8.5,4.0
New Zealand,2022,T+122,set_3,4.75,4.75,5.75,4.75,6.125,0.2146,1.211,1.282,4.467,7.5,5.0,9.0,6.0,8.5,4.0
New Zealand,2023,T+123,set_3,4.625,4.625,5.375,4.625,6.188,0.2204,1.162,1.319,4.033,8.5,4.0,9.0,6.0,8.5,4.0
New Zealand,2024,T+124,set_3,4.625,4.625,5.25,4.5,6.25,0.2234,1.135,1.25,2.533,8.5,4.0,6.5,6.0,9.5,3.0
New Zealand,2025,T+125,set_3,4.625,4.625,5.25,4.5,6.25,0.2234,1.135,1.25,2.533,8.5,4.0,6.5,6.0,9.5,3.0
Nigeria,1950,T+0,set_5,5.5,5.875,2.5,5.25,11.5,0.3827,0.426,1.667,3.733,14.5,2.0,12.5,3.0,11.0,2.0
Nigeria,1951,T+1,set_5,5.5,5.875,2.5,5.25,11.5,0.3827,0.426,1.667,3.733,14.5,2.0,12.5,3.0,11.0,2.0
Nigeria,1952,T+2,set_5,5.5,5.875,2.5,5.25,11.5,0.3827,0.426,1.667,3.733,14.5,2.0,12.5,3.0,11.0,2.0
Nigeria,1953,T+3,set_5,5.5,5.875,2.5,5.25,11.5,0.3827,0.426,1.667,3.733,14.5,2.0,12.5,3.0,11.0,2.0
Nigeria,1954,T+4,set_5,5.5,5.875,2.5,5.25,11.5,0.3827,0.426,1.667,3.733,14.5,2.0,12.5,3.0,11.0,2.0
Nigeria,1955,T+5,set_5,5.5,5.875,2.5,5.25,11.5,0.3827,0.426,1.667,3.733,14.5,2.0,12.5,3.0,11.0,2.0
Nigeria,1956,T+6,set_5,5.5,5.875,2.5,5.25,11.5,0.3827,0.426,1.667,3.733,14.5,2.0,12.5,3.0,11.0,2.0
Nigeria,1957,T+7,set_5,5.5,5.875,2.5,5.25,11.5,0.3827,0.426,1.667,3.733,14.5,2.0,12.5,3.0,11.0,2.0
Nigeria,1958,T+8,set_5,7.5,5.875,2.125,6.0,14.25,0.5094,0.362,0.694,2.0,15.5,2.0,15.5,2.0,11.5,3.0
Nigeria,1959,T+9,set_5,6.875,6.375,1.125,5.375,14.812,0.5341,0.176,0.476,1.3,16.0,1.0,16.0,1.0,12.0,2.0
Nigeria,1960,T+10,set_5,6.5,6.375,0.625,5.0,14.75,0.5355,0.098,0.417,3.067,17.0,0.0,17.0,0.0,13.0,1.0
Nigeria,1961,T+11,set_5,6.0,5.75,1.125,4.5,12.875,0.4586,0.196,1.333,3.267,13.5,1.0,14.5,1.0,12.5,0.0
Nigeria,1962,T+12,set_5,5.875,5.625,1.875,4.375,11.812,0.4073,0.333,1.458,3.167,12.5,2.0,12.5,2.0,12.5,1.0
Nigeria,1963,T+13,set_5,5.0,5.375,2.875,3.5,9.25,0.2941,0.535,1.282,3.067,9.0,3.0,10.0,3.0,10.0,2.0
Nigeria,1964,T+14,set_5,4.875,4.625,3.875,3.375,7.312,0.2495,0.838,1.204,3.167,8.0,4.0,8.0,4.0,8.0,3.0
Nigeria,1965,T+15,set_5,3.875,4.0,5.875,2.75,3.375,0.1514,1.469,1.131,2.2,3.5,6.0,3.5,6.0,4.0,5.0
Nigeria,1966,T+16,set_5,3.0,3.0,7.875,2.25,-0.75,0.0902,2.625,1.096,2.267,-0.5,8.0,-0.5,8.0,0.5,7.0
Nigeria,1967,T+17,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1968,T+18,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1969,T+19,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1970,T+20,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1971,T+21,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1972,T+22,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1973,T+23,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1974,T+24,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1975,T+25,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1976,T+26,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1977,T+27,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1978,T+28,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1979,T+29,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1980,T+30,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1981,T+31,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1982,T+32,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1983,T+33,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1984,T+34,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1985,T+35,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1986,T+36,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1987,T+37,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1988,T+38,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1989,T+39,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1990,T+40,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1991,T+41,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1992,T+42,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1993,T+43,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1994,T+44,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1995,T+45,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1996,T+46,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1997,T+47,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1998,T+48,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,1999,T+49,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2000,T+50,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2001,T+51,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2002,T+52,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2003,T+53,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2004,T+54,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2005,T+55,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2006,T+56,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2007,T+57,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2008,T+58,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2009,T+59,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2010,T+60,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2011,T+61,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2012,T+62,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2013,T+63,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2014,T+64,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2015,T+65,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2016,T+66,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2017,T+67,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2018,T+68,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2019,T+69,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2020,T+70,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2021,T+71,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2022,T+72,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2023,T+73,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Nigeria,2024,T+74,set_5,2.875,2.125,8.875,2.0,-2.875,0.073,4.176,1.085,1.533,-3.0,9.0,-3.0,9.0,-2.5,8.0
Norway,1900,T+0,set_1,5.525,5.375,4.1,5.025,9.312,0.3014,0.763,1.094,0.873,11.9,3.0,8.2,5.8,5.6,4.2
Norway,1901,T+1,set_1,5.525,5.375,3.975,5.025,9.438,0.3066,0.74,1.152,1.073,11.9,3.0,9.2,4.8,5.6,4.2
Norway,1902,T+2,set_1,5.525,5.375,3.975,5.025,9.438,0.3066,0.74,1.152,1.073,11.9,3.0,9.2,4.8,5.6,4.2
Norway,1903,T+3,set_1,5.525,5.375,3.975,5.025,9.438,0.3066,0.74,1.152,1.073,11.9,3.0,9.2,4.8,5.6,4.2
Norway,1904,T+4,set_1,5.525,5.375,3.975,5.025,9.438,0.3066,0.74,1.152,1.073,11.9,3.0,9.2,4.8,5.6,4.2
Norway,1905,T+5,set_1,6.8,6.0,2.725,5.775,12.962,0.4372,0.454,1.128,1.7,14.4,2.0,15.5,3.0,10.1,3.2
Norway,1906,T+6,set_1,6.425,6.125,2.975,5.65,12.4,0.4044,0.486,1.167,0.8,14.4,2.0,14.5,3.0,9.1,3.2
Norway,1907,T+7,set_1,6.55,6.125,2.85,5.775,12.712,0.42,0.465,1.048,-0.033,14.4,2.0,14.5,3.0,9.1,3.2
Norway,1908,T+8,set_1,6.425,6.125,2.975,5.65,12.4,0.4044,0.486,1.167,0.8,14.4,2.0,14.5,3.0,9.1,3.2
Norway,1909,T+9,set_1,6.675,6.125,2.975,5.65,12.65,0.4141,0.486,1.167,0.133,14.4,2.0,14.5,3.0,9.1,3.2
Norway,1910,T+10,set_1,6.425,6.125,2.975,5.65,12.4,0.4044,0.486,1.167,0.8,14.4,2.0,14.5,3.0,9.1,3.2
Norway,1911,T+11,set_1,6.425,6.125,2.975,5.65,12.4,0.4044,0.486,1.167,0.8,14.4,2.0,14.5,3.0,9.1,3.2
Norway,1912,T+12,set_1,6.425,6.125,2.975,5.65,12.4,0.4044,0.486,1.167,0.8,14.4,2.0,14.5,3.0,9.1,3.2
Norway,1913,T+13,set_1,6.425,6.25,2.975,5.775,12.587,0.4075,0.476,1.167,1.1,14.4,2.0,14.5,3.0,9.1,3.2
Norway,1914,T+14,set_1,5.3,5.0,5.6,5.025,7.212,0.2413,1.12,1.205,2.1,9.9,4.0,6.5,6.0,5.1,7.2
Norway,1915,T+15,set_1,5.3,4.875,5.6,5.025,7.088,0.2413,1.149,1.205,2.433,9.9,4.0,6.5,6.0,5.1,7.2
Norway,1916,T+16,set_1,5.3,4.875,5.6,5.025,7.088,0.2414,1.149,1.32,2.967,9.9,4.0,6.5,6.0,6.1,6.2
Norway,1917,T+17,set_1,5.3,4.875,5.725,5.025,6.962,0.2379,1.174,1.387,3.3,9.9,4.0,6.5,6.0,6.1,6.2
Norway,1918,T+18,set_1,5.3,5.0,5.475,5.025,7.338,0.2451,1.095,1.253,2.3,9.9,4.0,6.5,6.0,6.1,6.2
Norway,1919,T+19,set_1,5.175,4.75,4.725,4.525,7.462,0.2559,0.995,1.197,1.167,10.9,3.0,7.5,5.0,5.6,4.2
Norway,1920,T+20,set_1,5.175,4.75,4.725,4.525,7.462,0.2558,0.995,1.197,1.167,10.9,3.0,5.5,6.0,5.6,4.2
Norway,1921,T+21,set_1,4.8,4.75,4.85,4.525,6.962,0.2405,1.021,1.273,1.967,10.9,3.0,7.5,5.0,5.6,4.2
Norway,1922,T+22,set_1,4.925,4.75,4.725,4.525,7.212,0.2483,0.995,1.197,1.3,10.9,3.0,7.5,5.0,5.6,4.2
Norway,1923,T+23,set_1,5.175,5.0,4.475,4.525,7.962,0.2644,0.895,1.175,0.9,10.9,3.0,7.5,5.0,5.6,4.2
Norway,1924,T+24,set_1,5.175,5.0,4.475,4.525,7.962,0.2644,0.895,1.175,0.9,10.9,3.0,7.5,5.0,5.6,4.2
Norway,1925,T+25,set_1,5.175,5.125,4.35,4.525,8.212,0.2691,0.849,1.095,0.233,10.9,3.0,7.5,5.0,5.6,4.2
Norway,1926,T+26,set_1,5.175,5.125,4.35,4.525,8.212,0.269,0.849,1.233,1.3,10.9,3.0,7.5,5.0,5.6,4.2
Norway,1927,T+27,set_1,5.175,5.0,4.475,4.525,7.962,0.2644,0.895,1.175,0.9,10.9,3.0,7.5,5.0,5.6,4.2
Norway,1928,T+28,set_1,5.175,5.0,4.475,4.525,7.962,0.2644,0.895,1.175,0.9,10.9,3.0,7.5,5.0,5.6,4.2
Norway,1929,T+29,set_1,3.775,3.375,6.475,3.4,2.375,0.1504,1.919,1.439,5.08,8.4,4.0,4.4,5.8,3.1,5.2
Norway,1930,T+30,set_1,3.775,3.375,6.475,3.4,2.375,0.1506,1.919,1.555,6.147,8.4,4.0,4.4,5.8,3.1,5.2
Norway,1931,T+31,set_1,3.525,3.25,6.6,3.4,1.875,0.1414,2.031,1.389,4.813,8.4,4.0,2.4,6.8,3.1,5.2
Norway,1932,T+32,set_1,3.775,3.625,6.35,3.4,2.75,0.1525,1.752,1.493,5.147,8.4,4.0,4.4,5.8,3.1,5.2
Norway,1933,T+33,set_1,3.775,3.875,5.975,3.4,3.375,0.1596,1.542,1.306,3.48,8.4,4.0,4.4,5.8,3.1,5.2
Norway,1934,T+34,set_1,5.425,5.375,4.1,4.9,9.15,0.2958,0.763,0.937,-0.4,11.9,3.0,10.5,4.0,4.6,5.2
Norway,1935,T+35,set_1,5.675,5.375,3.85,5.025,9.712,0.3184,0.716,0.9,-0.567,11.9,3.0,13.0,3.0,4.6,5.2
Norway,1936,T+36,set_1,5.55,5.625,3.85,4.9,9.775,0.311,0.684,0.778,-2.067,11.9,3.0,10.5,4.0,4.6,5.2
Norway,1937,T+37,set_1,5.425,5.375,4.1,4.9,9.15,0.2958,0.763,0.937,-0.4,11.9,3.0,10.5,4.0,4.6,5.2
Norway,1938,T+38,set_1,5.425,5.375,4.225,4.9,9.025,0.2917,0.786,0.894,-0.6,11.9,3.0,10.5,4.0,3.6,6.2
Norway,1939,T+39,set_1,5.425,5.375,4.475,4.9,8.775,0.2829,0.833,0.819,-1.0,11.9,3.0,9.5,5.0,2.6,7.2
Norway,1940,T+40,set_1,3.025,3.475,7.975,3.15,0.1,0.1013,2.295,0.992,1.387,3.4,7.0,-0.9,9.0,-6.0,10.0
Norway,1941,T+41,set_1,3.625,3.6,6.9,3.775,2.213,0.1415,1.917,1.008,1.033,7.9,5.0,-0.6,8.2,-4.4,9.2
Norway,1942,T+42,set_1,3.75,3.6,6.775,3.9,2.525,0.1491,1.882,1.038,1.533,7.9,5.0,-0.6,8.2,-4.4,9.2
Norway,1943,T+43,set_1,3.625,3.6,7.025,3.775,2.088,0.139,1.951,1.056,1.367,7.9,5.0,-0.6,8.2,-4.4,9.2
Norway,1944,T+44,set_1,3.75,3.6,6.775,3.775,2.463,0.1468,1.882,1.038,1.433,7.9,5.0,-0.6,8.2,-2.4,8.2
Norway,1945,T+45,set_1,6.675,6.375,2.725,5.65,13.15,0.4287,0.427,0.929,0.4,14.4,2.0,16.5,3.0,11.1,3.2
Norway,1946,T+46,set_1,6.3,6.0,3.1,5.525,11.962,0.39,0.517,0.917,0.1,14.4,2.0,13.0,4.0,8.1,4.2
Norway,1947,T+47,set_1,6.3,6.0,3.1,5.525,11.962,0.39,0.517,0.917,0.1,14.4,2.0,13.0,4.0,8.1,4.2
Norway,1948,T+48,set_1,6.3,6.25,2.85,5.525,12.462,0.4041,0.456,0.708,-1.233,14.4,2.0,13.0,4.0,8.1,4.2
Norway,1949,T+49,set_1,6.425,6.0,2.975,5.525,12.212,0.4013,0.496,0.978,0.5,14.4,2.0,13.0,4.0,10.1,3.2
Norway,1950,T+50,set_1,6.7,6.4,3.05,5.525,12.812,0.4097,0.477,0.907,-0.353,14.4,2.0,14.0,3.0,9.1,5.2
Norway,1951,T+51,set_1,6.7,6.4,3.05,5.525,12.812,0.4097,0.477,0.907,-0.353,14.4,2.0,14.0,3.0,9.1,5.2
Norway,1952,T+52,set_1,6.7,6.4,2.925,5.525,12.938,0.4158,0.457,0.968,-0.153,14.4,2.0,14.0,3.0,10.1,4.2
Norway,1953,T+53,set_1,6.7,6.4,2.925,5.525,12.938,0.4158,0.457,0.968,-0.153,14.4,2.0,14.0,3.0,10.1,4.2
Norway,1954,T+54,set_1,6.7,6.4,2.925,5.525,12.938,0.4158,0.457,0.968,-0.153,14.4,2.0,14.0,3.0,10.1,4.2
Norway,1955,T+55,set_1,6.7,6.65,2.925,5.525,13.188,0.4158,0.44,0.968,-0.287,14.4,2.0,15.0,3.0,10.1,4.2
Norway,1956,T+56,set_1,6.7,6.4,2.925,5.525,12.938,0.4158,0.457,0.968,-0.153,14.4,2.0,14.0,3.0,10.1,4.2
Norway,1957,T+57,set_1,6.7,6.4,2.925,5.525,12.938,0.4158,0.457,0.968,-0.153,14.4,2.0,14.0,3.0,10.1,4.2
Norway,1958,T+58,set_1,6.7,6.4,2.925,5.525,12.938,0.4158,0.457,0.968,-0.153,14.4,2.0,14.0,3.0,10.1,4.2
Norway,1959,T+59,set_1,6.7,6.4,2.925,5.525,12.938,0.4158,0.457,0.968,-0.153,14.4,2.0,14.0,3.0,10.1,4.2
Norway,1960,T+60,set_1,6.7,6.4,2.925,5.525,12.938,0.4158,0.457,0.968,-0.153,14.4,2.0,14.0,3.0,10.1,4.2
Norway,1961,T+61,set_1,6.7,6.4,2.925,5.525,12.938,0.4158,0.457,0.968,-0.153,14.4,2.0,14.0,3.0,10.1,4.2
Norway,1962,T+62,set_1,6.7,6.4,2.925,5.525,12.938,0.4158,0.457,0.968,-0.153,14.4,2.0,14.0,3.0,10.1,4.2
Norway,1963,T+63,set_1,6.7,6.4,2.925,5.525,12.938,0.4158,0.457,0.968,-0.153,14.4,2.0,14.0,3.0,10.1,4.2
Norway,1964,T+64,set_1,6.7,6.4,2.925,5.525,12.938,0.4158,0.457,0.968,-0.153,14.4,2.0,14.0,3.0,10.1,4.2
Norway,1965,T+65,set_1,6.175,6.25,3.1,5.525,12.087,0.3857,0.496,0.917,-0.767,14.4,2.0,10.0,4.0,10.1,4.2
Norway,1966,T+66,set_1,6.3,6.25,3.1,5.525,12.212,0.3904,0.496,0.917,-0.567,14.4,2.0,11.0,4.0,10.1,4.2
Norway,1967,T+67,set_1,6.3,6.25,3.1,5.525,12.212,0.3904,0.496,0.917,-0.567,14.4,2.0,11.0,4.0,10.1,4.2
Norway,1968,T+68,set_1,6.3,6.25,3.1,5.525,12.212,0.3904,0.496,0.917,-0.567,14.4,2.0,11.0,4.0,10.1,4.2
Norway,1969,T+69,set_1,6.3,6.5,3.1,5.65,12.525,0.3937,0.477,0.917,-0.6,14.4,2.0,11.0,4.0,10.1,4.2
Norway,1970,T+70,set_1,6.3,6.375,3.1,5.65,12.4,0.3937,0.486,0.917,-0.267,14.4,2.0,11.0,4.0,10.1,4.2
Norway,1971,T+71,set_1,6.3,6.25,3.1,5.525,12.212,0.3904,0.496,0.917,-0.567,14.4,2.0,11.0,4.0,10.1,4.2
Norway,1972,T+72,set_1,5.55,5.375,4.6,5.275,8.962,0.2921,0.856,0.692,-2.3,13.4,3.0,2.5,9.0,8.1,4.2
Norway,1973,T+73,set_1,5.675,5.5,4.35,5.275,9.462,0.3045,0.791,0.75,-1.5,13.4,3.0,4.5,8.0,8.1,4.2
Norway,1974,T+74,set_1,7.175,7.15,2.775,6.55,14.825,0.4725,0.388,0.833,-1.56,15.4,2.0,13.7,3.8,10.1,4.2
Norway,1975,T+75,set_1,7.05,7.025,2.9,6.3,14.325,0.4522,0.413,0.946,-0.493,15.4,2.0,13.7,3.8,10.1,4.2
Norway,1976,T+76,set_1,6.925,6.9,3.025,6.3,13.95,0.4391,0.438,0.886,-1.093,15.4,2.0,13.7,3.8,10.1,4.2
Norway,1977,T+77,set_1,6.925,6.9,3.025,6.3,13.95,0.4391,0.438,0.886,-1.093,15.4,2.0,13.7,3.8,10.1,4.2
Norway,1978,T+78,set_1,6.925,6.9,3.025,6.3,13.95,0.4391,0.438,0.886,-1.093,15.4,2.0,13.7,3.8,10.1,4.2
Norway,1979,T+79,set_1,6.925,6.9,3.025,6.3,13.95,0.4391,0.438,0.886,-1.093,15.4,2.0,13.7,3.8,10.1,4.2
Norway,1980,T+80,set_1,6.925,6.9,3.025,6.3,13.95,0.4391,0.438,0.886,-1.093,15.4,2.0,13.7,3.8,10.1,4.2
Norway,1981,T+81,set_1,6.8,6.9,3.025,6.3,13.825,0.4344,0.438,0.886,-1.293,15.4,2.0,12.7,3.8,10.1,4.2
Norway,1982,T+82,set_1,6.925,6.9,3.025,6.3,13.95,0.4391,0.438,0.886,-1.093,15.4,2.0,13.7,3.8,10.1,4.2
Norway,1983,T+83,set_1,6.925,6.9,3.025,6.3,13.95,0.4391,0.438,0.886,-1.093,15.4,2.0,13.7,3.8,10.1,4.2
Norway,1984,T+84,set_1,6.925,6.9,3.025,6.3,13.95,0.4391,0.438,0.886,-1.093,15.4,2.0,13.7,3.8,10.1,4.2
Norway,1985,T+85,set_1,6.925,6.9,3.025,6.3,13.95,0.4391,0.438,0.886,-1.093,15.4,2.0,13.7,3.8,10.1,4.2
Norway,1986,T+86,set_1,5.475,5.25,5.675,5.525,7.812,0.2541,1.081,1.46,3.487,12.4,3.0,10.0,5.0,8.1,4.2
Norway,1987,T+87,set_1,5.475,5.625,5.05,5.525,8.812,0.2746,0.898,1.366,2.42,12.4,3.0,10.0,5.0,8.1,4.2
Norway,1988,T+88,set_1,5.225,5.375,5.3,5.525,8.062,0.2594,0.986,1.379,2.82,12.4,3.0,10.0,5.0,8.1,4.2
Norway,1989,T+89,set_1,5.1,5.25,5.55,5.525,7.562,0.2483,1.057,1.391,3.62,12.4,3.0,10.0,5.0,8.1,4.2
